query_id,query,candidate_answer,reference_answer,bertscore_precision,bertscore_recall,bertscore_f1
unseen100_032,"ما هو stroma و parenchyma في الغدد اللمفاوية والطحال ,بشكل عام في الجهاز اللمفاوي",يستخدم الصوف الصخري في عزل البناء، ويتم انتاجه عن طريق أكاسيد معدنية وطبيعية. يتعرض العمال والأشخاص الذين يتعاملون معه بشكل كبير إلى أضراره والتي تحدث خلال فترة زمنية قصيرة (بالإنجليزية: Acute) أو فترة زمينة طويلة (بالإنجليزية: Chronic). فمن أضرار الصوف الصخري على الإنسان والتي تحدث عند ملامسته مباشرة ما يلي: تهيج واحمرار في الجلد والعينين: يؤدي تعرض للصوف الصخري في بعض الأحيان إلى التهاب الجلد والعينين، حيث تظهر الأعراض التالية: حكة، واحمرار، وتقشر، وظهور فقاعات مائية، وغيرها من التغيرات الجلدية. تهيج الجهاز التنفسي: يمكن أن تظهر بعض أعراض تهيج الجهاز التنفسي بعد استنشاق الصوف الصخري، مثل السعال، والتهاب الحلق، وحكة الأنف، واحتقان الأنف. الإصابة بالعدوى: قد تجرح الألياف الحادة من الصوف ا...,"stroma: سدى ، وهو الإطار النسيجي الضام للجهاز، الغدة، أو بنية أخرى، للتمييز من الأنسجة التي تؤدي وظيفة خاصة للعضو .
وهو الإطار الاسفنجي عديم اللون من خلية الدم الحمراء أو خلية أخرى.
parenchyma: المتن، وهو النسيج الوظيفي أو خلايا جهاز أو الغدة، لتمييزه عن النسيج الداعم أو الضام. راجع المصطلحات في القاموس.",0.636598,0.651506,0.643966
unseen100_033,والدي يبلغ من العمر 65 عام ظهرت له حبتين بشكل حبوب على ظاهر كتفه الايمن وكان يعاني رعشه خفيفه في بعض اصابع يدة اليمنى فعمل عمليه لكتفه الايمن ونجحت العمليه...,من الواضح انكب تعانين من تكسر مزمن في الدم أدى لظهور الحصى في المرارة لذا أنصحكم بمراجعة طبيب اختصاص دم لمعرفة نوعية التكسر والتي على الأغلب ان يكون العامل الوراثي له دور كبير,من الممكن ان تكون الرعشة اللتى يعانى منها والدك هى بداية مرض باركنسون او الشلل الرعاشى وزيادتها بعد شهر من العملية ليس لها علاقة بنجاح العملية من عددمه وينصح بالعلاج بدواء السينيميت بنصف قرص صباحا ومساءا تزداد الى قرص صباحا ومساءا بعد اسبوع مع الاستمرار على العلاج لفترات طويلة,0.707163,0.673907,0.690134
unseen100_034,يوجد ألم في الشرج وتبين بالفحص ان لدي تشقق شرجي خلفي . فماهو العلاج المناسب لحالتي ؟جزاكم الله خيرا,خروج الدم يعني وجود جرح في المثانة أو الإحليل. ويمكن آن يكون هذا ناتجاً عن وجود جرح ينزل منه الدم، حصوة في المثانة أو الإحليل؟ يمكمنك تصوير الجهاز البولي بصورة ملونر أي في بي لتحديد السبب والمكان، وبعدها يتحدد العلاج؟سلامتك,جراحي هو الافضل في رأيي,0.609256,0.679371,0.642406
unseen100_035,انا صار لي عشرة اشهر متزوجة ولم يحدث حمل عملت تحليل هرمون الحليب وطلع مرتفع شوي واخذت علاج Dostinex ، عملت اولترا ساوند للرحم والبويضات الحمدلله كل شي طبيعي ،...,مراجعة الطبيب لاستكمال بعض الفحوصات الطبية,انصح زوجك باعاده الفحص بعد الامتناع عن الجماع مده ثلاثه ايام ومن ثم مراجعه اخصائي عقم واخصاب، فاذا كان فحص السائل المنوي للمره الثانيه غير طبيعي فقط تحتاجون لاجراء عمليه حقن مجهري وذلك بعد استشاره الطبيب.,0.729469,0.642184,0.683049
unseen100_036,ماذا تعرفوا عن عاج الاسنان,لضعف الانتصاب : يعزز من تأثير أكسيد النيتريك بواسطة تثبيط الأنزيم فسفودايستراز-5 في الجسم الكهفي للقضيب. وينتج عن ذلك توسع الأوعية الدموية وزيادة تدفق الدم في الجسم الكهفي، و ينتج عنه انتصاب القضيب عند التحفيز الجنسي. فرط ضغط الدم الشرياني الرئوي : يثبط الأنزيم فسفودايستراز-5 في العضلات الملساء في الأوعية الدموية الرئوية، الأنزيم فسفودايستراز-5 هو المسؤول عن تحلل غوانوزين أحادي الفوسفات الحلقي ،زيادة تركيز غوانوزين أحادي الفوسفات الحلقي يسبب استرخاء الأوعية الدموية الرئوية و اتساعها.,أنظر في القاموس عاج أو Ivory,0.533603,0.626335,0.576263
unseen100_037,مرحبا دكتور انا في عندي مشكله في جسمي انو حوضي كبير اكبر من الاكتاف واردافي والافخاذ كبيره انا اعرف جسمي مثل جسم النساء وهذا شيئ يحرجني بدي حل لهذه المشكله,قد يكون تضخم الأرداف والافخاذ ناتجًا عن عوامل وراثية. يُنصح بزيارة اختصاصي الأمراض الوراثية لتقييم الحالة. لا يُعد هذا بديلاً عن استشارة طبيب مختص.,"هذا الشيء وراثي، عليك مراجعة اختصاصي غدد صماء لعمل فحص للهرمونات، وتقييم الحالة وإمكانية علاجها.
او موضوع سعة وكبر الحوض تكوين خلقي مرتبط بالتئام العظام بعضها ببعض وتاثير الهرمونات، بينما تعتبر سمنة الأرداف والسيقان من المشاكل الرئيسية التي تؤرق النساء الشرقيات. واسبابها لها ارتباط بالوراثة ، وبالهرمونات حيث وجد أن بعض الهرمونات تتركز في الأفخاذ والأرداف عند النساء . وكذلك الحمل حيث يعمل على اضعاف العضلات وترهلها مما يسبب تراكم الدهون فيها . ويرى معظم الباحثين أن أفضل طريقة للتخلص من سمنة الأرداف هي تناول الفجل الأبيض الذي أثبتت الدراسات أنه يذيب الدهون عامة وفي منطقة الأرداف والفخذين ،ويفضل تناول الخضروات الخضراء مع الفجل الأبيض وكذلك شرب الشاي الأخضر فهو يذيب الدهون في الجسم ويخفض الكوليستيرول الضار وعمل التمارين الرياضية
واظهرت الدراسات ان الفجل الابيض يساعد على اذابة الدهون الزائدة، والتخلص من الوزن الاضافي، وخصوصا في المناطق القابلة للسمنة، مثل الارداف والاوراك والبطن عند المراة.
ان الانتظام على تناول الخضراوات الورقية يعتبر وسيلة فعالة لانقاص الوزن الزائد، وتزويد الجسم بما يحتاجه من فيتامينات ومعادن وعناصر غذائية مفيدة، ولا تقل كمية الخضراوات الورقية عن 25 الى 35% من اجمالي كمية الوجبات الغذائية، سواء كانت تؤكل طازجة او مسلوقة او مطبوخة، على ان يمثل الفجل الابيض جزءا من هذه النسبة، لما له من تاثير فعال في التخلص من الدهون، وخاصة منطقة الارداف .وللعلم فان هذه السمنة في الأرداف تحمي المرأة من هشاشة العظامالتئام العظام مع بعضها البعض
خلطة تصغير الانف و الصدر و المؤخرة(الأرداف)
قهوه مع ملعقتين خل تفاح مع ليمونه كامله معصوره ( ماءها فقط )
قومي بخلطه بملعقه واحرصي ان تكون القهوه ناشفه وبللي جسمكي بماء ساخن وابدئي بالتدليك
من اول مره ستحصلين على نتيجة ممتازة
-
1 - عمل التمارين 6 ايام بالاسبوع
2 - اليوم السابع راحه
3 - مدة التمارين شهر ( اربع اسابيع )
4 - الاسبوع الاول تنفيذ كل تمرين 10 مرات
5- الاسبوع الثاني تنفيذ كل تمرين 20 مره
6- الاسبوع الثالث تنفيذ كل تمرين 30 مره
7- الاسبوع الرابع تنفيذ كل تمرين 40 مره10 -",0.706778,0.626987,0.664496
unseen100_038,السلام عليكم لماذا في صورة حدوث انتصاب صباحي لا توجد معه لذه و كذلك عند ممارسة العاده السريه فعدم وجود اللذه يجعل قضيبي يرتخي بسرعه علما ان المشاهد الجنسيه لا...,لم تذكر عمر الوالدة بالضبط، ولكن بشكل عام ، يحدث عند الكبار تاكل في الغضاريف ويسبب هذا الألم نتيجة احتكاك العظم،،هذا لا يمكن استعادته. لذلك يكون العلاج لتخفيف الألم ، والتدليك بالأدوية يفيد في تخفيف الألم ولكنه يجب أن يستمر، كذلك يجب تناول بعض المأكولات التي خفف الألم مثل الزنجبيل وغيره، أو تناول بعض الأدوية المسكنة للألم اللاستيروئيدية ،ثل البروفين وغيره، ولكن الإبر تعطي مفعولاً لمدة أسبوعين أو أكثر، ولهذا يحبها الناس.,لا داعي للتشاؤم، عليك التوقف عن العادة السرية، فحالتك طبيعية والهرمونات عادية ، إذا كنت مصمم على التشاؤم عليك مراجعة اختصاصي مسالك بولية لعمل الفحوصات اللازمة.,0.652878,0.673093,0.662832
unseen100_039,امي عمرها ٥٦ سنة تعاني من المرارةالجافةو هي لا تعاني من اي مرض و اليوم اصابتها حساسية مفرطة حبيبات حمراء في الجلد.انتفاخ شديدللشفتين. أهذا بسبب المرارة وهل هناك خطر على...,اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من ما تعانيه هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم يجب التأكد من ذلك وانصحك بان تطلب معاينة من اخصائي حساسية لكي يعطيك التشخيص النهائي وعندها الطريق الى العلاج يكون اسهل,"ممكن ان تكون اصيبت بحساسيه بسبب دواء معين اخذته حديثا
لابد من مراجعة طبيب لعمل تحاليل مثلige
وان تبدأ مضادات الهستامين",0.619609,0.672246,0.644855
unseen100_040,التحاليل التاليه و نتائجها كالتالي Fsh15 68 Tsh0 79 lh6 09 prolactin9 08 هل النتائج سليمه ولا فيها مشكله,طبيعيه و يجب معرفه الشكوى و العمر لكي تتم الاجابه,مستوى ال اف اس اتش مرتفع لدا يجب التنبيه الى ضرورة عمل هذه التحاليل ثاني او ثالث يوم الدورة اما باقي التحليل فهي في حدود الطبيعي . اضافة الى ذلك فان مستوى ال اف اس اتش يعتمذ على السن,0.649294,0.614205,0.631262
unseen100_041,أسباب ارتفاع سرعة التثفل,نعم ممكن لكن لا داعي للقق، فقط تتطلب معاودة طبيبها المشرف على حالتها للتحقق من عدم وجود سبب دوائي,"القيمة العادية لا تستبعد المرض.القيمة العادية حسب طريقة وسترغرين هي 0ملم/ساعة -15ملم/ساعةل لرجال، و 0ملم/ساعة- 20ملم/ساعة للنساء، وللأطفال 0ملم/ساعة-10ملم/ساعة. أعلى مستويات معدل ترسيب الكريات الحمر في الدم عادة ما تشاهد في نوع معين من سرطان خلايا الدم البيضاء وَرَمٌ نِقْيِيٌّ مُتَعَدِّد ومرض الرثية ، مثل التهاب المفاصل الرثواني. العديد من الأمراض الأخرى أيضا تزيد معدل ترسيب الكريات الحمر في الدم : الرضح ، مرض الكلى ، فقر الدم ، والأمراض التي تنطوي على خلايا الدم البيضاء ، والسرطان ، وأمراض المناعة الذاتية والالتهابية.
أي مرض يغير في شكل وحجم خلايا الدم الحمراء يقلل معدل ترسيب الكريات الحمر في الدم.مثل وجود خلايا مشوهة كما في مرض الخلية المنجلية ، لا تتكوم ، وبالتالي لا تركد ، حتى في وجود أحد الأمراض المرتبطة بمعدل ترسيب الكريات الحمر في الدم . الأمراض التي تجعل الجسم يبني كمية أقل من البروتين أو خلايا الدم الحمراء أيضا تخفض معدل ترسيب الكريات الحمر في الدم.",0.646257,0.568195,0.604717
unseen100_042,ابنى خمس شهور ومنذ الولاده اكتشفت بوجود خصيه لست فى مكانها ذهبت لجراح اطفال قالى انها لست معلقه وستنزل فى خلال شهرين ولحد الان لم تنزل هل انتظر ام ماذا...,على الاغلب هذا شقيقة يجب اجراء فحص طبي لنفي اي سبب اخر للصداع و من ثم يمكن اخذ المسكنات مثل الباندول فولت فاست,يجب الاستمرار بالمتابعه مع الجراح وعمليتخا ليست خطيره.,0.656227,0.687985,0.671731
unseen100_043,لدي نقص بالحيوان المنوية ولدي دولاي متوسطه بالخصية و نقص شديد بالهرمون الذكري1.5 وزيادة بالبرولاكتين 20 ونقص شديد بفيتامين د (15 ) فهل اذهب لطبيب الغدد ام العقم ام العظام؟,يجب الاعتماد على نسبة الهيموكلوبين لتحديد طريقة العلاج و كمية العلاج نسبة مخزون الحديد في الجسم مقبولة نعم يوجد نقص في نسبة فيتامين د تركيز الحديد يختلف حسب نوعية العلاج العدد المذكور في رسالتك غير مستوجب وغير متوافق مع التحليل المرسل مع السؤال,عليك متابعة اخصائي جراحة المسالك البولية من اجل علاج دوالي الخصية التي تسبب كل الاضطرابات التي ذكرتها,0.636507,0.661996,0.649001
unseen100_044,طلعت لي حبه خراح عند واحد من اسناني هو له سنه ملتهب وم راجعت الطبيب الا مرا حط لي حشوه وبعدها م عاد رحت هل يوثر علئ. الفك؟,قد يكون لديك نوع من الصداع يسمى بالصداع التوتري و هو ناتج عن وجود ضغوطات في الحياة كالعمل و الاستيقاظ الليلي لارضاع طفلك من المهم مراجعة طبيب اعصاب وذلك لاتمام الفحص السريري و التاكد من التشخيص,الافضل زياره الطبيب حتي لاتكبر المشكله عندك,0.638753,0.675506,0.656615
unseen100_045,هل تحليل سي بي سي اذا كانت كل نتائجه سليمة يطمئن ذلك من عدم وجود التهاب بالصفاق؟؟,اعتقد بأن المقصود هو التهابات المهبل وليس الرحم وغالبا ما يكون سبب هذه الالتهابات هي الفطريات خاصة الكانديدا وقد يكون السبب التهابات جرثومية بعضها قد ينتقل عن طريق المعاشرة الزوجية وبعضها لا وفي حال تكررا الالتهابات فلا بد من اخذ عينة من الافرازات وفحصها وعمل مزرعة لها لمعرفة الجرثومة المسببة وبناءا على نتيجة المزرعة يتم وصف العلاج المناسب ولكن يجب التأكيد بأن على الزوج تناول نفس العلاج وفي نفس الوقت واذا كانت هناك زوجة اخرى فيجب عليها ايضا تناول نفس العلاج . وانصح ايضا بعمل تحليل للسكر حيث ان الالتهابات الفطرية تزيد وتتكرر عند مرضى السكري. اما بالنسبة للمطهرات فانا لا انصح باستعمالها كثيرا واذا كان لا بد منها فلا يجب ان تستعمل اكثر من مرة الى مرتين في الاسبوع وهناك العديد منها في الصيدليات,"لا يستبعد من هذا التحليل فقط
اقرء عنه في هذا الرابط على موقع طبي:
التهاب الصفاق ( Peritonitis ) | اسباب اعراض علاج | الطبي",0.58929,0.646443,0.616545
unseen100_046,تركت الدخان من شهر وحاسس صدري زي الخشخشة هل هناك علاج يريح الصدر,نعم مفيد لة ويجب الاستمرار فى العلاج و متابعة الطبيب المعالج,مبدئياً،والحمد لله على ترك هذه العادة المدمرة. ثانيا، مع بداية ترك التدخين يكون جهاز المناعة مرهقاً من طول التأهب أثناء مدة التدخين الطويلة، لذا من المحتمل الشعور بأعراض تشبه الانفلونزا ومن المهم الحرص على التغذية الجيدة وتناول الخضار والفواكه الطازجة لتقوية جهاز المناعة حتى يستعيد كفاءته وقدرته على المقاومة. وأخيراً، إذا استمر صوت الصفير أو التزييق أثناء النفس، يفضل مراجعة أخصائي الصدر للفحص المباشر واستبعاد حساسية الصدر أو أخذ العلاج المناسب لو وجدت,0.67784,0.614325,0.644521
unseen100_047,اخي عبد الرحمن يعاني من نزول الماء السائل من المخ الى العين اليسرى مما سبب هذا السائل عدم الرئية في العين ما هو السبب ؟,يجب مراجعه طبيبك في اقرب ، حيث ان هذا السائل يمكن ان يكون نتيجه ثقب في الكيس حول الجنين مما يؤدي الى نزول السائل الامينوسي حول الجنين ، او نتيجه لتوسع في عنق الرحم مما يؤدي الى نزول افرازات مهبليه تشبه الماء. وهذه قد تؤدي الى ولاده مبكره او التهابات قد تحتاج الى انهاء هذا الحمل . لذلك يجب مراجعه طبيبك لفحصك وتشخيص حالتك والتاكد من سلامه الحمل واعطائك العلاج المناسب,هذه مشكله عليه مراجعة اخصائى عيون وكذلك اخصائى جراحة دماغ,0.622368,0.682531,0.651062
unseen100_048,ما الذي يحدثه فيتامينات البنتجر للشعروما الاعراض الجانبيه له,"يستخدم الرابيبرازول لعلاج الارتداد المريئي ومن اثاره الجانبية: الصداع,الغثيان,القيء,الامساك,غازات البطن,التهاب الحلق وفي حال الاصابة باي من هذه الاعراض يجي مراجعة الطبيب لتعديل الجرعة او لتغيير الدواء",البنجر غني بالاحماض الامينية والسكر والمعادن والفيتامينات ولهذا يفيد كثيرا في علاج الامساك والبواسير وضغط الدم والتهاب المعدة ويفيد في تقوية الشعر وتقليل سقوطه ومزيل للصداع وطنين الاذن وآلام الاسنان,0.723157,0.728155,0.725647
unseen100_049,متى تبدا عمليات الهدم في جسم الانسان وفي اي عمر؟,مابين الاسبوع 22-24,الجسم يكون في حالة بناء وهدم طبلة العمر. ولكن في الطفولة تكون عمليات البناء أكثر من الهدم نظرا لحاجة الجسم للنمو والعمل . وكلما تأخر العمر قلت عملبت البناء وزادت عمليات الهدم.، وليس هناك حد فاصل للعملية.,0.621106,0.581802,0.600812
unseen100_050,اعانى من الثعلبه ما علاج اضطراب المناعه بالادويه والاعشاب والنظلم الغذائى,اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من ما تعانيه هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم يجب التأكد من ذلك وانصحك بان تطلب معاينة من اخصائي حساسية لكي يعطيك التشخيص النهائي وعندها الطريق الى العلاج يكون اسهل,يعرف داء الثعلبة بانه داء عضوي أو مرض مناعة ذاتية أو انه من الفطريات ، وقد تنتقل العدوى من انسان الى اخر بواسطة اشياء لوثتها الفطريات مثل القبعات والامشاط أو كرسي الجلوس أو عند ملامسة القطط والكلاب المصابة، وهو يصيب كل الاعمار لا سيما الرجال . إنه داء يظهر على شكل بقع مستديرة في جلدة الرأس يتساقط منها الشعر وتتقشر ، وأحيانآ يحمّر لون الجلد في اماكن الاصابة ويفرز بعض السوائل . انواع الثعلبة : 1- النوع الاول : يبدأ في سن مبكرة 10 سنوات ويستمر لفترة طويلة ، ويحدث الصلع الكلي في المستقبل بنسبة 75% 2- النوع الثاني : يبدأ في أواخر مرحلة الطفولة وبداية مرحلة البلوغ ويمتد لفترة أقل من 3 سنوات ، ويحدث الصلع الكلي بنسبة 6% 3- النوع الثالث : يبدأ في مرحلة البلوغ المبكر ، ويكون أحد الأبوين أو كلاهما مصابآ بارتفاع في ضغط الدم ، وهو سريع ويحدث الصلع الكلي بنسبة 39% 4- النوع الرابع : يبدأ بعد سن الاربعين ويمتد لفترة طويلة ويحدث الصلع الكلي بنسبة 10 الاسباب الفعلية للثعلبة غير معروفة - يمكن علاج الثعلبة باستخدام المهيجات الموضعية - استخدام دواء المونوكسوديل minoxidil : وهو يساعد على نمو الشعر عن طريق تأثيره على الخلايا الليمفاوية بالدم والانسجة وعلى خلايا القرنية ببويضلات الشعر ، ولكن يصاحب استعماله ظهور شعر زائد في الوجه والذراعين والساقين مما يقلل من استعماله عن طريق الفم . - استخدام عقار السيكلوسبورين ، ولكن هناك احتمال تاثيره السام على الكبد والكلى . - استخدام مركبات الدامفيسيدون ، وهو يؤدي إلى نمو الشعر مرة أخرى ويحتمل ظهور اثار ضارة له,0.635896,0.611009,0.623204
unseen100_051,انا اعاني من انحسار في اللثه وانكشاف حجذر السن هل عمليه الترقيع ناجحه او ان فتره شهور فقط ويتنحسر اللثه من جديد وهل يوجد مكان غير اللهاء لاخذ الرقعه,العلاج الاهم هو السوائل للمحافظة على الكلى,علاج انسحاب اللثة عن طريق استخدام الخزع اللثوية ناجحة في حال الالتزام بتنظيف الاسنان واللثة بشكل يومي ومنتظم وبالطريقه الصحيحة ولابد ان هناك الكثير من الطرق لعلاجها ومنها اخذ جزء من انسجه سقف الفم واستخدامها في علاج الانسحاب ويمكن اجراء عمليات اخرى لكن حسب تشخيص الحالة وكمية الانسجة اللازمة لاتمام العملية,0.703705,0.626577,0.662905
unseen100_052,لو سمحتو انا ما عندي ثقة لإني احكي مع الناس وجها لوجه او اناقشهم بحس انو ضعيفة شخصيه لو سمحتو بدي حل شو اعمل,اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من ما تعانيه هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم يجب التأكد من ذلك وانصحك بان تطلب معاينة من اخصائي حساسية لكي يعطيك التشخيص النهائي وعندها الطريق الى العلاج يكون اسهل,التربية القاسية بالصغر ينتج عنها نوع من اضطراب الشخصية كالخوف و الضعف و العصبية لا انصحك باخد الدواء لكن علاج CBT يساعدك باسترجاع شخصيتك كما تزداد قوة عقلك تم يتغير تفكيرك الرياضة ايضا تساعد بشكل كبير,0.644278,0.690796,0.666727
unseen100_053,السلام عليكم طفلي عمرو 16 يوم يعاني الغازات و الإمساك ما سبب ذالك و كيف أتعامل مع الإمساك ؟؟؟ و هو يرضع رضاعة طبيعية أريد جواب,السؤال عام و واسع نوعا ما. فالاهم ان نتوصل الى سبب الامساك حتى نستطيع علاجه لان كل سبب يعالج بطريقة مختلفة. و لكن بشكل عام بالضافة الى علاج السبب فينصح بالكثار من السوائل و الالياف و المشي.. العلاجات الدوائة متنوعة و تعتمد على الحالة,يجب معرفة ان قصدك في الامساك ان برازه جامد ام انه يتبرز قليلا وكم مرة يتبرز اذا كان الامساك منذ الولادة يجب عرضه على طبيب اخصائي جراحة اطفال لربما يكون عنده ضيق في فتحة الشرج اوما شابه ذلك,0.678081,0.697166,0.687491
unseen100_054,لماذا احس دائما بتعب وارهاق بجميع اعضاء جسمي,التهاب الجيوب الأنفية قد يسبب التعب والارهاق، وفقًا للأدلة المتاحة. يُنصح بمراجعة طبيب لتقييم شامل.,التعب الطبيعي هو الذي يحصل بعد القيام بالواجبات و الاعمال اليومية و يزول بعد قضاء وقت من الراحة اما اذا استمر التعب طوال اليوم حتى اثناء الراحة فيكون تعب غير طبيعي و يمكن تسميته بمرض و لهذا يجب اجراء تحاليل مخبري لمحاولة اكتشاف السبب و ننصحك بتناول وجبات غذائية متوازنة تشتمل في مجموعها على جميع عناصر الغذاء من بروتين و سكر و دهون و املاح معدنية كالحديد و الالسيوم و البوتاسيوم و الفيتامينات,0.685039,0.621367,0.651652
unseen100_055,الاطباء الافاضل بعد التحية منذ سنة كنت اتناول عقار تشامبيكس للاقلاع عن التدخين وبالفعل توقفت تماما في الاسبوع الاول وعندما انهيت العبوة الاولي (نصف ملم ) قمت بشراء العبوة 1...,يوجد العديد من الفوائد لاستخدام زيت اللوز المر، منها التخلص من علامات التمدد ولكن هناك حاجة إلى مزيد من الدراسات قبل أن يتم إثبات فعالية زيت اللوز المر. ومن الجدير بالذكر أن زيت اللوز المر يحتوي على مركبات سامة مثل السيانيد بكميات معينة قد لا تكون آمنة خاصة عند الاستخدام أثناء الحمل لذا يفضل التوقف عن استخدامه خلال فترة الحمل لارتباطه ببعض الآثار الجانبية غير المرغوبة مثل: إصابة الجنين بالعيوب الخلقية نتيجة احتواء هذا الزيت على فيتامين أ الذي يحظر استخدامه خلال الحمل. زيادة خطر الولادة المبكرة. للمزيد: زيوت المساج الطبيعية لتدليك الجسم المرجع: What essential oils are good for preventing stretch marks? Is It Safe To Use Almond Oil During Pregnancy?,لابد من استخدام مضادات الاكتئاب بعد استشارة الطبيب ولكنها لا تؤدي للاكتئاب على الاطلاق,0.623889,0.677785,0.649721
unseen100_056,هل الصبغة للاشعة المقطعيه ضروريه ؟,نعم...اعمليها,الصبغات تطلب لأظهار اجزاء معينة في الجسم..مثل الاوعية الدموية و الجهاز الهضمي..و تكون اساسية في الكشف عن الاورام و بعض الامراض التي لا يمكن تشخيصها بدون حقن الصبغة..يفضل الرجوع الي الطبيب المعالج لمعرفة ان اكن يرغب في الحصول علي فحص اشعة بالصبغة ام بدون..ثم التوجه الي مركز الاشعة لاعداد المريض و تجهيزه للصبغة و الاشعة,0.672953,0.581024,0.623619
unseen100_057,الف شكر على سرعة الاجابة جعلة الله فى ميزان حسانتكم ممكن سؤال لو سمحمتم هل دوالى الساقين ممكن ان تختفى بواسطة الحجامة أو خل التفاح لوكانت من الدرجة الثانية,هذه خلطة مفيدة ان شاء الله لمن معهم كسل بالغدة الدرقية واتمنى لهم الشفاء كيلو عسل يطحن مقدار 25 غرام من الفوقص الحوصلي 20 غ غذاء ملكي 35غ محلول العكبر 50غ قسط هندي يخلط الجميع مع العسل ويؤكل منه ملعقة متوسطة قبل كل وجبة شرب المركوش والخزامى والكربرة واكليل الجبل والهدال كميات متساوية وخلطها وصنعها مثل الشاي وشرب كاسين شاي على الريق واخرى مساء دهن المكان بزيت الكتان عند النوم يوميا والله الشافي,ليس هناك دراسات حول الموضوع. جرب.,0.56184,0.668065,0.610365
unseen100_058,"بما أن فول الصويا غير متوفر في بعض البلاد فهل يمكن تناول أحد هذه الأطعمة ( الفاصولياء الجافة ,اللوبياء الجافة ) بدلا من فول الصويا من بهدف زياد هرمون الاستروجين...",أسبابها كثيرة وتختلف من شخص لآخر، فمن الممكن أن تكون أحد الأعراض الثانوية لإضطراب آخر يتعلق بالغدة الدرقية أو بفقر الدم أوغيره من الأسباب الكثيرة والمتعددة، وإذا كان لا يوجد هناك أي علة أو سبب واضح يفسر حدوثها، يبقى الإحتمال أن تكون أولية وهذه عدة أنواع أيضاً وعلاجها مرتبط بالتشخيص الدقيق لفئتها من خلال الرسم التخطيطي للقلب، وفي أغلب الحلات تكون فوق أذينية ولا تشكل خطورة ويتم السيطرة عليها بدواء يتناسب مع نوعها وسببها والإندرال يمكن أن يُساعد في السيطرة عليها في أحيان كثيرة، لكن في بعض الحالات قد يكون من المفيد استخدام أدوية أخرى وفقاً لنوعها وحدتها والأعراض المرافقة وحسب درجة الاستجابة الدوائية لدى الشخص وظروفه الصحية الأخرى، علماً أن في بعض الحالات لا تحتاج لأي علاج لا سيما إذا لم يكن ي...,"يمكن استخدام الفاصولياء لزيادة الهرمونات الانثوية , ولكن استشارة الطبيب او اخصائي التغذية افضل لمعرفة السبب الاساسي لنقص الهرمونات وعلاجه",0.620836,0.684599,0.65116
unseen100_059,اعاني من النحافة الجسدية مع العلم انني اكل كثيرا ولكن ابقى نحيفا ما الحل,عليك بالاغذية ذات سعرات حراريه عاليه تناولي ٥ وجبات باليوم ويكون ذات حجم مضاعف عن الكميه التي تاكليها في العاده،، تناولي بين الوجبات كوكتيلات الحليب كامل الدسم مع الموز والعسل ،!! بعد الوجبات تناولي الفواكه المجففه لانها تحتوي على نسبة سكاكر عاليه ،!! مارسي القليل من الرياضة وبعدها تناولي وجبة غنية بالحريرات، اكثري من البهارات في طعامك لانه يفتح الشهيه ويرغبك بتناول كميه اكبر ، ولاتشربي السوائل اثناء تناولك طعامك لكي لاتمتلئ معدتك بسرعه,النحافة الجسدية ممكن تكون ناجمة عن انخفاض شهية الاكل لاسباب نفسيه او فيزيولوجيه او بسبب معدل الحرق الزائد و عدم تناول الكميات المناسبة من الغذاء,0.615093,0.649813,0.631977
unseen100_060,ما هى الاعراض الجانبيه لعلاج visanne اقراص,اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من ما تعانيه هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم يجب التأكد من ذلك وانصحك بان تطلب معاينة من اخصائي حساسية لكي يعطيك التشخيص النهائي وعندها الطريق الى العلاج يكون اسهل,"طبعا الاعراض تختلف من شخص لاخر :
حب الشباب
عدم الراحة الثدي
قلة المتعة في النشاط الجنسي المزاج مكتئب
صعوبة في النوم
تساقط الشعر
صداع الراس
التهيج
غثيان
الهلع
قيء
ضعف عام
زيادة الوزن",0.605819,0.642954,0.623834
