query_id,query,candidate_answer,reference_answer,bertscore_precision,bertscore_recall,bertscore_f1
unseen100_029,عند ازالة حصاتين صغار بالمراره كيف يكون التخدير موضعي ام كامل علما ان عمري 30 ولااستعمل اي ادويه ولكن مرتين حصل عندي هبوط بالضغط بسبب خوف وتوتر؟,هذا يتطلب معرفة نسبة الضعف الموجود في العضلة القلبية ونسبة التضيق في الثلاثة شرايين المذكورة، كما أنه من الضروري معرفة الحالة الوظيفية لباقي أعضاء الجسم خاصة الكلى والجهاز التنفسي، والكبد وغيره، وفي جميع الأحوال في العادة تُعرض نتائج القثطرة على فريق طبي مُتخصص لتقييم كل هذه الأمور ومن ثم يتم اختيار الطريقة العلاجية التي تتناسب أكثر مع حالة المريض,تتم إزالة حصوات المرارة تحت تخدير عام.,0.638695,0.711823,0.673279
unseen100_030,حدث لي نزيف اثر تركيب اللولب فخلعته وتناولت حبوب لرفع الدم و بعد انتهاء نزول الدم ب10 ايام نزل دم اخر لمدة 3 ايام ولكنه بسيط ثم انتهي لمدة 5ايام...,اعملى فحص دم للملاريا مره ثانيه و اذا كان ايجابى اعيدى العلاج او جربى دواء اخر,"ألم المعدة قد يكون بسبب علاج فقر الدم الذي يحتوي على الحديد خاصة إذا تم تناوله والمعدة فارغة , أما بالنسبة أما بالنسبة للنزف فننصح بمعاودة أخصائي نسائية لتحديدد السبب والسيطرة عليه",0.647119,0.636098,0.641561
unseen100_031,عندي ورم ليفي حجمه 5سنتم واشعر بالم اثناء الدورة الشهرية والم اسفل البطن والظهر وكثرة التبول من فضلكوم هل ازيله بعملية قيصرية ام لا وشكراا,اوقفيها حتى تنزل الدورة,أنا لا أستطيع أن أقرر من حديثك فقط إذا كان يجب القيام بجراحة أم لا. لأنه لا يوجد لدي ملف لأعاينه بين يدي. إن هذا الأمر يقرره الطبيب. ولكن عموماً إذا كان الورم يسبب إزعاج ويسبب نزيف حاد بأغلب الحالات تكون الجراحة هي الحل.,0.684239,0.604516,0.641911
unseen100_032,عندي استشاره وارجو انا تفيدونى انا مقبله على الزوج ونتيجة تحليل الزوج كانت انى حامل الى الانيمياء وكذلك الزوج حامل لى الانيمياء من نوع ثلاسيمياء سؤالى كم نسبتة اصابت الابناء...,نعم ... نقص فيتامين (ب12) يسبب انيميا وتنميل,"اذا كان الام والاب حاملان لمرض الثلاسيميا فنسبه ان يكون لديهم طفل مريض بالثلاسيميا(اي لديه الاعراض) هو 25% اما نسبه ان يكون لديهم طفل حامل فقط للمرض هو 50%. ولا يمكن تفادي هذا الا عن طريق اجراء طفل انابيب حيث ان بعض المراكز يمكنها دراسه الجينات عند اجراء طفل انابيب.
اما بالنسبه الى استعمال حبوب مانعه للحمل فيمكنك ذلك, فاستخدامها لن يؤثر على حصول الحمل في المستقبل,ولكن عليك استخدامها بعد استشاره طبيبك, حيث بعض النساء لا يمكن اعطائها هذه الحبوب لاسباب عديده مثل وجود صداع نصفي لدى السيده او امراض بتخثر الدم وغيرها....
وكذلك على الطبيب مناقشه الاعراض الجانبيه التي قد تحدث لدى البعض نتيجه استخدامها مثل الغثيان، الصداع، الافراط في الاكل ، ازدياد الوزن، تقلب في المزاج والتعب وغيرها من الاعراض .",0.678854,0.570879,0.620202
unseen100_033,أعاني من وخز في طاحونة العقل عند أكل الحلو وشرب المياه الباردة,لم تذكر خصائص ضيق النفس، لكن الفحص الطبي السريري ضروري كونه يسمح بالتأكد من خصائص الأعراض المذكورة والعلامات التي قد يجدها الطبيب عند الفحص، لأن الأسباب كثيرة تنفسية وقلبية ودموية ووعائية وغير ذلك,هذا اشبه بالتسوس. يجب علاجه قبل ان يتطور ويلتهب العصب.,0.639557,0.678428,0.658419
unseen100_034,. السادة الأساتذة هو : هل تعتبر الغدد المعدية ، والمعوية غدد ملحقة بالجهاز الهضمي؟ سلفا .,اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من ما تعانيه هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم يجب التأكد من ذلك وانصحك بان تطلب معاينة من اخصائي حساسية لكي يعطيك التشخيص النهائي وعندها الطريق الى العلاج يكون اسهل,نعم ، هي جزء من الجهاز الهضمي.,0.554758,0.735974,0.632645
unseen100_035,ماذا تسبب جرثومة المعدة في جسم الانسان؟ وهل تسبب جرثومة المعدة مضاعفات خطيرة في المستقبل في حال إهمال علاجها؟,ﻻتاثير على الجنين...والحرقه من التهابات نسائيه,"قد تسبب جرثومة المعدة مجموعة من المشاكل الصحية في جسم الإنسان في حال إهمال علاجها بعد تسببها في ظهور الأعراض، أما في حال عدم تسببها بأي أعراض واضحة فلا تتطلب العلاج في الغالب، ومن المشاكل الصحية التي قد تتطور عن إهمال علاج جرثومة المعدة ما يلي:


التهاب المعدة: وهو التهاب بطانة المعدة، وهو أحد أكثر مضاعفات جرثومة المعدة شيوعًا، قد لا تظهر أي أعراض على بعض المصابين بالتهاب المعدة، بينما قد يعاني البعض الآخر من أعراض مثل الألم في الجزء العلوي من البطن، والغثيان، والتقيؤء، وفقدان الشهية.
قرحة المعدة: وهي التهاب في بطانة المعدةقد يتسبب في حدوث ثقب في المعدة في الحالات الشديدة. وقد لا تظهر أي أعراض على بعض المصابين بقرحة المعدة، بينما قد يعاني البعض الآخر من أعراض مثل الألم الشديد في الجزء العلوي من البطن، والغثيان، والتقيؤ، وفقدان الشهية.
قرحة الاثني عشر: وهي التهاب في بطانة الاثني عشر، وهو الجزء الأول من الأمعاء الدقيقة وتسبب أعراض مشابهة لقرحة المعدة.
نزيف المعدة: وهو فقدان الدم من المعدة، قد يكون النزيف خفيفًا أو شديدًا، وقد يؤدي إلى فقر الدم.
سرطان المعدة: تم ربط بعض حالات سرطان المعدة بالإصابة بجرثومة المعدة والمسببة لمضاعفات شديدة لدى الشخص.

يمكن علاج جرثومة المعدة باستخدام المضادات الحيوية، والتي عادة ما تُعطى لمدة أسبوعين إلى ثلاثة أسابيع، قد يصف الطبيب أيضًا دواءً مثبطًا للحمض لتخفيف الألم والالتهاب وتسريع عملية الشفاء.
 
للمزيد:

خطورة جرثومة المعدة: مضاعفات قد تصل إلى السرطان
تعرف على اعراض جرثومة المعدة النفسية والعصبية",0.654962,0.561826,0.60483
unseen100_036,والدتي عمرها فوق خمسين سنه وتعاني من صداع منذ ثلاث سنوات وقد راجعت بها لاكثر من طبيب جراح اعصاب وكذلك باطنيه اعصاب واعطيت اغلب العلاجات وفي الاخير قال احد الاطباء...,إن الألم في الرأس مع الشعور بالضغط على جانبي الرأس مع الإرهاق العام قد يعود لأحد الأسباب التالية: صداع التوتر. الشد العضلي. الضغط العصبي. القلق والتوتر أو الاكتئاب. التهاب الجيوب الأنفية. الشقيقة (الصداع النصفي). وجود مشاكل في الأذن التهاب السحايا. تمدد الأوعية الدموية في الدماغ. ينصح في الوقت الحالي زيارة الطبيب المختص لعمل الفحوصات والتحاليل اللازمة في حال عدم نجاح النصائح التالية: استخدام الأدوية المسكنة للألم حسب تعليمات الطبيب المختص مثل الايبوبروفين وغيرها. اتباع طرق التنفس العميق من أجل الاسترخاء وخفض مستويات هرمونات التوتر. ممارسة تمارين الاسترخاء مثل اليوغا والتأمل. تجنب القلق أو التوتر. للمزيد: اسباب الصداع ومحفزاته التدليك لعلاج الصداع هل تعاني من صداع من دون معرفة سببه؟ المرجع...,"في حالات كثيرة لا يستجيب المريض لمسكنات الصداع على اختلافها وهنا يقف الطب عاجزا عن تقديم تفسير هذه الظاهرة
من المهم محاولة ترتيب اوضاع المريض الصحية مثل التحكم بالامراض المزمنة التي يشكو منها
اتباع نظام صحي في الغذاء والنوم وممارسة الرياضة
محاولة مراقبة الاسباب التي من الممكن ان تسبب الصداع سواءا كانت اطعمة او اشربة او الارهاق مثلا
مراجعة الطبيب لمحاولة تغيير الادوي الموصوفة او تغيير جرعها اذا امكن",0.678071,0.687508,0.682757
unseen100_037,ماذا السلام عليكم عندى زوجه تبلغ من السن 32 سنه يوجد فى الزرع اليمن الالم شديد فى العروق و تنامل بسيط فى الكف و اليد حتى الكوع منذ 5سنوات و...,الالم الذي يحدث عند الضغط على عضلة الصدر دليل وجود الالم في العضلة نفسها ربما نتيجة تشنج ما او جهد ما قمت به والافضل في هذه الحالة ان تريح هذه العضلة ولا تقوم بمجهود علما بان احيانا حتى السعال يسبب الم في عضلة الصدر,ينبغي أولاً مراجعة أخصائي عظام للتأكد من سلامة مفصل الكتف,0.652062,0.672523,0.662134
unseen100_038,امرأة تريد طرقة للتخلص من الكوليسترول في الجسم - وعمرها 54 سنة,يمكنك تخفيض الكوليسترول من خلال فحص الدهون وتقييم الوزن والأمراض المزمنة، ثم اتباع نظام غذائي منخفض الدهون الحيوانية وممارسة التمارين مثل المشي. لا يُعد هذا بديلاً عن استشارة الطبيب.,أولاً يتوجب معرفة نوع الكوليسترول المرتفع لديها وهل يصاحبه ارتفاع في الدهون الثلاثية أم لا وهل الكوليسترول الحميد منخفض ، جميع هذه المعلومات يمكن الحصول عليها بعد فحص الدهون لتحديد نوع الزيادة ومقدارها ، كذلك يتطلب معرفة ما اذا كان وزنها طبيعي أم لا ، وهل لديها أي مرض مزمن، أما بشكل عام فطرق تخفيضه بدون دواء تعتمد في الدرجة الأولى على الجهد والتمارين خاصة المشي وعلى الحمية وتجنب الدهن الجيواني والاألبان خاصة الجبن والطعام المقلي كذلك تجنب الأغذية التي تحتوي على أحشاء الحيونات والكبد والطحال، والاستعاضة عنها بالأسماك والخضرة والفواكه الطازجة وزيت الزيتون,0.734442,0.68756,0.710229
unseen100_039,"على ماذا تعتمد نسبة نجاح أطفال الانابيب؟ ,ما هي نسبة نجاح طفل الانابيب ؟",تعتمد نسبة نجاح أطفال الأنابيب على عوامل متعددة، منها عمر المرأة، وجود حمل سابق، صحة الزوجين، سبب اللجوء للمنهج، نمط الحياة مثل التدخين، سلامة الحيوانات المنوية، التقنية المستخدمة، وخبرة الطبيب. تُقدّر نسبة النجاح حوالي 35 % للنساء تحت 35 سنة، وتقل إلى 4 % للنساء فوق 42 سنة. لا يُعَدّ هذا بديلاً عن استشارة الطبيب المختص.,"تعتمد نسبة نجاح طفل الأنابيب على عدة عوامل، ومنها الآتي:

عمر المرأة.
وجود حمل سابق.
الحالة الصحية للزوجين.
سبب اللجوء لعملية الأنابيب.
نمط الحياة والعادات المتبعة، مثل التدخين.
سلامة الحيوانات المنوية للزوج.
التقنية المتبعة في المركز العلاجي.
خبرة الطبيب المعالج.

يشار أن عمر المرأة يلعب دورًا مهمًا في تقدير نسبة نجاح الحمل باتباع طريقة أطفال الأنابيب، حيث تقدر نسبة نجاح الحمل 35% تقريبًا للنساء ذوات الأعمار الأقل من 35 عاماً بينما تبلغ نسبة النجاح 4% فقط لمن تزيد أعمارهن عن 42 عاماً.
 
يجدر الذكر أيضًا أن تقنيات الحمل المساعدة في تطور دائم والتقنيات الحديثة تساهم في رفع فرص نجاح الحمل، كما يمكن اللجوء إلى أحد تقنيات الحمل المساعدة الأخرى ذات نسبة النجاح الأكبر.
 
للمزيد:

دليل نجاح عملية طفل الأنابيب.
تحديات عمليه أطفال الأنابيب للسيدات فوق سن الأربعون.
الفرق بين الحقن المجهري وأطفال الأنابيب.",0.759946,0.698268,0.727803
unseen100_040,الحصبة الألمانية للحامل 8.651Ul/Ml ماهي مخاطرها على الجنين وماهو علاجها وماذا عليا أن أتجنب,نعم هنالك عدد من اختصاصي جراحة الاكفاء في عمان الرجاء الاتصال بنا لدى حضوركم وسوف نقوم بالاتمام شخصيا لانتقاء افضل اطباء جراحي الاطفال لاجراء العمليه. د.سليمان ضبيط مدير وحدة الاخصاب والوراثة +962-6-4647217 +962-6-4644281 +692-79-5544688,خطورة الحصبة الالمانية علي الجنين فقط اذا حدثت الاصابة اثناء الحمل قد تسبب اجهاض او تشوهات الجنين,0.577408,0.65122,0.612097
unseen100_041,س.ع.هل يوجد مضاعفات في المستقبل عند عمل عملية الليزك.....مع الشكر.,حسب الخبرات والدراسات التي تشير انه لا يوجد اي تأثير مضر للهرمونات المستخدمة في تنشيط الاباضة نتمنى لك كل التوفيق,"بسم الله الرحمن الرحيم
في أغلب الاحيان المضاعفات تحدث خلال الفترة الاولى بعد العملية وقليلا جدا في المستقبل",0.638491,0.634037,0.636256
unseen100_042,اسئل عن التمارين المهمه للشلل النصفي؟ انتظر الجواب منكم,"لا داعي للقلق ولكن ينبغي معرفة تاريخك المرضي واجراء فحص للكشف عن أي علامات سريرية قد تكون موجودة لديك وتساعد في تحديد طبيعة الحالة , فهكذا أعراض ممكن أن تكون ناجمة عن التها ب في الجهاز التنفسي ويمكن تترافق مع فقر الدم أو اضطرابات دموية أو متعلقة بجهاز الدورة الدموية أو غير ذلك ، لذلك ننصحك بمعاودة طبيبك للوقوف على تفاصيل أكثر تسمح بالتشخيص ومن ثم اتخاذ السلوك الطبي الأمثل",تمارين الشلل النصفي متعددة وتشمل كل عضلات الاطراف العلوية والسفلية وتعتمد على مدة الاصابة وهي ثني ومد وتقريب وتبعيد والتفاف للداخل والخارج وتمارين توازن ومشي . يمكنك مراقبة جلسة علاج طبيعي وعمل ماتشاهده,0.661948,0.684382,0.672978
unseen100_043,هل من حل لزوجتى حيت انجبت الطفل الاول سنه 1991م طبيعى وتوفى بسبب اختناق بالحبل السرى بعد 4 ايام ثم انجبت الطفل الثانى سنه 1994 بعمليه قيصريه ومنها لم تحمل...,سيدى علينا معرفه سبب عدم الحمل وايضا التاكد ان قنوات فالوب للحمل لم تغلق بسبب التهاب ما بسبب العمليه القيصريه او ان العمليه لم تؤتر و هناك اسباب اخرى فالعلاج سهل و لكن بعد معرفه الاسباب و هناك اسباب عديده منها ما هو متعلق بالمراه ومنها غير دلك او الزوج او الاتنين معا د ابراهيم هنداوى مستشار العقم واطفال الانابيب-مدينه الحسين الطبيه الملكيه س-الاردن الزماله الاستراليه فى العقم و اطفال الانابيب 0776420094,"سيدى
يكاد يكون عمل طفل الانبوب لزوجتك هو الحل الامتل ولكن يكون دلك بعد التاكد من وجود بويضات فى المبيض وان كان لايوجد فلا داعى للمحاوله و لدينا العديد من الاخوه اليبيين الدين اتو الى الاردن بشان عمل اطفال الانابيب والموضوع فقط يحتاج الى المكوت اسبوعين فقط من تانى يوم للدوره والله الموفق
د ابراهيم هنداوى
مستشار العقم واطفال الانابيب-مدينه الحسين الطبيه الملكيه س-الاردن
الزماله الاستراليه فى العفم و اطفال الانابيب والغدد الانجابيه
0776420095",0.801965,0.785905,0.793854
unseen100_044,طولي 154 ووزني 84 ماهو الوزن المطلوب وماهي طريقه تصغير البطن,حوالي 53 كغ,الوزن المقالي لطولك هو ٥٤ كيلو فقط لا غير. يعني هنام ٣٠ كيلو زيادة. يعني عليك تقليل الأكل بشكل دائم ، والأكل عدة وجبات في اليوم وجبات خفيفة فقط، والإكثتر من شرب الماء. ثم عليك ممارسة الرياضة بشكل يومي ومستمر.,0.628641,0.540474,0.581233
unseen100_045,اعاني من عدم وضوح الرؤية بشكل كبير مع العلم اني طوال اليوم شغلي على الكمبيوتر مالحل ؟,هذا يتطلب معرفة نسبة الضعف الموجود في العضلة القلبية ونسبة التضيق في الثلاثة شرايين المذكورة، كما أنه من الضروري معرفة الحالة الوظيفية لباقي أعضاء الجسم خاصة الكلى والجهاز التنفسي، والكبد وغيره، وفي جميع الأحوال في العادة تُعرض نتائج القثطرة على فريق طبي مُتخصص لتقييم كل هذه الأمور ومن ثم يتم اختيار الطريقة العلاجية التي تتناسب أكثر مع حالة المريض,عدم وضوح الروية ممكن ان يكون من اسباب كثيرة منها على سبيل المثال لا الحصر : اخطاء انكساريه( قصر، طول، انحراف) ، امراض في قرنية العين، عتامه في عدسة العين ، او اعتلالات في الشبكية والعصب البصري..تحديد المشكلة و اعطاء العلاج المناسب بعد الفحص من قبل طبيب العيون,0.674807,0.680114,0.67745
unseen100_046,اعانى من نزيف فى دولى المري بنسبة متوسطة ما طيقة الاسعافات الاولية قبل اتجاهى للمستشفى,العمليات الجراحية اليوم لا يعيقها أي مرض إذا ما تمت السيطرة عليه بشكل جيد قبل وأثناء وبعد العمل الجراحي، فلا داعي للقلق,عدم شرب او اكل اي شىء الاستلقاء رفع الساقين وطلب المساعدة للوصول الى المستشفى باسرع وقت,0.66113,0.650768,0.655908
unseen100_047,والدتي عمرها46 سنه تعاني من مرض وهو انسداد في الاوعيه اللمفاويه وفي الرجل واليد اليسرى وهيه مورمه اي منتفخه هل من علاج ( ),العلاج الاهم هو السوائل للمحافظة على الكلى,"العلاج
الضغط (عادة مع الضمادات متعددة الطبقات)
دليل التصريف اللمفاوي MLD
دليل التصريف اللمفاوي هو العلاج بالتدليك بتقنية خفيفة التي يتم نقل الجلد في اتجاهات معينة استنادا إلى هيكل النظام اللمفاوي. وهذا يساعد على هجرة السوائل والنفايات من خلال القنوات الصحيحة.
يشمل العلاج أيضا العناية بالبشرة لمنع الإصابات والعدوى ، وانهيار الجلد ، فضلا عن ممارسة الرياضة الخفيفة وبرامج الحركة. وينبغي ممارسة رياضة مصممة بعناية من قبل العلاج الطبيعي. وينبغي أن تساعد الصرف دون أن يؤدي إلى تورم من الإرهاق الشديد
ارتداء جوارب الضغط على المنطقة المصابة أو باستخدام مضخة ضغط هوائي وخارجها قد تكون مفيدة. وسيقوم الطبيب والعلاج الطبيعي الذي يقرر أساليب الضغط هي الأفضل.
يتم استخدام الجراحة في بعض الحالات ، لكن النجاح محدود. ويجب على الجراح ان يتحلى بالكثير من الخبرة مع هذا النوع من الإجراء.و العلاج الطبيعي بعد الجراحة مهم جداً
أنواع الجراحة تشمل ما يلي :
شفط الدهون
إزالة الأنسجة اللمفاوية غير الطبيعية
زرع الأنسجة اللمفاوية العادية للمناطق مع التصريف اللمفاوي غير طبيعية (أقل شيوعا)",0.68513,0.576104,0.625905
unseen100_048,اذا استخدمت الام لطفلها حليب صناعي وادى ذلك الى حصول اسهال لطفل ، كم الفتره الزمنيه التي يجب على الام ان تنتظرها قبل ان تغير نوعية الحليب مره اخرى ؟؟؟؟,اعتقد بأن المقصود هو التهابات المهبل وليس الرحم وغالبا ما يكون سبب هذه الالتهابات هي الفطريات خاصة الكانديدا وقد يكون السبب التهابات جرثومية بعضها قد ينتقل عن طريق المعاشرة الزوجية وبعضها لا وفي حال تكررا الالتهابات فلا بد من اخذ عينة من الافرازات وفحصها وعمل مزرعة لها لمعرفة الجرثومة المسببة وبناءا على نتيجة المزرعة يتم وصف العلاج المناسب ولكن يجب التأكيد بأن على الزوج تناول نفس العلاج وفي نفس الوقت واذا كانت هناك زوجة اخرى فيجب عليها ايضا تناول نفس العلاج . وانصح ايضا بعمل تحليل للسكر حيث ان الالتهابات الفطرية تزيد وتتكرر عند مرضى السكري. اما بالنسبة للمطهرات فانا لا انصح باستعمالها كثيرا واذا كان لا بد منها فلا يجب ان تستعمل اكثر من مرة الى مرتين في الاسبوع وهناك العديد منها في الصيدليات,"يجب أولا معرفة السبب الاساسي للإسهال فقد لا يكون من الحليب , لذلك يفضل استشارة الطبيب في هذه الحالة",0.619452,0.696949,0.655919
unseen100_049,السلام عليكم السؤال على فحس الدم التالي wdc 4.2 lym 2.7 mid 0.2 L)% 2.9 gran 1.3) rbc 5.82 hgb15.8 hct 49.6 mcv 85.3 mch 27.1 mchc 31.9 rdw 15.7...,تعداد الصفائح الدموية ( Platelets ) منخف,بعض القراءات المخبرية تحتاج الى مراجعة الطبيب الباطني المختص,0.672623,0.658079,0.665271
unseen100_050,احس بدوار كأني بطيح على جنبي الأيسر و لما انام على اليمين احس اني انسحب لورا و لما تغمض عيوني احس كأني اطير و لما اصلي احس كأني في أمواج...,الدوار الذي تشعر به قد يكون نتيجة للتوتر الشديد. يمكن تخفيفه بالتحول المباشر من التفكير في المثير إلى موضوع آخر، وممارسة الرياضة اليومية وجلسات الاسترخاء. إذا لم ينجح ذلك، يُنصح بمراجعة أخصائي نفسي. هذه المعلومات لا تُعَدّ بديلاً عن استشارة الطبيب.,ينصح بقياس ضغط الدم وفحص الاذن الوسطى وعمل اشعة رنين مغناطيسى على المخ ورسم مخ بالكمبيوتر وافادتنا بالنتيجة لتقييم حالتك ووصف العلاج اللازم,0.652017,0.672297,0.662002
unseen100_051,لو سمحت يادكتور بخصوص السؤال الذى طرحته من قبل وهو ماهى الرياضة التة يمكن لى ممارستها مع اننى محول فتحة براز دائمة حضرتك جاوبت باننى اقوى العضلات العلوية والسفلى بالعاب...,هذا يتطلب معرفة نسبة الضعف الموجود في العضلة القلبية ونسبة التضيق في الثلاثة شرايين المذكورة، كما أنه من الضروري معرفة الحالة الوظيفية لباقي أعضاء الجسم خاصة الكلى والجهاز التنفسي، والكبد وغيره، وفي جميع الأحوال في العادة تُعرض نتائج القثطرة على فريق طبي مُتخصص لتقييم كل هذه الأمور ومن ثم يتم اختيار الطريقة العلاجية التي تتناسب أكثر مع حالة المريض,"نعم يمكنك العودة لكمال الاجسام على ان تمارس في وضعية تكون بها على ظهرك وتعمل على تقوية الاطراف العلوية بحيث لايكون جهدا على العمود الفقري ووضع الوزن عند الضرورة فوق الرأس , الاطراف الفلية يمكن العمل على تقويتها بالدفع او السحب او ثني الركبتين بحيث تكون ممتدا على ظهرك او بطنك , بالنسبة للمطاط الطبي يمكن تثبيته باي جسم ثابت , طول قطعة المطاط مترين تقريبا ولها كثافات مختلفة , بمعنى اخر تستطيع التدرج بالتمرين من الاقل مقاومة الى الاعلى وهكذا , يمكن تثبيت المطاط بحديد الشباك او اي معدن ثابت بالبيت والطرف الاخر باليد او الرجل من خلال عمل عقد لمسكها باليد او الرجل",0.662177,0.634773,0.648186
unseen100_052,عند الجلوس في السيارة احس بضيق في الجلوس وحتي في المنزل بسبب البطن احس بنتفاخ وضيق,لا بد من فحص طبي سريري لاستبعاد فتق في الحجاب الحاجز,"اين السؤال واين العوارض
كم سنك وكم وزنك وكم طولك هل انت سمين هل لك بطن كبير
هل تعني من انتفاخ وغتزات الخ الخ الخ
الرجاء اعادة صياغة السؤال بعد ان تقدم نفسك وتشرح بالتفصيل ما تعاني منه ومن ثم تسأل ما تشاء
اهلا بك اخي",0.652915,0.608467,0.629908
unseen100_053,تكفون ابي الحل مليت وربي مليت من المعده اعاني من الهظم واعاني اكثر في اخراج البراز,لا توجد أدلة كافية. يُنصح باستشارة طبيب مختص للحصول على تقييم دقيق.,لو وضحت سؤالك أكثر لأمكننا مساعدتك! ما هي المشكلة في الهضم، وفي البراز؟/ هل تعاني من إمساك أم إسهال؟؟ وضح!!,0.603238,0.591702,0.597415
unseen100_054,ما هي طريقة علاج انتفاخ القدمين بسبب تصريف عالي للغدد اللمفاوية لطفلة عمرها 4 شهور ومصابة بمتلازمة نونان,يعتقد أن لزيت الحبة السوداء أو ما يعرف بحبة البركة العديد من الفوائد الصحية، والتي تضمن فوائد للجلد، والشعر، والجسم، والمناعة، ولكن لم يتم إثبات فاعلية جميع الفوائد المشهورة للحبة السوداء والمستخدمة في الطب الشعبي، لذلك ينصح باستشارة الطبيب قبل استخدام الحبة السوداء في علاج أي من الاضطرابات الصحية المختلفة. سوف أبين لك فيما يأتي مجموعة من فوائد زيت الحبة السوداء الشائعة: التخفيف من أعراض الربو وأمراض الجهاز التنفسي. علاج حساسية الأنف والتهاب الجيوب الأنفية. التخفيف من أعراض الصداع والصداع النصفي. التخفيف من الأرق، والقلق، والتوتر. التخفيف من أعراض بعض الأمراض الجلدية مثل الصدفية والإكزيما. علاج اضطرابات الهضم والتخفيف من أعراض القولون العصبي. تنظيم سكر الدم. تنظيم ضغط الدم والكوليسترول. ت...,يمكن علاج تجمع اللمف الذي يتجمع حول القلب وفي الرئتين في متلازمة نونان ، بواسطة إدخال أنبوب لشفط السائل،كما يمكن للوقاية إجاء تغيير في نوع الطعام، وقد تلزم الجراحة إذا استمر السائل في التواجد.,0.628598,0.674423,0.650704
unseen100_055,هل تأخر الدورة بسبب الأدوية يعطي نفس أعراض الحمل,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي لعدم انتظام الدورة ، نذكر: اكليل الجبل، الميرمية، البقدونس، حشيشة الملاك، البردقوش، القرفة، الزنجبيل، والكرفس.,إذا كانت ھرمونات ممكن أن تشعري بالغثيان مشابهة للحمل,0.597166,0.631819,0.614004
unseen100_056,ما معنى المرض من ناحية علمية و نفسية,"لشيب (الشعر الأبيض) ظهور الشيب عملية فسيولوجية تحدث عادة عند التقدم في العمر. وذلك عندما لا تستطيع الخلايا الملونة التي تفرز مادة الميلانين (والتي تعطي الشعرة اللون) الاستمرار في نشاطها، إذ تفقد الشعرة لونها وتصبح بيضاء وهذا ما يسمى ""بالشيب"". إن ظهور الشيب على شعر الرأس أو الوجه لا يعني مطلقاً التقدم بالسن فقد يظهر قبل البلوغ أو بعد ذلك نتيجة ظروف معينة. كما أن الاستعداد الشخصي والعوامل النفسية والوراثية لهما أثر مهم في ظهور الشيب المبكر. ويجب الإشارة بأن بعض حالات الشيب المبكر تكون مؤقتة، إذ قد تعاود الخلايا الملونة نشاطها مرة أخرى خاصة بعد زوال المؤثر وبالتالي يعود لون الشعر إلى وضعه العادي ويحدث هذا أحياناً في أمراض الحميات ومرض الثعلبة. أما إذا كان المؤثر على الخلايا الأم (الكيراتينوس...",تحول عن حالة الصحة العادية، وبدقة أكثر فإن المرض هو المجموع الكلي للتفاعلات الجسدية والعقلية من قبل شخص تجاه عامل مؤذي يدخل جسمه من الخارج، أو ينشأ من الداخل (كالكائنات الدقيقة، أو السموم)، أو جرح، أو خلل خلقي، أو ولادي. او خلل استقلابي، او نقص في التغذية، أو عملية متنكسة. وتقسم الأمراض إلى معدية وغير معدية،وبائية وغير وبائية.,0.621873,0.666859,0.643581
unseen100_057,ما السبب جلد صدري مساماته واسعة كانه حبة بطاطا مع ترهل شديد وعدم الاحساس في جانبي الثديين المتقابلين؟,الم المعدجة يجب معرفة سببه وذل بعمل دراسة للمعدة ولنبدأ بفحص الجرثومة الحلزونية ، وربما سنحتاج لاحقا لمنظار للمعدة اما نقص الدم فهذ يجب توضيحة بشكل جيد ودراسته لمعرفة السبب وعلاجه,عليك مراجعة اختصاصي جراحة هامة فوراً للفحص السريري والتشخيص الدقيق، فالوصف يدل على وجود ورم يحتاة للعلاج الفوري.,0.672834,0.691748,0.68216
unseen100_058,قمت مؤخرا بعمل أشعة سكانير للكلى و أشعة راديو للمثانة هل التعرض للاشعة يمكن أن يؤدي إلى مرض السرطان كما أخبركم أن الاشعة التي عملتها على مستوى المثانة كررتها مرتين...,أحياناً تسوس الأسنان أو أي خراجات باللثة أو انتان خفي أو ظاهر بمنطقة العنق يمكنها أن تسبب تضخم بالغدد اللمفية الموضعية وهنا لابد من مراجعة طبيب أسنان وطبيب أذنية للبحث عن وجود انتان ومعالجته,التعرض المستمر بشكل يومي للاشعة هو ما يزيد نسبة الاصابة بالسرطان,0.646785,0.689038,0.667243
