query_id,query,candidate_answer,reference_answer,bertscore_precision,bertscore_recall,bertscore_f1
unseen100_038,لإمراة لديها 6 اطفال .. الشعور بالحاجة للتبول كل ساعة تقريبا وخصوصا في فترة الليل .. علما انها لا يوجد لديها التهاب او حصى .. ممكن ان يكون هبوط بالرحم...,نعم ممكن لكن لا داعي للقق، فقط تتطلب معاودة طبيبها المشرف على حالتها للتحقق من عدم وجود سبب دوائي,"على الاغلب -بما انه لديها ستة اطفال- انها تعاني من هبوط الرحم او المثانه.....
ان كان الهبوط بسيطا فان العلاج الدوائي يعطي نتيجة جيده والا فان العمليه الجراحيه هي الحل
لا بد لها ان تراجع اختصاصي النسائيه اولا",0.672782,0.651599,0.662021
unseen100_039,كيف يكون الطفل اجسام مضاده ضد فصائل الدم الاخرى؟,كلا لايكون الجسم اجسام مضادة للريفامبسين و لكن كل دواء مضاد حيوى ان تم اخذه على المدى الطويل فمن الممكن بانه لن يؤثر بعد ذلك على المكروبات المتحسسة بالدواء,"السؤال بصيغته الحالية غير صحيح اذ ان الطفل يستلم اجسام مضادة في مرحلته الاولى اذا كان هناك اختلاف في العامل الريصي ( RH) وسأشرح لك الموضوع
** فصائل الدم في الأم والجنين :
توجد أربع فصائل مُحَدِّدِة للدم هي: A أ، B ب، AB أ ب، O و، وكل نوع من هذه الفصائل الأربع يقسّم إلى سالب وموجب، حسب وجود أجسام معينة على جدار كرات الدم الحمراء تسمى العامل الريصي Rh factor. وتوجد هذه الأجسام في حوالي 85% من الأشخاص، ويطلق عليهم اسم ""موجب"" ، أما نسبة الـ 15%، فلا توجد لديهم هذه الأجسام، ويطلق عليهم أسم ""سالب"". فالشخص الذي فصيلة دمه ""أ A"" قد يكون ""أ موجب "" أو"" أ سالب"" حسب وجود العامل الريصي في كرات دمه الحمراء.
أ. اختلاف العامل الريصي Rh factor، بين الأم والجنين:
في الحمل الأول للأم، التي فصيلة دمها ""سالب"" وتحمل جنيناً فصيلة دمه ""موجب""، لا يؤثر هذا الجنين في الأم، إلاّ في لحظة الولادة، وذلك بوصول جزء من دمه الموجب، إلى دم الأم السالب، ما يحفز جهاز المناعة لدى الأم، إلى تكوين أجسام مضادة لهذا العامل الريصي.
وفي الحمل الثاني تنتقل هذه الأجسام المضادة من الأم عبر المشيمة، وتؤثر على الجنين، وذلك في صورة إجهاض، أو تكسير كرات الدم الحمراء للجنين. وتحدث من ثم حالة أنيميا ""فقر دم"" وارتفاع في نسبة الصفراء بالدم، ما يستوجب علاجاً فورياً بعد الولادة، مثل تغيير دم الطفل ، أو العلاج الضوئي.
ويمكن الوقاية من حدوث هذه المضاعفات للجنين، من طريق حقن الأم بأجسام مضادة خلال 24 ساعة من الولادة. وتقضي هذه الأجسام على كرات الدم الحمراء، التي تحمل العامل الريصي وتصل دم الأم من الطفل، ومن ثم لا تتكون أجسام مضادة في دم الأم، تؤذي الجنين القادم.
ب. اختلاف فصائل الدم بين الأم والجنين:
عندما تكون فصيلة دم الأم O، وفصيلة الجنين A أو B، ويدخل جزء من دم الجنين أثناء الولادة إلى الأم، فإنه تتكون أجسام مضادة في دم الأم من نوع IgG. وفي الحمل الثاني تعبر هذه الأجسام المضادة لكرات الدم الحمراء"" A "" أو كرات الدم الحمراء"" B "" المشيمة، وتصل إلى الجنين، وتسبب تكسيراً في كرات دمه الحمراء وأنيميا وارتفاع في نسبة الصفراء لدى الطفل، تماماً مثل حالات العامل الريصى. أما إذا كانت فصيلة دم الأم هي"" A "" أو"" B "" فأن الأجسام المضادة لفصيلة دم الطفل"" O ""، مثلاً، تكون من النوع IgM وهذا النوع لا يستطيع ـ لكبر حجمه ـ أن يعبر المشيمة، ولذلك لا يحدث أي تكسير أو تأثر في كرات دم الجنين.",0.68493,0.589028,0.633369
unseen100_040,مـا هو الموضوع الملائم لبحث تخرج طبي..؟؟ على ان يكون المرض معروف ومصادره موجوده..,اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من ما تعانيه هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم يجب التأكد من ذلك وانصحك بان تطلب معاينة من اخصائي حساسية لكي يعطيك التشخيص النهائي وعندها الطريق الى العلاج يكون اسهل,اسمح لي أن أقترح موضوعاً كان مهماً في التاريخ، وهو فحص البول وأثره في التشخيص؟؟. والمصادر موجودة في جميع الكتب لطبية القديمة : القانون في الطب، أو الحاوي أو أي من الكتب القديمة .وفقك الله.,0.619109,0.665432,0.641435
unseen100_041,هل مرض أنيميا الفوليه من الأمراض الوراثيه والمعتمده في تحليل الزواج؟,هوليس بمرض وراثى ولكن اسباب كثيره توجد مجموعه منها فى الريض تؤدي الى التوحد,فحوصات الزواج المعتمدة تختلف من دولة لاخرى لكن فحص الدم لمرض الثلاسيميا هو اهم فحص للمقبلين على الزواج من ناحية امراض الدم,0.660779,0.64247,0.651496
unseen100_042,عايز طريقة علاج لتعديل بروز الاسنان الامامية بدون تقويم,اهلا اخي الكريم، نحن دائما ننصح اذا كانت الحاله تستدعي العلاج بتقويم الاسنان اكثر من برد الاسنان لتعديلها!! دمتم بصحه وسعاده .,التتويج هو الخيار الثاني بعد التقويم في حال عدم الرغبة بإجراء تقويم,0.62167,0.694302,0.655981
unseen100_043,ما هي الماكولات التي تسبب في زيادة ضهور حب الشباب ؟,الذي يسبب الكرش بالاساس هو تناول سعرات حرارية اعلى من حاجة الجسم وعدم حرقها بالرياضة او الحركة .. بشكل عام تجنب المواد المملحة كالشيبس او الحلو كالشكولاتة والمواد العالية بالدهون,"الأطعمة المقلية والزيوت وعادة ما تكون دهنية وغير صحي للبشرة. هذا لا تدل على أنه يزيد من منتج للنفط في جلدنا ، إلا أنها يمكن أن تسبب الجلد غير الصحية التي تصبح أكثر عرضة للتنمية حب الشباب. الأطعمة الغنية بالدهون وكذلك نوع واحد من الطعام الذي ينبغي تجنبه.
المشروبات الغازية وكذلك القهوة غير صحي جدا للبشرة. بدلا من المشروبات المستهلكة نسبة عالية من السكر والكافيين ، يجب أن تستهلك المياه بكميات وافرة. يمكن ترطيب نفسك مع الماء يوميا يساعد الجسم على وظيفة في وسعها زائد يساعد في القضاء على النفايات السامة داخل الجسم. وبالتالي ، يمكن أن يساعد هذا في منع انتاج الجلد حب الشباب المعرضة لل.
الآيس كريم والشوكولاته هي الأطعمة التي هي غير صحية ليس فقط لبشرتك ولكن أيضا على وزنك. مرة أخرى ، وهذه الأطعمة على نسبة عالية من السكر والتي يمكن أن تؤدي إلى تفاقم أو حتى مشكلة حب الشباب. وبالتالي يجب أن تؤخذ هذه الأطعمة على كمية ضئيلة أو لا شيء على الإطلاق.
الأطعمة المذكورة أعلاه هي من بين بعض الأطعمة التي يجب أن نراه أو تجنب لأنها يمكن أن تؤدي إلى هروب حب الشباب. لا تزال هناك غيرها من الأمور التي يجب القيام بها لتحقيق صحة الجلد وظهور حب الشباب ممارسة حرة والتدابير الصحية.",0.690664,0.632688,0.660406
unseen100_044,عملت تحليل سائل منوي وطلع العدد41مليون والسرعة في الساعة الاولى 25٪وفي الساعة الثانية 10٪هل يوجد مشاكل,اهم شيء هو نسبة الهرمونات في الدم. اذا كانت طبيعية فلا تحتاجي الى أي علاج ولا يوجد تأثير على الحمل,لا يوجد مشاكل والعدد ممتاز.,0.644411,0.708091,0.674752
unseen100_045,هل لقاح الانفلوزا له اي اثار جانبيه,"عند اجراء اي عملية جراحية قد نتوقع حدوث مضاعفات بنسبة او اخرى وتختلف احتمالية المضاعفات من عملية لأخرى وحسب مدة العملية وظروف عملها ومن يعملها والوضع الصحي للمريض من حيث الضغط والسكري , الركبة كذلك عملياتها قد يواجهها مضاعفات كالتهاب الجرح او تشكل جلطة في القدم . نسبة المضاعفات في ايامنا هذه اقل بسبب اخذ الاحتياطات اللازمة","مطعوم الانفلونزا بشكل عام أمن وليس خطيرا , قد يحدث احمرار أو حكة مكان الحقن ليوم أو يومين",0.60016,0.639151,0.619042
unseen100_046,السلام عليكم .. انا كنت اشرب و تركت الموضوع الحمدلله .. هل يظهر بتحليل الدم او البول ؟ مع العلم انني لم اشرب من ما يقارب 4 اسابيع و كم...,اشربي قهوتك و شايك على راحتك مع المحافظة على تنظيف الاسنان.,تعاطي الكحول يختلف عن تعاطي المخدرات المخدرات تبقي في الدم والبول لفترة طويلة اما تعاطي الكحول يخرج من الجسم خلال يومين من تعاطية كونه نوع من انواع السوائل وفحصه يتم في الحال عن طريق النفخ في جهاز او المشي كما يحدث مع سيارت الشرطة ليلا اما ادمان الكحول يظهر عند فحص انزيم في الكبد GGTوهدا الفحص ينفي ولايؤكد,0.657667,0.633908,0.645569
unseen100_047,هل خلط الزنجبيل مع القرفة من اجل تحفيز الجسم على على الحرق ينتج عنه مواد ضارة خطيرة؟,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي لعدم انتظام الدورة ، نذكر: اكليل الجبل، الميرمية، البقدونس، حشيشة الملاك، البردقوش، القرفة، الزنجبيل، والكرفس.,الطب البديل وطب الأعشاب ليست مدروسة بشكل علمي في بلادنا، ولكن بشكل عام لا يعتقد أنها تحمل أي أضرار.,0.668089,0.694433,0.681006
unseen100_048,لدي عطش دائم. اشرب في النهار 5-7 لترات من الماء مع العلم انه ليس لدي سكري فما هو العلاج؟ وشكرا,الخدران في الاطراف غالبا يكون بسبب انزلاقات غضروفية عنقية او قطنية او بسبب وجود مناقير عظمية احيانا تلامس الجذور العصبية في بعض الحركات او استخدام مخدة عالية او فراش غير مناسب او بسبب نقص في فيتامين ب12 ينصح مراجعة اخصائي اعصاب او تاهيل وعلاج طبيعي لتحديد السبب ووضع البرنامج العلاجي المناسب,"يرجى مراجعة طبيب امراض الباطنة و لكن اليك هذه المعلومات.
أعدت المكتبة الوطنية الأمريكية للطب هذه الأسباب المحتملة للشعور بالعطش المفرط:
1.أن يكون المريض مصابا بالسكر.
2.أكل وجبة طعام كثيرة التوابل أو مالحة جدا.
3.النزيف الذي يسبب فقدان كمية كبيرة من الدم.
4.أخذ بعض الأدوية.
5.خسارة الماء والأملاح أكثر من اللازم، الذي يمكن أن ينتج عن القيئ، الإسهال أو عدم شرب كمية كافية من الماء.
6.الإصابة بعدوى أو حرق جلدي.
7.الإصابة بحالة فشل كلوي أو كبدي أو قلبي.",0.671119,0.641763,0.656113
unseen100_049,هل يمكن ان اعرف ان هرمون اللبن مرتفع لدى بدون تحاليل,لا بد من التحليل لمعرفة ذلك ...وأحيانا لاينزل شيء من الثدي ومع ذلك يكون مرتفعا,فقط باجراء تحليل لنسبه هرمون الحليب بالدم,0.675905,0.731096,0.702418
unseen100_050,هل يمكن للرجل انجاب أولاد بدون ما أن يتوفر على الحيونات المنوية؟ وهل يمكن علاجه حتى يتوفر على حيوانات منوية؟ويتمكن من الاحساس بالأبوية مثله ومثلا الآخرين؟ أو سيبقى بدون أبناء...,اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من ما تعانيه هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم يجب التأكد من ذلك وانصحك بان تطلب معاينة من اخصائي حساسية لكي يعطيك التشخيص النهائي وعندها الطريق الى العلاج يكون اسهل,يمكنك مراجع طبيب العقم لفحص إمكانية وجود منويات في الخصية، بأخذ خزعة من الخصية،وفي حال وجد ولو عدد قليل من المنويا فيمكن عمل تخصيب اصطناعي، لعلك تستمتع بالخلفة وإن شتء الله يكون خير.,0.647014,0.676276,0.661322
unseen100_051,من 3 الى 4 اشهر احسست بشيء غير مريح تحت الابط فوجدت عضمة ضاهرة عند اللمس لم تكن موجودة مؤلمة قليلاممتدة من الابط الأيسر الى الأسفل مع العلم توجد فقط...,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,يجب الفحص بواسطه جراح لتقيم الحاله و وصف العلاج المناسب أو الفحوصات المناسبة لسن,0.716125,0.74718,0.731323
unseen100_052,ادرس تخصص هندس بيوطبية ولا اعرف معلومات كثيرة عن هده التخصصات اتمنى ان تفيدوني بمعلومات عنها,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,"الهندسة الطبية الحيوية وتعرف باسم هندسة التقنيات الطبية, وهو العلم الذي يشمل تعليم طرق بحث وتطوير اليات هندسية مع الطب ومع البيولوجيا والتكنولوجيا ويعتبر حلقة وصل بين علم الطب وعلوم الهندسة (فمهندس الطب الحيوي ينبغي أن يعرف جسم الكائن الحي لكي يصمم ما يتوافق معه من طرف صناعي أو عضو أو جهاز طبي ) . و يعتبر هذا العلم من العلوم الحديثة حيث تطور الطب و أصبح يعتمد على استخدام أجهزة مختلفة للتشخيص و العلاج ، و نظرا للحاجة لشخص يفهم في الية عمل هذه الأجهزة و لديه معرفة أيضاً بالعلوم الطبية من تشريح و فيسيولوجيا الجسم البشري وغير ذلك لفهم آلية عمل كل نظام فيه",0.670653,0.624716,0.64687
unseen100_053,السلام عليكم انامتزوجه و مركبه اللولب لي سنتين لن هذا الشهر جأتني الدورة مرتين فهل هذا من تأثير اللولب ام إظطربات للدوره؟,ممكن ان يحصل اعطي نفسك فرصه حتنتظم,يجب عمل فحص باب سمير لعنق الرحم والنزيف المتكرر بحاجه لزيارة الطبيب,0.681197,0.640785,0.660374
unseen100_054,كابوتن 25 يعطى نتيجه جيده فى علاج الضغط المرتفع .هل يمكن الاعتماد عليه بإستمرار مع خالص الشكر,يتم علاج الضغط المرتفع مبدئيا بتغيير نمط الحياة وذلك من عدم إضافة الملح للطعام ولاقلاع عن التدخين وخفض الوزن وبقاء نسبة الكوليسترول في الدم في الحد الطبيعي والحمية عن الأطعمة الدهنية والسريعة المشبعة بالملح وكذلك عمل تحاليل الدم اللازمة والاشعات لاستبعاد أي سبب عضوي وأيضا عمل أشعة إيكو للقلب لتقييم كفاءة عضلة القلب وفي حالة فشل تغيير نمط الحياة عندئذ ممكن إعطاء الأدوية اللازمة لعلاج الضغط من قبل الطبيب وكل مريض على حسب حالته الطبية ووجود أمراض اخرى,ليس الخيار الأفضل بسبب قصر نصف عمره والحاجة الى أخذ جرعات متعددة يوميا لكنه خيار جيد في الحالات الإسعافية,0.627391,0.671208,0.64856
unseen100_055,"عمري 46 سنة ’لم انجب من قبل,لا زلت أحيض,ممكن أحمل في هذه السن حملا طبيعيا؟ شكرا",لا يوجد تأثير ما دمتي تأخذي الدواء بانتظام,ما دامت الدورة منتظمة وعادية فاحتمال الحمل وارد إلا إذا كان هناك أسباب أخرى لعدم الحمل,0.712256,0.672557,0.691838
unseen100_056,السلام عليكم اعاني من حالة لا اعرف اهي فريدة ام ان اطباء المنطقة لا يستطيعون تشخيصها الحالة انه وبعد ان استريح ولو ل لدقيقة واهم بالوقوف او عمل اي حركة...,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,في الغالب شد عضلي ناتج عن حركة خاطئة,0.600788,0.645819,0.62249
unseen100_057,ما هي اعراض خمول الغدة الدرقية ؟,الكسل (الإعياء) هو أحد أعراض خمول الغدة الدرقية، مع ملاحظة أن الدقة محدودة.,كثيرة أهمها الكسل والشعور الزائد بالبرد و زيادة الوزن وتساقط الشعر,0.675196,0.676728,0.675961
unseen100_058,حبوب اندرال ، هل لها اعراض جانبيه ؟,لايمكن اخذهما بدون استشارة طبيب وحسب الحاجه,إذا hخذ بجرعة كبيرة يمكن أن يؤدي إلى تقليل ضربات القلب والإندرال يمنع استعماله للذين يعانون من مرض الربو الشديد، لأنه قد يؤدي إلى المزيد من الضيق في الشعب الهوائية الإندرال أيضا بالنسبة لمرضى السكر إذا تم تناوله بجرعة كبيرة قد لا يكون مستحسنا، لأنه قد يؤدي إلى شيء من عدم الانتظام في مستوى السكر في الدم,0.663077,0.602453,0.631312
unseen100_059,ما هو افضل علاج للوسواس القهري غير الادوية ؟؟,اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من ما تعانيه هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم يجب التأكد من ذلك وانصحك بان تطلب معاينة من اخصائي حساسية لكي يعطيك التشخيص النهائي وعندها الطريق الى العلاج يكون اسهل,العلاج السلوكي المعرفي,0.540567,0.722859,0.618562
unseen100_060,اكره حياتي ساعات اتمنى بالموت اتمنى اني اختفي واحس العالم كله ضدي وخصيصا عائلتي احسهم مو معي ودايمًا اخواني الصح وانا الخطأ حتى صديقاتي دايمًا يذكرون عيوبي ودايمًا يخلوني اسكت,أتمنى لك السلامة، وأود الإشارة إلى ضرورة مراجعة الطبيب لتحديد الأسباب المحتملة ووصف العلاج المناسب فلا يجب إهمال هذه الأعراض، وبشكل عام قد يكون ذلك ناجم عن العديد من الأسباب، ومنها الآتي: القلق أو التوتر. ممارسة الرياضة أو النشاط البدني. الجفاف. ارتفاع درجة حرارة الجسم. الحساسية. اضطرابات الغدة الدرقية. أمراض القلب. اضطرابات الجهاز التنفسي. الاضطرابات العصبية. للمزيد: ما هي اسباب زيادة ضربات القلب المفاجئ؟ ما هي أهم طرق علاج ضربات القلب السريعة في المنزل؟,انت بحاجه لمراجعة الطبيب النفساني,0.588925,0.696309,0.638131
unseen100_061,انا عمري 22وذهبت لتركيب تقويم لان اسناني الاماميه غير مرتبه فركب لي الدكتور التقويم بدون خلع وقال سيضع لي موسعة الفك هل عادي تركيب الموسعة والتقويم بنفس الوقت!!,اشربي قهوتك و شايك على راحتك مع المحافظة على تنظيف الاسنان.,حسب رؤية الطبيب للحاله .....ولكن الأجهزه الموسعه للفك يتم تركيبها فى السن الصغيره قبل اكتمال النمو,0.683497,0.656095,0.669516
unseen100_062,كيف ياتوم ممارسة الرياضة في رمضان ؟ قبل أم بعد الفطور؟ الرجاء التوضيح,يجب الحصول على نموذج غذائي لتخفيف الوزن في شهر رمضان المبارك تخت إشراف أخصائي التغذية. كما يمكن خسارة الوزن في رمضان عن طريق اتباع الخطوات التالية: ممارسة التمارين الرياضية لمدة 30-60 دقيقة قبل ساعة من الإفطار أو بعد 2-3 ساعات من الإفطار. التقليل من تناول الكربوهيدرات المكررة مثل الخبز الأبيض وحبوب الإفطار والأطعمة الجاهزة والاستيعاض عنها بمنتجات الحبوب الكاملة مثل الكينوا والشوفان والأرز البني والشعير. استخدام سعرات حرارية أكثر مما تأكله، إما عن طريق تقليل استهلاك السعرات الحرارية أو زيادة نشاطك البدني اليومي. تجنب الصودا والعصائر ومشروبات الطاقة الغنية بالسكر والسعرات الحرارية. شرب كمية كافية من المياه يساعدك على الشعور بالشبع وزيادة الأيض بشكل مؤقت لخفض استهلاك السعرات الحرارية وزيادة...,"تعد التمارين البسيطة أو المعتدلة آمنة بشكل عام، ولكن قد تؤدي التمارين عالية الكثافة أثناء فترة الصيام إلى تثبيط المناعة، وزيادة خطر الإصابة بالجفاف، وبالتالي يجب استشارة الطبيب قبل ممارسة التمارين أثناء الصيام في حالة عدم ممارسة الرياضة من قبل، أو الشعور بالتعب، أو الحمل، أو الإصابة بأمراض مزمنة مثل مرض السكري، وأمراض القلب، وارتفاع ضغط الدم.
تعتمد كمية التمارين في رمضان على الحالة البدنية، فإن كنت غير نشيط بدنياً، فيمكن:

البدء ببطء وتدريجياً.
محاولة البقاء نشيطاً بدنياً كل يوم.
محاولة دمج المزيد من الأنشطة البدنية في روتين الحياة اليومي مثل المشي بدلاً من القيادة، ولكن مع مراعاة المشي مسافة مناسبة غير طويلة، وفي غير أوقات الذروة.

وفي حالة ممارسة الرياضة بانتظام، فلا ينصح بزيادة شدة أو وقت التمرين أثناء الصيام، وأن يكون الهدف هو الحفاظ على ممارسة الرياضة بانتظام. أما عن وقت التمرين فهناك 3 أوقات متاحة:

قبل وجبة السحور مباشرة، ولكن قد يكون من الصعب العودة مجدداً للنوم؛ إذ أن الرياضة ترفع مستويات هرمون الكورتيزول.
قبل وجبة الإفطار مباشرة، يمكن أن يكون من الصعب التكيف معه في البداية، ولكنه وقت جيد إذ يمكن تعويض الجسم بعد الرياضة، ويفضل فيه ممارسة التمارين البسيطة مثل الركض، أو ركوب الدراجات، أو اليوجا لمدة تتراوح من 20 إلى 45 دقيقة.
بعد وجبة الإفطار، يعد هذا الوقت مناسباً جداً؛ إذ يمكن تعويض الجسم قبل وبعد التمرين، ولكن تجنب ممارسة الرياضة قبل موعد النوم بفترة تتراوح من 1 إلى 2 ساعة.

ومن الجدير بالذكر الحرص الدائم على شرب ما لا يقل عن 8 إلى 12 أكواب من الماء والسوائل الخالية من الكافيين أثناء وبعد التمرين، كما يفضل تناول الكربوهيدرات الصحية قبل التمرين، والبروتينات الخالية من الدهون والكربوهيدرات الصحية بعده.
للمزيد:

كيف تستغل رمضان لإنقاص الوزن؟
الرياضة في حياتنا",0.675622,0.659246,0.667334
unseen100_063,عندى انسداد فى وريد رجلى اليسرى و الان تحت مراقبة طبيب القلب و اتناول دواء عدم تخثر الدم و لكن الام شديدة برجلى,نعم ممكن لكن لا داعي للقق، فقط تتطلب معاودة طبيبها المشرف على حالتها للتحقق من عدم وجود سبب دوائي,لا تزال المشكلة قائمة اي ان التجلط لم يتم السيطرة بالكامل يجب متابعة تميع الدم عن طريق فحص البروثرومبن تايم انا متأكد انك لم تزل دون المستوى المطلوب للتميع او ان التشخيص في خطأ,0.687671,0.6633,0.675266
unseen100_064,ما هو علاج الإسهال الحاد؟,يعتمد علاج الإسهال الحاد على نوع المرض المسبب، ويجب مراجعة الطبيب المختص لإجراء الفحوصات اللازمة وتحديد العلاج المناسب. هذا لا يُعَدّ بديلاً عن استشارة الطبيب.,"عليك آولا تغيير طعامك والاقتصار على الشوربة والماء
تناول بعض المواد والخضروات القابضة مثل الحمص والتفاح والجزر والشاي
تناول أدوية يكتبها لك الطبيب مثل مترونيدازول أو غيره",0.648161,0.640145,0.644128
unseen100_065,انا كنت تعبانة من موضوع اوى وكان الموضوع زاد سوء اضطريت اروح لدكتور وقالى عندك شرخ شرجى مزمن وادالى علاج وقالى لو مخفش هنعمل عملية هو صح ممكن يلجا ليه,هل افهم من سؤالك ان والدتك عندها قرحه مع نزيف مستمر اذا كان الامر هكذا فلابد من ذهابها الى المستشفى لان النزيف المستمر سيشكل خطر على حياتها. اما اذا كانت القرحه مؤكده بدون نزيف فممكن تجرب دواء اسمه ايزومبرازول ٤٠ مج يوميا لمدة ٣ شهور. ان لم يحدث تحسن من البدايه فيجب الذهاب الى المستشفى,إذا لم يجد العلاج التقليدي في العلاج يمكن إجراء جراحة للشق الشرجي.,0.619829,0.696919,0.656117
unseen100_066,كثرة استخدام الكحول( الجل ) معقم على الايدي هل له اثار على ضعف المناعة,"إن عسل النحل يحتوي على السكر وكثرة استخدامه قد تؤدي إلى عدة مشاكل منها: زيادة مقاومة الأنسولين. أمراض القلب والشرايين. زيادة الوزن. تسوس الأسنان.لذلك لا بد من الإعتداد بتناوله.للمزيد: علاج القولون بالأعشاب والعسل. العسل وجمال البشرة. فوائد العسل على الريق.المرجع: Is Honey Good for You, or Bad?",كلا ، فأثره خارجي فقط كمطهر .,0.580833,0.63287,0.605736
unseen100_067,السلام عيكم هل احنقان البروستاتا يسبب الامساك؟ و ان كان كذلك ما علاج ذلك ؟,اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من ما تعانيه هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم يجب التأكد من ذلك وانصحك بان تطلب معاينة من اخصائي حساسية لكي يعطيك التشخيص النهائي وعندها الطريق الى العلاج يكون اسهل,للامساك اسباب كثيره ومتعدده........لا علاقه لاحتقان البروستات بها,0.593843,0.6419,0.616937
