query_id,query,candidate_answer,reference_answer,bertscore_precision,bertscore_recall,bertscore_f1
evalv1_032,ما هو المطهر الطبيعى الأمن الذى لا يؤثر على مناعة الإنسان أو الأطفال على المدى الطويل؟,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من ما تعانيه هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم يجب التأكد من ذلك وانصحك بان تطلب معاينة من اخصائي حساسية لكي يعطيك التشخيص النهائي وعندها الطريق الى العلاج يكون اسهل [E1 | ahd5k_00970],من بين المطهرات الخارجية الفعالة صبغة اليود ، السبيرتو ، الديتول والركسول والسافلون,0.551862,0.660837,0.601453
evalv1_033,عندي ضيق نفس تخطيط وايكو وفحص جخد القلب سليم ووظائف الرئه والدم كلها سليمه مالسبب اتعب كثيرا من اقل مجهود لايوجد وزن زائد,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: أعراض التهاب وحساسيه الجيوب الانفيه لابد من استخدام الادويه المناسبه بعد الفحص عند طبيب ENT [E10 | ahd5k_03872],هل جربت أخذ استشارة نفسية لأن بعض الضغوط النفسية يمكن ان تنعكس في صورة أعراض حسية ولابأس من استشارة طبيب نفسي حتى لمن لايعاني من أي أعراض,0.632778,0.657417,0.644862
evalv1_034,عانيت لمره واحدة لحالة تشنج اثناءالنوم وصرف لي الطبيب اقراص Tegretol لا اعلم هل استمر عليها او لا! خصوصا بانها تسبب لي النعاس والدوار والالام بالجسمم ؟,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: الصدمة الكهربائية وتتجلى بالضرر الذى يصيب انسجة الجسم نتيجة تأثير التيار او القوس الكهربائى وغالبا ما يكون الضرر سطحيأ اى يتضرر الجلد واحيانأ الانسجة الرخوة مع الاربطة والعظام حيث تتعلق خطورة الصدمة وصعوبة معالجتها بنوع ومميزات ودرجة الانسجة ورد فعل الاعضاء واذا ما كانت الحروق شديدة يموت الانسان ليس بسبب التكهرب ولكن نتيجة الصدمة الكهربائية ومن مظاهرها. الحروق الكهربائية وهى اكثر انواع الصدمات الكهربائية انتشارا وتقسم الحروق حسب شروط حدوثها كالتالى : 1. الحروق التيارى او التلامسى عند مرور تيار مباشر عبر جسم الانسان عند ملامستة للاجزاء الموصلة للتيار الكهربائى ذات توتر اقل من 1 كيلو فولت ويتمثل باحتراق الجلد السطح الخارجى من الجسم . 2. الحرق القوسى نتيجة مرور التيار وثأثير القوس الكهربائى... [E2 | ahd5k_04866],بالتاكيد تحتاجين للاستمرار عليه لمدة عامين مع المتابعة برسم المخ وقياس نسبة الدواء بالدم مع المتابعة مع الزميل استشارى المخ والاعصاب فى بلدك لضبط الجرعات العلاجية مع عمل رسم مخ كل3شهور,0.610925,0.661116,0.635031
evalv1_035,انا فتاة مغربية نظري ضعيف جدا _20 وهو وراثي قال لي الطبيب يستحيل ان يعود بصري حتى بارتداء النظارة لن ارى جيدا,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: الصدمة الكهربائية وتتجلى بالضرر الذى يصيب انسجة الجسم نتيجة تأثير التيار او القوس الكهربائى وغالبا ما يكون الضرر سطحيأ اى يتضرر الجلد واحيانأ الانسجة الرخوة مع الاربطة والعظام حيث تتعلق خطورة الصدمة وصعوبة معالجتها بنوع ومميزات ودرجة الانسجة ورد فعل الاعضاء واذا ما كانت الحروق شديدة يموت الانسان ليس بسبب التكهرب ولكن نتيجة الصدمة الكهربائية ومن مظاهرها. الحروق الكهربائية وهى اكثر انواع الصدمات الكهربائية انتشارا وتقسم الحروق حسب شروط حدوثها كالتالى : 1. الحروق التيارى او التلامسى عند مرور تيار مباشر عبر جسم الانسان عند ملامستة للاجزاء الموصلة للتيار الكهربائى ذات توتر اقل من 1 كيلو فولت ويتمثل باحتراق الجلد السطح الخارجى من الجسم . 2. الحرق القوسى نتيجة مرور التيار وثأثير القوس الكهربائى... [E1 | ahd5k_04866],بسم الله لازم تعرفي اسم المرض وتعملي فحوصات متكامله وبعدها نقرر اذا كان من الممكن علاج,0.569161,0.637057,0.601198
evalv1_036,زوجة تبلغ 31 وتعاني مِم صداع شديد بالرأس وصف لها الطبيب المعالج دواء relpax وتستعمله بشكل يومي . هل هذا الاستعمال اليومي له تأثير على صحتها على طول المدة وشكرا,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: إن الألم في الرأس مع الشعور بالضغط على جانبي الرأس مع الإرهاق العام قد يعود لأحد الأسباب التالية: صداع التوتر. الشد العضلي. الضغط العصبي. القلق والتوتر أو الاكتئاب. التهاب الجيوب الأنفية. الشقيقة (الصداع النصفي). وجود مشاكل في الأذن التهاب السحايا. تمدد الأوعية الدموية في الدماغ. ينصح في الوقت الحالي زيارة الطبيب المختص لعمل الفحوصات والتحاليل اللازمة في حال عدم نجاح النصائح التالية: استخدام الأدوية المسكنة للألم حسب تعليمات الطبيب المختص مثل الايبوبروفين وغيرها. اتباع طرق التنفس العميق من أجل الاسترخاء وخفض مستويات هرمونات التوتر. ممارسة تمارين الاسترخاء مثل اليوغا والتأمل. تجنب القلق أو التوتر. للمزيد: اسباب الصداع ومحفزاته التدليك لعلاج الصداع هل تعاني من صداع من دون معرفة سببه؟ المرجع... [E1 | ahd5k_02662],الدواء ينتمى لمجموعةEletriptanلعلاج الصداع النصفى واعراضه الجانبية بسيطة مثل الدوخة وزغللة العينين والغثيان وعدم تحمل الاضاء المبهرة او الاصوات العالية ولكن على طول فترة الاستعمال ينصح بعمل تحليل لكرات الدم البيضاء كل ثلاثة شهور,0.662163,0.711225,0.685818
evalv1_037,تناولت matador 750 لمده 15 وبعدها اصبت باسهال و تعب و نقص قلق والم فی المفاصل تغیر نضام غذائی. اجریت تحلیل البراز سلیم انا اعانی.فی.3.اشهر و نقص فی.الوزن کبیر و...,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج [E4 | ahd5k_04611],يوجد في أمعاء الانسان نوعان من البكتيريا ، البكتيريا النافعة و هي تلعب دورا اساسيا في عملية الهضم و اشياء أخرى مفيدة ، و النوع الثاني هي البكتيريا الضارة . و البكتيريا النافعة اكثر من البكتيريا الضارة بثلاثة اضعاف 75/25 و هي دائما تقاومها . عند اخذ بعض المضادات الحيوية ، احيانا يحصل اختلال في هذه النسبة فترتفع نسبة البكتيريا الضارة و تنخفض نسبة البكتيريا النافعة ، و يحصل الذي تعاني منه حضرتك. و اختلال الهضم Didigestion و الاسهال و فقدان السوائل الذي يسبب التعب و الالم في المفاصل . و نقص الفيتامينات يُشعِرك بالقلق . و طبعا يحصل نقص في الوزن. يمكن تعويض البكتيريا النافعة يجب مراجعة الطبيب .,0.648733,0.612656,0.630179
evalv1_038,اخذت جرعتين فقط من التهاب الكبد ب في مرحلة البلوغ هل هذا كافي ؟؟بعد العدوى بكم يوم يمكن ان اعرف اني مصاب عن طريق التحاليل,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: يجب اخذ مسحة من هذه الافرازات بعيادة الطبيب وارسالها لعمل مزرعة لمعرفة نوع الميكروب.وفي بعض الحالات يحتاج الطفل لعلاج بالنضاد الحيوي عن طريق الفم الي جانب العلاج الموضعي ولمدة كافية للقضاء عالميكروب [E3 | ahd5k_02569],اعتقد هذا كافى لان الجرعه الثالثه بتكون بعد ٦ شهور من الجرعه الثانيه بعد حوالى ب٣ شهور و ان كان هذا شىئ غير ثابت,0.609082,0.630682,0.619694
evalv1_039,لماذا نشعر بالدوار عندما نكون جالسين ونقف؟,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: يجب اجراء الفحص السريري و الفحوصات المخبرية لتحديد السبب ثم العلاج [E1 | ahd5k_04490],هو شكل منتشر من انخفاض ضغط الدم . ويحدث عند تغيير الوضعة، خاصة عندما يقف الشخص من وضعية جاسة، أو مستلقية. وهي حالة عابرة غالباً وتمثل تأخر في القدرة التأقلمية العادية للجَهازُ العَصَبِيُّ المُسْتَقِل ، وتشاهد في نقص حجم الدم ونتيجة لأدوية كثيرة. وبالإضافة إلى الأدوية المذكورة ، فإن الأدوية النفسية أيضاً تعمل على خفض ضغط الدم، خاصة مضادات الإكتئاب. ويؤكد هذا التشخيص بقياس ضغط الدم أثناء الوقوف وأثناء الجلوس والإستلقاء.وهو انخفاض ضغط الدم الانتصابي.,0.660879,0.63408,0.647202
evalv1_040,. خصيتي لا تاخذالشكل الطبيعي فهي ليست منتفخة كالكرة . بل اغلب الوقت متدلية جدا .احيانا كيس الصفن يتمدد ولايوجد به اي انتفاخ وتظهر الخصيتين بوضوح احيانا تنكمش الخصية فتصبح...,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: في نهاية الاسبوع السادس يبدأ الجنين بتكوين العمود الفقري ويكون صغير جدا لا يزيد طوله عن 2/1سم. [E1 | ahd5k_00230],هذا يا عزيزي هو الطبيعي تماما يعتمد على درجة الحراره الخارجيه حاول ان تضع شيئا باردا وستلاحظ الانكماش والعكس صحيح,0.622681,0.651762,0.63689
evalv1_041,ما هو علاج حمو الفم ( بقعة بيضاء في المنتصف وشديدة الأحمرار من الاطراف ) اعاني منها من ٤ أيام أشعر بتعب شديد و ألم ؟!,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: أعراض التهاب وحساسيه الجيوب الانفيه لابد من استخدام الادويه المناسبه بعد الفحص عند طبيب ENT [E1 | ahd5k_03872],"ليس لها علاج ، و لكن العلاج هو علاج للالم الناتج ، تستمر تلك البقع من 7-14 يوم ثم تختفي تلقائيا، و علاج الالم هو جل يوصفه الطبيب يوضع علي تلك البقعة قبل الاكل لكي تتمكن من الاكل بدون الم ، و يمكن ان تستخدم ""الطحينة"" بدل ذلك الجيل و سوف تؤدي نفس الغرض",0.642362,0.654757,0.648501
evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: أعراض التهاب وحساسيه الجيوب الانفيه لابد من استخدام الادويه المناسبه بعد الفحص عند طبيب ENT [E9 | ahd5k_03872],لا نعرف نوع أو مكان أو حجم الثقب، وكيف كانت حالة المريض، العامة قبل العملية ، وما هي الحالة الوظيفية للرئة وللقلب قبل العملية وبعدها خاصة اذا كان هناك ارتفاع في التوتر الشرياني الرئوي، وفي جميع الأحوال ينبغي إعادة الفحص وتقييم الحالة الوظيفية لما ذكر آنفاً,0.645601,0.660807,0.653115
evalv1_043,ماذا يعني نقص mcv في تحليل الدم؟ وهل يدل على مشكلة خطيرة؟ علمًا أن النقص بسيط جدًا وباقي تحاليل الدم طبيعية,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: الفوال أو التفول هو الاضطراب الخلقي الجيني الناجم عن نقص الأنزيم المسؤول عن الحفاظ على تركيز ببتيد الغلوتاثيون الذي يحمي خلايا الدم الحمراء من التلف بفعل الأكسدة وبالتالي التسبب في فقر الدم الانحلالي الغير مناعي وخاصة عند تناول المُصاب لكميات كبيرة من الفول أو التعرض لحبوب اللقاح الخاصة بالنبته المُثمرة للفول لا يمكن الوقاية من المرض لانه خلقي جيني [E2 | ahd5k_00696],يرمز الاختصار MCV إلى متوسط ​​حجم كريات الدم الحمراء ويشير نقص MCV إلى أن خلايا الدم الحمراء أصغر من المعتاد. يجدر الذكر أن الانخفاض البسيط في معدل MCV مع وجود نتائج طبيعية لتحاليل الدم الأخرى لا يعني وجود مشكلة صحية في الغالب، وبشكل عام قد يدل نقص mcv في تحليل الدم على الآتي: فقر الدم الناجم عن نقص الحديد. اضطرابات خضاب الدم. مرض الثلاسيميا. بعض الأمراض المزمنة. التسمم بالرصاص. مرض كثرة كريات الدم الحمراء. أنصحك بمراجعة الطبيب للتأكد من قراءة تحليل الدم بشكل صحيح والكشف عن الأسباب التي قد أدت إلى انخفاض معدل MCV لديك، وبدوره سوف يقوم الطبيب بتحديد العلاج المناسب في حال تم الكشف أن هناك مشكلة صحية تسببت في انخفاض متوسط حجم كريات الدم الحمراء. للمزيد: فقر الدم الوراثي أعراضه، أسبابه، وطرق علاجه ما هي أنواع فقر الدم المختلفة؟,0.668274,0.655879,0.662018
evalv1_044,السلام عليكم ماهو سبب الكحه ويليها فقدان الوعي لعده دقايق وحدوثه لمرات متكرره ؟,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: يجب اجراء الفحص السريري و الفحوصات المخبرية لتحديد السبب ثم العلاج [E1 | ahd5k_04490],اسباب السعال..كثيرة جدا..لكن حدوث فقدان الوعي بعدها قد تكون بسبب تحريض مبهمي يؤدي لنقص العود الوريدي للقلب وبطء حركته. يرجى مراجعة اخصائي صدرية فورا.,0.65414,0.66404,0.659052
evalv1_045,كيف احلل شخصيتي ودي اعرف شخصيتي حقيقه,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: يمكن أن يؤثر مرض السكري أثناء الحمل بما في ذلك النوع الأول، أو الثاني، أو سكري الحمل بشكل سلبي على صحة الأم والجنين. بالنسبة للنساء المصابات بمرض السكري من النوع الأول أو الثاني، فإن ارتفاع نسبة السكر في الدم واضطرابات السكر في الدم قبل حدوث الحمل وخلال الأشهر الثلاثة الأولى من الحمل يزيد من خطر إصابة الأطفال بالعيوب الخلقية والولادة المبكرة. وبالنسبة للنساء المصابات بأي نوع من مرض السكري، فإن ارتفاع نسبة السكر في الدم طوال فترة الحمل يزيد من خطر المشاكل التالية: تعرض النساء للولادة القيصرية. الإصابة بتسمم الحمل. زيادة خطر الولادة المبكرة أو الإجهاض. ولادة الطفل بوزن أكبر من اللازم وأن يصاب بالسمنة. إصابة الطفل بمرض السكري من النوع الثاني في المستقبل. وترجع هذه المخاطر إلى حصول الجنين على... [E1 | ahd5k_02249],الانسان يستطيع ان يتعرف على الكثير من خواص ذاته من خلال ملاحظة نفسه ملاحظة موضوعيه ومن خلال تفسير ذلك بحياد وشفافيه وهذا سيساعد بشكل اكبر لو اقترن بالمقاييس والاختبارات النفسية ونتائجها فالشخصية سمات وصفات ولمعرفة خواصها بشكل حقيقي يحتاج الانسان ان يخضع لاختبارات نفسيه يقوم بها تحت اشراف متخصص ليساعده في تحليلها وتفسيرها ومعرفتها .,0.577021,0.609254,0.5927
evalv1_046,castor.oil مادا يستخدم هدا الدواء وكيف الطريقه,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: اخي الكريم بعد تشخيص القرحة واعطاء العلاج أنت بحاجة للمتابعة الطبية لمعرفة شفاء القرحة بشكل حيث يوجد خطوط علاجية كثيرة وقد لاتستفيد على أحدها وتستجيب على الأخر ......هل كان هناك اصابة بالملوية البوابية مثبتة ........................... [E1 | ahd5k_03807],يستخدم بشكل أساسي كملين في علاج حالات الامساك ولتفريغ الامعاء قبل التصوير او العمل الجراحي الجرعة للبالغين كملين في حالات الإمساك هي 15 مل تؤخذ قبل النوم الجرعة للبالغين لتفريغ الامعاء هي 60 مل تؤخذ قبل النوم,0.58462,0.64271,0.61229
evalv1_047,ابني عمره ١٢ سنة و تحليل pct =0.378 في حين المستوى الطبيعي يجب ان يكون بين 0.11_0.29. وكذلك تحليل Gran%=46.5 والمستوى الطبيعي هو 50_70 أرجو توضيح ماذا يعني التحليل شكرا,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: الهيموغلوبين في النساء بين 12 و15 وال PCV عند النساء هو 38% [E1 | ahd5k_00757],قد يكون فحص لبروكالسيتينونين procalcitonin level الذي يستطيع التمييز وبدرجة كبيرة بين العدوى الفيروسية والعدوى البكتيرية ، والنتيجة تدل على الالتهاب الجرثومي .سلامات,0.638471,0.658852,0.648501
evalv1_048,استخدامات اشعة الفا فى الطب,أشعة الفا تُستخدم في الطب لتشخيص الانتفاخ، الألم، الالتهاب، والارتجاج الدماغي. لا يُعد هذا بديلاً عن استشارة الطبيب.,أشعة ألفا أو جسيم ألف ، على الرغم من تسميتها اشعة الا انها عبارة عن نواة ذرة الهليوم وتتكون من بروتونين و نيوترونين ، تتحد في داخل النواة بقوة نووية كبيرة. وهي ذات شحنة موجبة وقوة اختراق ضعيفة مع قدرة ضعيفة على النفاذ لثقلها وانخفاض سرعتها ويمكن إيقافها بقطعة من الورق المقوى. وتمتاز بقدرة كبيرة على تايين المواد، تستخدم في الطب في صناعة منظم القلبPacemaker.,0.684239,0.632705,0.657464
evalv1_049,تمزق وتر الكتف بسبب bodybuilding ذهبت لدكتور أعطاني 45ي راحة وبعدها ولم أشفى ثم حقن لي حقنة كتفي و طلب مني العودة لتمرين و الأن أحيانا بعد التمرين أحس الام...,وفقًا للأدلة المتاحة، يمكن استخدام البروفين لتخفيف ألم الكتف. هذه المعلومات لا تُعَدّ بديلاً عن استشارة طبيب مختص.,غير طبيعي بحاجة الى صورة رنين مغناطيسي للكتف لأثبات التشخيص والالبتعاد عن الرياضة القوية للكتف,0.660886,0.660745,0.660815
evalv1_050,هل الخصية اليسرى دائما اق ارتفاع من اليمنى,"بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: لشيب (الشعر الأبيض) ظهور الشيب عملية فسيولوجية تحدث عادة عند التقدم في العمر. وذلك عندما لا تستطيع الخلايا الملونة التي تفرز مادة الميلانين (والتي تعطي الشعرة اللون) الاستمرار في نشاطها، إذ تفقد الشعرة لونها وتصبح بيضاء وهذا ما يسمى ""بالشيب"". إن ظهور الشيب على شعر الرأس أو الوجه لا يعني مطلقاً التقدم بالسن فقد يظهر قبل البلوغ أو بعد ذلك نتيجة ظروف معينة. كما أن الاستعداد الشخصي والعوامل النفسية والوراثية لهما أثر مهم في ظهور الشيب المبكر. ويجب الإشارة بأن بعض حالات الشيب المبكر تكون مؤقتة، إذ قد تعاود الخلايا الملونة نشاطها مرة أخرى خاصة بعد زوال المؤثر وبالتالي يعود لون الشعر إلى وضعه العادي ويحدث هذا أحياناً في أمراض الحميات ومرض الثعلبة. أما إذا كان المؤثر على الخلايا الأم (الكيراتينوس... [E2 | ahd5k_04612]",في العادة تكون الخصية اليسرى مرتفعة أكثر قليلا من الخصية اليمنى، ولكن هناك اختلافات شخصية كثيرة.,0.590302,0.65729,0.621998
evalv1_051,اريد استفسار علي دواء valdoxan,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: الوخز يمكن ان يكون انضغاط أو التهاب الأعصاب الطرفية أو بسبب السكري او فرط الحساسية . والعلاج يكون بتناول دواء تلفاست أ سيرين حبة واحدة يوميا ، ودواء نيوروتين 400 مغم حبة مرتين يوميا [E2 | ahd5k_02023],يستخدم الدواء لعلاج الاكتئاب وهو يعمل ايضا على مستقبلات الدماغ (الميلاتونين) وهو الهرمون المسؤول عن تنظيم النوم ويجب استخدامه تحت اشراف طبي,0.635408,0.664588,0.649671
evalv1_052,لدي ألم في رأسي من الخلف حتى الامام من الجهة اليسرى وكثيرا ما تأتيني هذه النوبات أحيانا بعد أيام من زوال الألم يصاحب ذلك خروج الدم من أنفي ويصل هذه...,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: ليس بالضرورة فكل ألم في هذه المنطقة لا يعني أن مصدره القلب، فهناك انسجة كثيرة جلدية وعضلية هيكلية وغيرها يمكن أن تسبب ألم ولمعرفة السبب بدقة لا بد من فحص طبي سريري وبيان خصاءص الألم والعلامات المرافقة [E6 | ahd5k_04975],اختي العزيزة ان الاعراض التي تتكلمين عنها قد تكون نتيجة ارتفاع ضغط الدم فلو حبذا لو راجعتي طبيب ليقيس لك الضغط ويتاكد من حالتكي فان كان ضغطكي طبيعي فهناك اسباب اخرى كالصداع النصفي وله علاج باذن بالله ولكن بما انه تعانين من نزف من الانف فانا ارجح الاحتمال الاول وشكر,0.65839,0.674825,0.666506
evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,"بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: لا داعي للقلق ولكن ينبغي معرفة تاريخك المرضي واجراء فحص للكشف عن أي علامات سريرية قد تكون موجودة لديك وتساعد في تحديد طبيعة الحالة , فهكذا أعراض ممكن أن تكون ناجمة عن التها ب في الجهاز التنفسي ويمكن تترافق مع فقر الدم أو اضطرابات دموية أو متعلقة بجهاز الدورة الدموية أو غير ذلك ، لذلك ننصحك بمعاودة طبيبك للوقوف على تفاصيل أكثر تسمح بالتشخيص ومن ثم اتخاذ السلوك الطبي الأمثل [E1 | ahd5k_00855]","تختلف مسميات الفحص المخبري لفيتامين ( د ) ويُعرف عادة بفحص vit D3 , يعود سبب اختلاف نتيجة الفحص لتباين دقة الاجهزة المخبرية .",0.619739,0.666271,0.642163
evalv1_054,ما سبب الفشل الكلوي وكيف يتم معالجته والوقاية منة؟,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: معرفة سبب الحساسيه وتجنبه لتتجنب استخدام الادويه يتم ذلك عن طريق RAST Test [E8 | ahd5k_01245],للفشل الكلوي اسباب كثيره جدا منها ما يتعلق بالكليه او بغير الكليه وهو نوعان حاد ومزمن ولكل سبب طريقة علاج تختلف عن الاخرى لكن بشكل عام اذا كان هنالك التهابات فيجب ان تعالج الالتهابات واذا كان هنالك معيقات لتدفق البول ل او من المثانه عندها يجب ان تزال هذه المعيقات ........وهكذا للوقايه....الغذاء المناسب والحميه المناسبه وكذلف الفحوصات الدوريه,0.621877,0.620334,0.621104
evalv1_055,ماذا يحدث في حال تناول الكبدة يومياً؟,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: الوخز يمكن ان يكون انضغاط أو التهاب الأعصاب الطرفية أو بسبب السكري او فرط الحساسية . والعلاج يكون بتناول دواء تلفاست أ سيرين حبة واحدة يوميا ، ودواء نيوروتين 400 مغم حبة مرتين يوميا [E1 | ahd5k_02023],على الرغم من فوائد الكبدة المتعددة واحتوائها على العديد من العناصر الغذائية الضرورية والفيتامينات والمعادن، إلا أن السؤال الأهم يبقى هل اكل الكبدة يوميا مضر؟ تجدر الإشارة إلى أن تناول الكبدة بصورة يومية بكميات كبيرة، قد يرتبط ببعض الآثار الجانبية ومنها ما يلي: ارتفاع مستويات الكوليسترول في الدم، وهو أمر خطير للأشخاص الذين يتناولون أدوية خفض الكوليسترول أو الذين لديهم مستويات مرتفعه منه، حيث أن ارتفاع الكوليسترول يزيد من خطر الإصابة بأمراض القلب والأوعية الدموية. سمية فيتامين أ، حيث لا يستطيع الكبد في جسم الإنسان معالجة كميات كبيرة من فيتامين أ، لذا يوصى بتناول ما لا يزيد عن حصة واحدة فقط من الكبد كل أسبوع. حدوث تداخلات دوائية، حيث أن الكبد غني بفيتامين أ وقد يتعارض مع بعض الأدوية المستخدمة مما يزيد أو يقلل من تأثيرها، أو يسبب آثار جانبية غير مرغوبة. للمزيد: اهم الفيتامينات التي يحتاجها الجسم ومصادرها فوائد كبدة الغنم، واضراره,0.662573,0.631213,0.646513
evalv1_056,سؤال هل فعلن ان اهداب قناة فالوب تكون كسلانه؟كيف اعرف ذلك؟هل فيه علاج لها؟,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: للاسف اهم علاج تجنب المنتجات التي تحوي جلوتين [E4 | ahd5k_00812],"يتأثر عبور الحيوانات المنوية في قناة فالوب بكل من: انقباضات عضلات قناة فالوب. نشاط الأهداب. تدفق الإفرازات فيها. على الرغم من أن الأهمية النسبية لهذه الآليات لا تزال غير واضحة، إلا أن هناك دليل على أن نشاط الأهداب قد يلعب الدور المهيمن في نقل الأمشاج والأجنة، كما أن الأهداب وحدها قادرة على نقل البويضة إلى موقع الإخصاب، لذلك تعاني النساء المصابات ""بمتلازمة الأهداب غير المتحركة"" أو الكسلانة أو متلازمة كارتاجينر، من ضعف الخصوبة، ويمكن معرفة إصابتك بهذه المتلازمة أم لا عن طريق استشارة الطبيب المختص كما أنه سيصف لك علاج تلف اهداب قناة فالوب. للمزيد: تقنيات المساعدة على الإنجاب كل ما تريد ان تعرفه عن الاخصاب الاصطناعي (IVF) او اطفال الانابيب",0.658791,0.624992,0.641446
evalv1_057,االسلام عليكم انا ذكر عمري22لدي ضمور في النخاعsma3 والان وزني في تزايد وانا امشي بعكازات وللمسافات البعيده بكرسي ما الالات الرياضيه المفيدة في تخفيف وزني وتحسين قدرة عضلاتي وهل مع...,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: لا يوجد تأثير ما دمتي تأخذي الدواء بانتظام [E1 | ahd5k_03831],ننصحك باستشارة الزميل استشارى العلاج الطبيعى والتخسيبس بموقع الطبى فى موضوع تخسيس الوزن وانشاء الله مع العلاجبالادوية وجلسات العلاج الطبيعى وانقاص الوزن يمكنك المشى بطريقة معقولة وبدون مساعدة,0.628846,0.639436,0.634097
evalv1_058,قمت بإجراء تحليل دم لمعرفة هل أنا مصابة بالأنميا أو لا وخرج في التحليل lymphocytes كان مرتفع شوي 45.5% . ماذا يعني هذا؟,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: يجب اجراء الفحص السريري و الفحوصات المخبرية لتحديد السبب ثم العلاج [E3 | ahd5k_04490],من انواع كريات الدم البيضاء وقد يرتفع لوجود اي فايروس كالانفلونزا او الزكام...ﻻ داعي للقلق,0.624239,0.639603,0.631828
evalv1_059,تعرضت لحادث الاصطدام كان من الخلف، سرعه الاصطدام جعلت راسي واعضائي الخلفيه ترتطم بكرسي السائق . هل الارتطام من الخلف يسبب خلل في الكلى او الاعضاء الاخرى؟؟ كيف اتاكد من...,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من ما تعانيه هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم يجب التأكد من ذلك وانصحك بان تطلب معاينة من اخصائي حساسية لكي يعطيك التشخيص النهائي وعندها الطريق الى العلاج يكون اسهل [E1 | ahd5k_00970],اشعه عاديه x ray علي الاماكن المصابه للتاكد من عدم وجود كسور... اشعه تلفزيونيه ع البطن والحوض للتاكد من عدم وجود نزيف داخلي,0.591755,0.637353,0.613708
evalv1_060,السلام عليكم ..... انا اعاني من الاستيقاظ بعد النوم لثلاث ساعات ثم اخلد للنوم مرة اخرى . هل هذا قد يؤثر على النمو؟,بحسب الأدلة المسترجعة من قاعدة AHD، يمكن الإجابة كالتالي: التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج [E1 | ahd5k_04611],للاسف نعم يؤثر على النمو رجاء استبعاد اﻻسباب النفسية وتجنب شرب المنبهات ليﻻ و عمل تحليل غدة درقية,0.639081,0.667745,0.653099
