query_id,query,query_group,reference_answer,category,ahd_row_index,sampling_seed,annotation_status
unseen100_041,أسباب ارتفاع سرعة التثفل,unseen_random_stratified_100,"القيمة العادية لا تستبعد المرض.القيمة العادية حسب طريقة وسترغرين هي 0ملم/ساعة -15ملم/ساعةل لرجال، و 0ملم/ساعة- 20ملم/ساعة للنساء، وللأطفال 0ملم/ساعة-10ملم/ساعة. أعلى مستويات معدل ترسيب الكريات الحمر في الدم عادة ما تشاهد في نوع معين من سرطان خلايا الدم البيضاء وَرَمٌ نِقْيِيٌّ مُتَعَدِّد ومرض الرثية ، مثل التهاب المفاصل الرثواني. العديد من الأمراض الأخرى أيضا تزيد معدل ترسيب الكريات الحمر في الدم : الرضح ، مرض الكلى ، فقر الدم ، والأمراض التي تنطوي على خلايا الدم البيضاء ، والسرطان ، وأمراض المناعة الذاتية والالتهابية.
أي مرض يغير في شكل وحجم خلايا الدم الحمراء يقلل معدل ترسيب الكريات الحمر في الدم.مثل وجود خلايا مشوهة كما في مرض الخلية المنجلية ، لا تتكوم ، وبالتالي لا تركد ، حتى في وجود أحد الأمراض المرتبطة بمعدل ترسيب الكريات الحمر في الدم . الأمراض التي تجعل الجسم يبني كمية أقل من البروتين أو خلايا الدم الحمراء أيضا تخفض معدل ترسيب الكريات الحمر في الدم.",خدمات طبية,774638,20260726,source_answer_reference_not_human_adjudicated
unseen100_042,ابنى خمس شهور ومنذ الولاده اكتشفت بوجود خصيه لست فى مكانها ذهبت لجراح اطفال قالى انها لست معلقه وستنزل فى خلال شهرين ولحد الان لم تنزل هل انتظر ام ماذا...,unseen_random_stratified_100,يجب الاستمرار بالمتابعه مع الجراح وعمليتخا ليست خطيره.,جراحة الأطفال,590267,20260726,source_answer_reference_not_human_adjudicated
unseen100_043,لدي نقص بالحيوان المنوية ولدي دولاي متوسطه بالخصية و نقص شديد بالهرمون الذكري1.5 وزيادة بالبرولاكتين 20 ونقص شديد بفيتامين د (15 ) فهل اذهب لطبيب الغدد ام العقم ام العظام؟,unseen_random_stratified_100,عليك متابعة اخصائي جراحة المسالك البولية من اجل علاج دوالي الخصية التي تسبب كل الاضطرابات التي ذكرتها,أمراض الغدد الصماء,389068,20260726,source_answer_reference_not_human_adjudicated
unseen100_044,طلعت لي حبه خراح عند واحد من اسناني هو له سنه ملتهب وم راجعت الطبيب الا مرا حط لي حشوه وبعدها م عاد رحت هل يوثر علئ. الفك؟,unseen_random_stratified_100,الافضل زياره الطبيب حتي لاتكبر المشكله عندك,طب الأسنان,514385,20260726,source_answer_reference_not_human_adjudicated
unseen100_045,هل تحليل سي بي سي اذا كانت كل نتائجه سليمة يطمئن ذلك من عدم وجود التهاب بالصفاق؟؟,unseen_random_stratified_100,"لا يستبعد من هذا التحليل فقط
اقرء عنه في هذا الرابط على موقع طبي:
التهاب الصفاق ( Peritonitis ) | اسباب اعراض علاج | الطبي",أمراض باطنية,601454,20260726,source_answer_reference_not_human_adjudicated
unseen100_046,تركت الدخان من شهر وحاسس صدري زي الخشخشة هل هناك علاج يريح الصدر,unseen_random_stratified_100,مبدئياً،والحمد لله على ترك هذه العادة المدمرة. ثانيا، مع بداية ترك التدخين يكون جهاز المناعة مرهقاً من طول التأهب أثناء مدة التدخين الطويلة، لذا من المحتمل الشعور بأعراض تشبه الانفلونزا ومن المهم الحرص على التغذية الجيدة وتناول الخضار والفواكه الطازجة لتقوية جهاز المناعة حتى يستعيد كفاءته وقدرته على المقاومة. وأخيراً، إذا استمر صوت الصفير أو التزييق أثناء النفس، يفضل مراجعة أخصائي الصدر للفحص المباشر واستبعاد حساسية الصدر أو أخذ العلاج المناسب لو وجدت,أمراض الجهاز التنفسي,164336,20260726,source_answer_reference_not_human_adjudicated
unseen100_047,اخي عبد الرحمن يعاني من نزول الماء السائل من المخ الى العين اليسرى مما سبب هذا السائل عدم الرئية في العين ما هو السبب ؟,unseen_random_stratified_100,هذه مشكله عليه مراجعة اخصائى عيون وكذلك اخصائى جراحة دماغ,امراض العيون,732207,20260726,source_answer_reference_not_human_adjudicated
unseen100_048,ما الذي يحدثه فيتامينات البنتجر للشعروما الاعراض الجانبيه له,unseen_random_stratified_100,البنجر غني بالاحماض الامينية والسكر والمعادن والفيتامينات ولهذا يفيد كثيرا في علاج الامساك والبواسير وضغط الدم والتهاب المعدة ويفيد في تقوية الشعر وتقليل سقوطه ومزيل للصداع وطنين الاذن وآلام الاسنان,فيتامينات و معادن,803639,20260726,source_answer_reference_not_human_adjudicated
unseen100_049,متى تبدا عمليات الهدم في جسم الانسان وفي اي عمر؟,unseen_random_stratified_100,الجسم يكون في حالة بناء وهدم طبلة العمر. ولكن في الطفولة تكون عمليات البناء أكثر من الهدم نظرا لحاجة الجسم للنمو والعمل . وكلما تأخر العمر قلت عملبت البناء وزادت عمليات الهدم.، وليس هناك حد فاصل للعملية.,فيزيولوجيا,805549,20260726,source_answer_reference_not_human_adjudicated
unseen100_050,اعانى من الثعلبه ما علاج اضطراب المناعه بالادويه والاعشاب والنظلم الغذائى,unseen_random_stratified_100,يعرف داء الثعلبة بانه داء عضوي أو مرض مناعة ذاتية أو انه من الفطريات ، وقد تنتقل العدوى من انسان الى اخر بواسطة اشياء لوثتها الفطريات مثل القبعات والامشاط أو كرسي الجلوس أو عند ملامسة القطط والكلاب المصابة، وهو يصيب كل الاعمار لا سيما الرجال . إنه داء يظهر على شكل بقع مستديرة في جلدة الرأس يتساقط منها الشعر وتتقشر ، وأحيانآ يحمّر لون الجلد في اماكن الاصابة ويفرز بعض السوائل . انواع الثعلبة : 1- النوع الاول : يبدأ في سن مبكرة 10 سنوات ويستمر لفترة طويلة ، ويحدث الصلع الكلي في المستقبل بنسبة 75% 2- النوع الثاني : يبدأ في أواخر مرحلة الطفولة وبداية مرحلة البلوغ ويمتد لفترة أقل من 3 سنوات ، ويحدث الصلع الكلي بنسبة 6% 3- النوع الثالث : يبدأ في مرحلة البلوغ المبكر ، ويكون أحد الأبوين أو كلاهما مصابآ بارتفاع في ضغط الدم ، وهو سريع ويحدث الصلع الكلي بنسبة 39% 4- النوع الرابع : يبدأ بعد سن الاربعين ويمتد لفترة طويلة ويحدث الصلع الكلي بنسبة 10 الاسباب الفعلية للثعلبة غير معروفة - يمكن علاج الثعلبة باستخدام المهيجات الموضعية - استخدام دواء المونوكسوديل minoxidil : وهو يساعد على نمو الشعر عن طريق تأثيره على الخلايا الليمفاوية بالدم والانسجة وعلى خلايا القرنية ببويضلات الشعر ، ولكن يصاحب استعماله ظهور شعر زائد في الوجه والذراعين والساقين مما يقلل من استعماله عن طريق الفم . - استخدام عقار السيكلوسبورين ، ولكن هناك احتمال تاثيره السام على الكبد والكلى . - استخدام مركبات الدامفيسيدون ، وهو يؤدي إلى نمو الشعر مرة أخرى ويحتمل ظهور اثار ضارة له,علم المناعة,771048,20260726,source_answer_reference_not_human_adjudicated
unseen100_051,انا اعاني من انحسار في اللثه وانكشاف حجذر السن هل عمليه الترقيع ناجحه او ان فتره شهور فقط ويتنحسر اللثه من جديد وهل يوجد مكان غير اللهاء لاخذ الرقعه,unseen_random_stratified_100,علاج انسحاب اللثة عن طريق استخدام الخزع اللثوية ناجحة في حال الالتزام بتنظيف الاسنان واللثة بشكل يومي ومنتظم وبالطريقه الصحيحة ولابد ان هناك الكثير من الطرق لعلاجها ومنها اخذ جزء من انسجه سقف الفم واستخدامها في علاج الانسحاب ويمكن اجراء عمليات اخرى لكن حسب تشخيص الحالة وكمية الانسجة اللازمة لاتمام العملية,صحة الأسنان,303289,20260726,source_answer_reference_not_human_adjudicated
unseen100_052,لو سمحتو انا ما عندي ثقة لإني احكي مع الناس وجها لوجه او اناقشهم بحس انو ضعيفة شخصيه لو سمحتو بدي حل شو اعمل,unseen_random_stratified_100,التربية القاسية بالصغر ينتج عنها نوع من اضطراب الشخصية كالخوف و الضعف و العصبية لا انصحك باخد الدواء لكن علاج CBT يساعدك باسترجاع شخصيتك كما تزداد قوة عقلك تم يتغير تفكيرك الرياضة ايضا تساعد بشكل كبير,أمراض نفسية,425668,20260726,source_answer_reference_not_human_adjudicated
unseen100_053,السلام عليكم طفلي عمرو 16 يوم يعاني الغازات و الإمساك ما سبب ذالك و كيف أتعامل مع الإمساك ؟؟؟ و هو يرضع رضاعة طبيعية أريد جواب,unseen_random_stratified_100,يجب معرفة ان قصدك في الامساك ان برازه جامد ام انه يتبرز قليلا وكم مرة يتبرز اذا كان الامساك منذ الولادة يجب عرضه على طبيب اخصائي جراحة اطفال لربما يكون عنده ضيق في فتحة الشرج اوما شابه ذلك,صحة الطفل,413558,20260726,source_answer_reference_not_human_adjudicated
unseen100_054,لماذا احس دائما بتعب وارهاق بجميع اعضاء جسمي,unseen_random_stratified_100,التعب الطبيعي هو الذي يحصل بعد القيام بالواجبات و الاعمال اليومية و يزول بعد قضاء وقت من الراحة اما اذا استمر التعب طوال اليوم حتى اثناء الراحة فيكون تعب غير طبيعي و يمكن تسميته بمرض و لهذا يجب اجراء تحاليل مخبري لمحاولة اكتشاف السبب و ننصحك بتناول وجبات غذائية متوازنة تشتمل في مجموعها على جميع عناصر الغذاء من بروتين و سكر و دهون و املاح معدنية كالحديد و الالسيوم و البوتاسيوم و الفيتامينات,صحة عامة,807558,20260726,source_answer_reference_not_human_adjudicated
unseen100_055,"الاطباء الافاضل بعد التحية
منذ سنة كنت اتناول عقار تشامبيكس للاقلاع عن التدخين وبالفعل توقفت تماما في الاسبوع الاول وعندما انهيت العبوة الاولي (نصف ملم ) قمت بشراء العبوة 1...",unseen_random_stratified_100,لابد من استخدام مضادات الاكتئاب بعد استشارة الطبيب ولكنها لا تؤدي للاكتئاب على الاطلاق,إدمان,776214,20260726,source_answer_reference_not_human_adjudicated
unseen100_056,هل الصبغة للاشعة المقطعيه ضروريه ؟,unseen_random_stratified_100,الصبغات تطلب لأظهار اجزاء معينة في الجسم..مثل الاوعية الدموية و الجهاز الهضمي..و تكون اساسية في الكشف عن الاورام و بعض الامراض التي لا يمكن تشخيصها بدون حقن الصبغة..يفضل الرجوع الي الطبيب المعالج لمعرفة ان اكن يرغب في الحصول علي فحص اشعة بالصبغة ام بدون..ثم التوجه الي مركز الاشعة لاعداد المريض و تجهيزه للصبغة و الاشعة,علم الأشعة,684632,20260726,source_answer_reference_not_human_adjudicated
unseen100_057,الف شكر على سرعة الاجابة جعلة الله فى ميزان حسانتكم ممكن سؤال لو سمحمتم هل دوالى الساقين ممكن ان تختفى بواسطة الحجامة أو خل التفاح لوكانت من الدرجة الثانية,unseen_random_stratified_100,ليس هناك دراسات حول الموضوع. جرب.,الطب البديل,806597,20260726,source_answer_reference_not_human_adjudicated
unseen100_058,"بما أن فول الصويا غير متوفر في بعض البلاد فهل يمكن تناول أحد هذه الأطعمة ( الفاصولياء الجافة ,اللوبياء الجافة ) بدلا من فول الصويا من بهدف زياد هرمون الاستروجين...",unseen_random_stratified_100,"يمكن استخدام الفاصولياء لزيادة الهرمونات الانثوية , ولكن استشارة الطبيب او اخصائي التغذية افضل لمعرفة السبب الاساسي لنقص الهرمونات وعلاجه",علم النبات,729088,20260726,source_answer_reference_not_human_adjudicated
unseen100_059,اعاني من النحافة الجسدية مع العلم انني اكل كثيرا ولكن ابقى نحيفا ما الحل,unseen_random_stratified_100,النحافة الجسدية ممكن تكون ناجمة عن انخفاض شهية الاكل لاسباب نفسيه او فيزيولوجيه او بسبب معدل الحرق الزائد و عدم تناول الكميات المناسبة من الغذاء,تغذية,74152,20260726,source_answer_reference_not_human_adjudicated
unseen100_060,ما هى الاعراض الجانبيه لعلاج visanne اقراص,unseen_random_stratified_100,"طبعا الاعراض تختلف من شخص لاخر :
حب الشباب
عدم الراحة الثدي
قلة المتعة في النشاط الجنسي المزاج مكتئب
صعوبة في النوم
تساقط الشعر
صداع الراس
التهيج
غثيان
الهلع
قيء
ضعف عام
زيادة الوزن",علم الصيدلة,520260,20260726,source_answer_reference_not_human_adjudicated
unseen100_061,انا عمري ٢٦ متزوجة حصل لي بالشهر الثالث كيس على المبيض الايمن وشلته بعملية جراحية وطلع بعد التحليل بطانة رحم مهاجرة ما نسبة حصول حمل لدي؟وماذا افعل ؟ لي٨ شهور...,unseen_random_stratified_100,المتاابعه بالسونار واخذ العلاج اللازم وننتظر الحمل,أمراض نسائية,260117,20260726,source_answer_reference_not_human_adjudicated
unseen100_062,"انا عندي انحراف في الفك بشكل ملحوظ...وهذه منذ الولادة
الطبيب الي عندنا بالبلد..يجول لازم اعمل تقووويم قبل العملية التجميلة
هل هذا صحيح؟؟؟
ام انه لا يوجد رابط بين العملية وشكل...",unseen_random_stratified_100,اذا كان طبيب الاسنان الذى ابدى رايه مختص فى تقويم الاسنان عالبا ماتكون الاجابه صحيحه,جراحة الفك والأسنان,760807,20260726,source_answer_reference_not_human_adjudicated
unseen100_063,ما هي اسباب الارق في الليل حتى لو كان الشخص متعب خلال النهار,unseen_random_stratified_100,أكثر أسباب الأرق شيوعاالاضطرابات النفسية، كالاكتئاب والقلق والضغوط العائلية والوظيفية وغيرها. والمصاب بالأرق الناتج عن اضطرابات نفسية لا يدرك في معظم الحالات أن السبب في إصابته بالأرق يتعلق باضطرابات نفسية، بالإضافة إلى اللإراط في تناول المنبهات وبعض الأدوية كالمنومات والمهدئات حيث تؤدي إلى اضطرابات في نوعية النوم ومدته,علم النفس,768259,20260726,source_answer_reference_not_human_adjudicated
unseen100_064,انا امراة عندي نقص الكالسيوم و الفيتامين د و ارتفاع الكرياتينين في الدم من الكوليستيرول مع ان نسبة الكولستيرول نزلت الى المستوى المطلوب. لكم ا.,unseen_random_stratified_100,الأفضل مراجعة طبيب باطني لتقرير علاج الكالسيوم بعد الفحص المخبري ، ويمكنك أيضاً التعرض للشمس لزيادة فيتامين د.,علاج طبيعي,785632,20260726,source_answer_reference_not_human_adjudicated
unseen100_065,عندما اقوم بممارسة الرياضة على ارضية صلبة اعاني من آلام في الساق من الناحية الداخلية فوق المفصل وتزول هذه الآلام بعد بضعة ايام ماسبب هذا الألم وكيف يمكنني التخفيف منه,unseen_random_stratified_100,ما دمت تصف ان الالم ياتي بعد التمرين على ارضية صلبة ينصح لك بتغيير وضع التمرين وعمل مساج بالثلج لمدة خمس دقائق على مكان الالم والاحماء قبل التمرين,فيزياء,785205,20260726,source_answer_reference_not_human_adjudicated
unseen100_066,عندى انسداد وطنين ف الاذن وكتب لى الدكتور نقط باترافين ذاد الطنين وجالى دوار شديد ومرعب,unseen_random_stratified_100,مجتمعه هذه الاعراض تذل على التهاب الاذن الداخليه .. قم باستخدام حبوب ستيجيرون ٧٥ مغ وستخف عليك الاعراض,أنف، أذن وحنجرة,431124,20260726,source_answer_reference_not_human_adjudicated
unseen100_067,هل يمكن اخذ ابرة تخدير قبل الزوم للاسنان لتفادي الالم!! و الالم بعد تبييض الاسنان كيف اتخلص منه؟؟,unseen_random_stratified_100,في اغلب الاحيان ﻻ نفضل اعطاء التخدير قبل عملية تبيض الاسنان للحفاظ على حيويه الاسنان و لتفادي الام التحسس بعد التبييض يمكن استخدام معاجين خاصة ينصح بها طبيبك,أمراض الأسنان,513346,20260726,source_answer_reference_not_human_adjudicated
unseen100_068,هل تحليل الدم لاختبارالحمل تكشف عن وجود الحمل في أول أيامه أم أنه يجب الانتظار لفتره محدده ثم أقوم بتحليل الدم؟,unseen_random_stratified_100,فحص الحمل في الدم يكون ايجابي بعد حوالي ١٠ ايام من يوم الابلضه المتوقع ،اي يكون ايجابي قبل غياب يوم الدوه المتوقع,مختبر,801132,20260726,source_answer_reference_not_human_adjudicated
unseen100_069,ضيق في تنفس وسعال ودوخه,unseen_random_stratified_100,هل حصلت مخالطة لشخص مصاب؟؟ في حال وجود مخالطة وظهر هذه الاعراض غالبا تكون مصابة,الطب العام,112796,20260726,source_answer_reference_not_human_adjudicated
unseen100_070,ما هي مضار الصوف الصخري عند لمسه و استنشاقه؟,unseen_random_stratified_100,"يستخدم الصوف الصخري في عزل البناء، ويتم انتاجه عن طريق أكاسيد معدنية وطبيعية. يتعرض العمال والأشخاص الذين يتعاملون معه بشكل كبير إلى أضراره والتي تحدث خلال فترة زمنية قصيرة (بالإنجليزية: Acute) أو فترة زمينة طويلة (بالإنجليزية: Chronic). 
فمن أضرار الصوف الصخري على الإنسان والتي تحدث عند ملامسته مباشرة ما يلي: 

تهيج واحمرار في الجلد والعينين: يؤدي تعرض للصوف الصخري في بعض الأحيان إلى التهاب الجلد والعينين، حيث تظهر الأعراض التالية: حكة، واحمرار، وتقشر، وظهور فقاعات مائية، وغيرها من التغيرات الجلدية. 
تهيج الجهاز التنفسي: يمكن أن تظهر بعض أعراض تهيج الجهاز التنفسي بعد استنشاق الصوف الصخري، مثل السعال، والتهاب الحلق، وحكة الأنف، واحتقان الأنف. 
الإصابة بالعدوى: قد تجرح الألياف الحادة من الصوف الصخري الجلد، وبالتالي يزيد من خطر دخول الجراثيم المسببة للعدوى. 

ومن أضرار الصوف الصخري على الإنسان والتي تحدث عند التعرض لفترات طويلة: 

زيادة من خطر الإصابة تليف الرئتين (بالإنجليزية: Lung fibrosis).
زيادة من خطر الإصابة بالتهاب الرئوي والتهاب الجنبي (بالإنجليزية: Pleural inflammation).
صنفت الوكالة الدولية لبحوث السرطان (IARC) الصوف الصخري كمادة غير مسببة للسرطان.
لا توجد دراسات كافية على تأثير الصوف الصخري على صحة الإنجاب.

لذا لمنع تعرض الجلد والجهاز التنفسي للصوف الصخري، وللتقليل من أضراره ينصح بأن يرتدي أولئك الذين يتعاملون مع الصوف الصخري قفازات واقية، وكمامة أو قناع مانع للاستنشاق، ونظارات واقية.
للمزيد:

أسباب وعلاج احمرار الجلد
تقشر الجلد: أسباب وعلاجات طبيعية
أشياء غير متوقعة تسبب حساسية الجلد

المراجع: 

Carcinogenicity of the insulation wools: Reassessment of the IARC evaluation
Health Hazards of Rockwool
Lung Cancer among Rock and Slag Wool Production Workers",علم البيئة,737405,20260726,source_answer_reference_not_human_adjudicated
unseen100_071,انا شاب 23 سنة لا تثيرنى المرأة الا اذا كانت معصوبة الاعين هل هذا طبيعى؟,unseen_random_stratified_100,كلا!! وهذا نوع من الشذوذ الجنسي!!!فلا تتمادى فيه!!,الصحة الجنسية,289459,20260726,source_answer_reference_not_human_adjudicated
unseen100_072,من ٤سنوات ولدت ولد بصحه جيده والحمد لله ولكن الغريب انو عندما اضرب ابنى فانا لا اتالم لضربه بل استمتع بالمه وحتى عندما يمرض لا احس انى ساهتم به رغم...,unseen_random_stratified_100,هذا هو اضطراب السادية وهو التلذذ مع تعذيب الاطرف الاخر راجعي طبيب نفسي,الصحة النفسية,687642,20260726,source_answer_reference_not_human_adjudicated
unseen100_073,انا بنت في عمر 19 مقبله على الزواج وعندي الدو ره غير منتظمه هل مممكن تاثر علي وتاخر الحمل ممكن الاجابه في اقرب وقت,unseen_random_stratified_100,"هناك عده اسباب لعدم انتظام الدوره الشهريه ومنها
١. القلق والتوتر
٢. خلل في النظام الغذائي
٣. تكيس على المبايض
٤.خلل في هرمونات الجسم مثل : ١.زياده في هرمون الحليب ٢. خلل في هرمونات الغده النخاميه ٣. خلل في الهرمونات التي تفرزها الغده الدرقيه،
والهيبوثلامس ٤. ارتفاع في الهرمون الذكري
لذا انصحك بمراجعه اخصائي نسائيه لاجراء الفحوصات الهرمونيه اللازمه ,مثل فحص FSH, LH, prolactin،TSH وكذلك اجراء فحص بجهاز الموجات الفوق صوتيه (السونار) للمبايض . وحسب تشخيص حالتك يتم العلاج. فكل ما ذُكر قد يؤدي الى دوره غير مُبيضه وبالتالي الى تاخر بالحمل، وحسب حالتك يمكن اعطائك العلاج المناسب.",كيمياء,788412,20260726,source_answer_reference_not_human_adjudicated
unseen100_074,في بعض الاحيان احس نبضات قلبي تتغير واحس بمضايقة في صدري لمدة ثواني فما هو السبب,unseen_random_stratified_100,لا داعي للقلق، في الحالة الطبيعية لا يشعر الانسان بدقات قلبه، أما اذا حدث تسارع أو عدم انتظام فيها لأي سبب كان فإنه يشعر بها، وفي حالتك ننصح باجراء فحص طبي سريري وتخطيط كهربي للقلب لتحديد طبيعتها ومن ثم تشخيص السبب الذي على ضوئه يتحدد السلوك الطبي الأمثل,أمراض القلب و الشرايين,782584,20260726,source_answer_reference_not_human_adjudicated
unseen100_075,ما هو المرض الأستقلابي المتعلق بأرتفاع حمض اللبن بالدم مااعراضه وماالسبابه وما علاجه؟,unseen_random_stratified_100,"هو مرض وراثي ناتج عن نقص إنزيم يسمى (HMG-CoA lyase deficiency)
في حالة نقص إنزيم (HMG) أو انعدامه فإن المرضى المصابين لا يستطيعون هضم حمض أميني معين يدعى ليوسين وهذا يؤدي بدوره إلى تراكم هذا الحمض ومواد سمية أخرى في الجسم .
تعتبر الإنزيمات مواد هامة في الجسم تساعد في إنجاز معظم التفاعلات الكيميائية المسئولة عن وظائف الجسم الحيوية . ومن بين هذه المهام هو المساعدة على هضم مختلف أنواع الأطعمة التي نتناولها وتحويلها إلى مواد يستطيع الجسم إن يستفيد منها لإنتاج الطاقة أو يتخلص منها على شكل فضلات عند إنتفاء الحاجة لها .
وتتصدر البروتينات قائمة الأطعمة التي تحتاج إلى الإنزيمات لهضمها والاستفادة منها بشكل صحيح .
تتكون البروتينات من قوالب بناء تعرف بالأحماض الأمينية .
في حالة نقص إنزيم (HMG) أو انعدامه فإن المرضى المصابين لا يستطيعون هضم حمض أميني معين يدعى ليوسين وهذا يؤدي بدوره إلى تراكم هذا الحمض ومواد سمية أخرى في الجسم ..
لا تظهر على المولود المصاب عادة أي أعراض خلال الأيام الثلاثة الأولى من ولادته لكن عندما يبدأ الطفل في تناول حليب الأم أو الحليب المعلب يتراكم حمض الليوسين والمواد السمية الأخرى في الجسم وهذا التراكم بدوره يؤدي إلى ظهور الأعراض المرضية على المولود . يحدث هذا في بعض المواليد المصابين
الأعراض عادة ما تظهر بعد تعرض الطفل للرشح أو التهاب الأذن أو نزلة معوية وكذلك بعد فترات من الصيام وعدم الأكل .
الأعراض التي تظهر
o عدم القدرة أو ضعف القدرة على الرضاعة .
o التقيؤ .
o سرعة التنفس .
o رخاوة في العضلات .
o شدة في العضلات .
o الخمول .
o نوبات صرعية .
o تضخم بسيط إلى متوسط في الكبد .
o إذا لم يتم علاج الطفل بسرعة قد تتطور الحالة إلى غيبوبة وقد تؤدي إلى الوفاة في الحالات الشديدة .
o يظهر فحص دم الطفل المصاب عند وجود الأعراض زيادة في أحماض الدم لأن المواد السمية المتراكمة هي في معظمها أحماض
o يحدث أيضا نقص في سكر الدم وقد يكون شديدا .
o كما يحدث أحيانا ارتفاع في مادة سمية أخرى خلال فترة المرض وهي الأمونيا.
عند الاشتباه بإصابة الطفل بالمرض يتم إجراء اختبارات متخصصة على دم وبول الطفل للكشف عن زيادة المواد السمية المتراكمة . كما يمكن إجراء قياس مستوى الإنزيم (HMG) في عينة تؤخذ من جلد المصاب أو خلايا الدم البيضاء ويتأكد المرض بوجود النقص الشديد أو انعدام الإنزيم
عزيزي القاريء لم يتوصل الطب الحديث إلى الآن لعلاج شاف من هذا المرض .
العلاج المتوفر حاليا هو علاج يستمر مدى الحياة ويشتمل على ثلاثة عناصر رئيسية وهي:
الحمية الغذائية الخاصة ،بعض الأدوية ، المتابعة الطبية المستمرة .
يتناول الأطفال المصابون بهذا المرض حمية غذائية خاصة تبدأ من بداية تشخيص المرض وهي عبارة عن حليب مركب صناعيا ينتزع منه حمض الليوسين الذي لا يستطيع الجسم هضمه كما ذكرنا سابقا مع توفير باقي الاحتياجات الغذائية الضرورية من أجل النمو . ويتم عادة خلط هذا المركب مع كمية قليلة من الحليب المعلب مثل الايسوميل ومواد ذات سعرات حرارية عالية مثل بروفري والبوليكوز . وتجهز الخلطة لمدة 24 ساعة وتوضع في الثلاجة .
يحتاج الطفل إلى الحمية الغذائية بشكل مستمر ويجب أن لا تتجاوز الفترة بين كل رضعه ( وجبة ) وأخرى عن بضع ساعات حتى لا يحدث نقص في سكر الدم . وسيقوم اختصاصي التغذية أو طبيب الأمراض الاستقلابية بإجراء التغيرات اللازمة في الحمية حسب صحة الطفل وعمره ونموه ومستوى الأحماض الأمينية في الدم .
هناك مشكلة في طعم الحليب ربما لا يستسيغه الطفل
بالاضافة الى كارنتين وهو عبارة عن فيتامين يساعد على التخلص من المواد السمية التي تتراكم في الجسم . أدوية قاعدية مثل كربونات الصوديوم أو البوليسيترا وذلك لمقاومة الحموضة الناتجة عن تراكم المواد السمية في الجسم .
o تستخدم هذه الأدوية عند حدوث نوبة إستقلابية وليس بشكل مستمر إلا في حالات نادرة عندما تكون الحموضة شديدة ومستمرة معظم الوقت .
سكر الجلوكوز لمنع حدوث نقص سكر الدم أو تداركه بشكل مبكر .
أدوية أخرى حسب المشاكل المرضية لدى الطفل مثل أدوية الصرع عند وجود التشنجات والحديد عند وجود فقر الدم ..
يمكن معرفة امكانية حدوث هذا المرض من خلال إجراء الفحص للحامل عن طريق أخذ عينة من الزغابة المشيمية خلال الفترة بين الأسبوع رقم 11 و 14 من الحمل أو عن طريق سحب عينة من السائل الامنيوني في الأسبوع رقم 16 ويوجد احتمال حدوث إجهاض (فقد الحمل) بنسبة تتراوح من 0.5 إلى 2% عند القيام بأحد الإجرائين خلال الحمل",أمراض الاستقلاب,772032,20260726,source_answer_reference_not_human_adjudicated
unseen100_076,"السلام عليكم ولدت قيصرية قبل ثلاث سنين و جاتني حمّة في اليوم الثاني من الولادة و دخلت المستشفى لمدة 6 أيام و لم يقولوا لي سبب الحمى .
هل هي...",unseen_random_stratified_100,"اسباب الحمى خلال الولادة القيصرية متعددة, منها التهاب الجرح نفسه, التهاب بطانة الرحم, التهاب الاوعية الدموية, والتهاب المسلك البولية. وعادة ليس هناك اي التصاقات تمنع تأخر الدورة كل هذا الوقت.
عليك بمراجعة الطبيب لاجراء الفحوصات اللازمة للوصول للتشخيص المناسب, اهمها دراسة بالموجات فوق الصوتية, بالاضافة للفحوصات الهرمونية.",الحمل والولادة,764051,20260726,source_answer_reference_not_human_adjudicated
unseen100_077,"مستوى كرات الدم البيضاء عندي ٣٥٠٠ انا أنثى وعندي ٣٥ عام هل مفروض اقلق من النسبه
وكيف ازيد معدلها؟",unseen_random_stratified_100,النسب الطبيعية مختلفة بين المجتمعات و الاعراق  ونسبتكم تعتبر من النسب الحدود الاقل للمستوى الطبيعي عند عامة الناس  اذا تنازلت عن هذه النسبة .. يجب البحث عن الاسباب الالهابات و الاسباب المناعية,أمراض الدم,33000,20260726,source_answer_reference_not_human_adjudicated
unseen100_078,اود ان سال بخصوص عمليه منظار ع المبيض للتثقيب بسبب التكيس بعد فشل العلاج بالجلوكوفاج وغيره ..هل هذه العمليه لها اضرار؟؟ وما نسبه حدوث الحمل بعدها؟علما انه لا يوجد تبويض...,unseen_random_stratified_100,إذا كان التشخيص مؤكد و لم تستجب على العلاج بالمنشطات بعد أن أعطيت الجرعات النظامية من المنشطات و لم تستجب يمكن إجراء المنظار من قبل طبيب خبير و كأي عملية هناك مخاطر نادرة تتعلق بالتخدير و بعض الحالات النادرة من الالتهاب أو النزف أو الالتصاقات,جراحة نسائية,666741,20260726,source_answer_reference_not_human_adjudicated
unseen100_079,"السلام عليكم ورحمة الله وبركاتة
أعاني من جفاف بشرة الوجه على شكل قشور وحرقان استخدمت كريم ليبوباس مع خلطة بكريم إليكوم بوصفة طبية والنتيجة ممتازة بس المشكلة اذا تركت العلاج...",unseen_random_stratified_100,لا بد من الإستمرار بالعلاج مدة طويلة ولكن يفضل استخدام كريم مرطب مثل فازلينفهو يساعد على ترطيب البيشرة ووقايتها من التقشر,الأمراض الجلدية,775351,20260726,source_answer_reference_not_human_adjudicated
