query_id,candidate_type,candidate_id,candidate_pool,relevance_label,candidate_rank,p_usable,p_direct_given_usable,p_direct,expected_relevance
evalv1_024,evidence,qa::ahdqa_0394550,original_pool,1,1,0.86696334,0.78411015,0.67979475,1.54675809
evalv1_024,relation,rel_seed_6080689629dbc056,original_pool,0,1,0.00073621,0.00025287,1.9e-07,0.0007364
evalv1_024,evidence,qa::ahd10k_08995,original_pool,0,2,0.5289059,0.00082956,0.00043876,0.52934466
evalv1_024,relation,rel_seed_0825c85f330a038e,original_pool,0,2,0.00057505,0.00019883,1.1e-07,0.00057517
evalv1_024,relation,rel_seed_7871a0218148b2f7,original_pool,0,3,0.0006041,6.13e-05,4e-08,0.00060413
evalv1_024,evidence,relation::rel_seed_6080689629dbc056,original_pool,0,3,9.204e-05,0.00219956,2e-07,9.224e-05
evalv1_024,evidence,qa::ahdqa_0714897,original_pool,1,4,0.36480233,0.29735575,0.10847607,0.4732784
evalv1_024,evidence,mention::men_merge_0003598,original_pool,1,5,0.88467282,0.12596082,0.11143411,0.99610693
evalv1_024,evidence,qa::ahdqa_0515817,partial_fts_expansion,1,1,0.96569723,0.22379824,0.21612135,1.18181858
evalv1_024,evidence,qa::ahdqa_0270545,partial_fts_expansion,0,2,0.93595422,0.31384566,0.29374517,1.2296994
evalv1_024,evidence,qa::ahdqa_0717068,partial_fts_expansion,0,3,0.92153706,0.34787815,0.32058261,1.24211966
evalv1_024,evidence,qa::ahdqa_0117525,partial_fts_expansion,1,4,0.91326278,0.36552386,0.33381934,1.24708212
evalv1_024,evidence,qa::ahdqa_0720931,partial_fts_expansion,2,5,0.90792639,0.37629092,0.34164446,1.24957085
evalv1_025,evidence,qa::ahd5k_00439,original_pool,0,1,0.62953282,0.72110066,0.45395653,1.08348936
evalv1_025,evidence,mention::men_merge_0000640,original_pool,0,2,0.02208274,0.01041371,0.00022996,0.0223127
evalv1_025,evidence,qa::ahdqa_0673330,original_pool,0,3,0.03738887,0.03692801,0.0013807,0.03876957
evalv1_025,evidence,qa::ahd5k_02299,original_pool,0,4,0.25329419,0.23555264,0.05966411,0.3129583
evalv1_025,evidence,qa::ahdqa_0204588,original_pool,1,5,0.55383486,0.4606276,0.25511162,0.80894649
evalv1_025,evidence,qa::ahdqa_0055985,partial_fts_expansion,1,1,0.76867658,0.27377195,0.21044209,0.97911867
evalv1_025,evidence,qa::ahdqa_0286286,partial_fts_expansion,0,2,0.63361394,0.33210769,0.21042806,0.844042
evalv1_025,evidence,qa::ahdqa_0443971,partial_fts_expansion,1,3,0.5785122,0.35618234,0.20605583,0.78456803
evalv1_025,evidence,qa::ahdqa_0220648,partial_fts_expansion,1,4,0.55011296,0.36850744,0.20272071,0.75283367
evalv1_025,evidence,qa::ahdqa_0418972,partial_fts_expansion,1,5,0.5329029,0.37598696,0.20036454,0.73326744
evalv1_025,evidence,qa::ahdqa_0103757,partial_fts_expansion,1,6,0.52138329,0.38100662,0.19865049,0.72003378
evalv1_025,evidence,qa::ahdqa_0302656,partial_fts_expansion,2,7,0.51314034,0.3846078,0.19735778,0.71049811
evalv1_026,evidence,qa::ahd5k_03565,original_pool,0,1,0.43433662,0.55971284,0.24310378,0.67744041
evalv1_026,evidence,qa::ahd5k_04620,original_pool,1,2,0.59982969,0.62451681,0.37460373,0.97443342
evalv1_026,evidence,qa::ahdqa_0760867,original_pool,2,3,0.91560053,0.76524305,0.70065694,1.61625747
evalv1_026,evidence,qa::ahdqa_0674015,original_pool,2,4,0.81057637,0.66946748,0.54265452,1.35323089
evalv1_026,evidence,mention::men_merge_0005887,original_pool,0,5,0.0972864,0.07524972,0.00732077,0.10460718
evalv1_027,evidence,qa::ahd5k_04866,original_pool,0,1,0.56669842,0.07045016,0.039924,0.60662241
evalv1_027,evidence,qa::ahdqa_0395073,original_pool,0,2,0.44724032,0.51312324,0.2294894,0.67672973
evalv1_027,evidence,mention::men_merge_0005272,original_pool,0,3,0.35791548,0.38470604,0.13769225,0.49560773
evalv1_027,evidence,qa::ahdqa_0636789,original_pool,0,4,0.31315632,0.27090011,0.08483408,0.3979904
evalv1_027,evidence,qa::ahdqa_0271989,original_pool,0,5,0.30692313,0.27181991,0.08342782,0.39035095
evalv1_028,evidence,qa::ahd10k_08777,original_pool,1,1,0.54859843,0.00158542,0.00086976,0.54946819
evalv1_028,evidence,qa::ahdqa_0572014,original_pool,1,2,0.31205825,0.04186364,0.01306389,0.32512214
evalv1_028,evidence,qa::ahdqa_0757998,original_pool,1,3,0.28469488,0.03721226,0.01059414,0.29528902
evalv1_028,evidence,qa::ahdqa_0529210,original_pool,2,4,0.27455813,0.03443544,0.00945453,0.28401266
evalv1_028,evidence,qa::ahdqa_0616751,original_pool,1,5,0.27076029,0.03562465,0.00964574,0.28040603
evalv1_029,evidence,qa::ahd5k_02169,original_pool,0,1,0.34750809,0.60282776,0.20948752,0.55699562
evalv1_029,evidence,qa::ahd10k_02264,original_pool,0,2,0.4335547,0.27755992,0.12033741,0.55389211
evalv1_029,evidence,qa::ahd5k_00859,original_pool,0,3,0.3262973,0.44096005,0.14388407,0.47018137
evalv1_029,evidence,mention::men_merge_0000478,original_pool,0,4,0.26188645,0.18597088,0.04870325,0.31058971
evalv1_029,evidence,mention::men_merge_0000503,original_pool,0,5,0.25700816,0.18232455,0.0468589,0.30386706
evalv1_030,evidence,qa::ahdqa_0122029,original_pool,1,1,0.08532602,0.08672484,0.00739988,0.0927259
evalv1_030,evidence,mention::men_merge_0001828,original_pool,0,2,0.44369209,0.1526977,0.06775076,0.51144285
evalv1_030,evidence,qa::ahdqa_0277876,original_pool,0,3,0.69372208,0.51449318,0.35691527,1.05063735
evalv1_030,evidence,qa::ahdqa_0807252,original_pool,0,4,0.29531159,0.28388412,0.08383427,0.37914586
evalv1_030,evidence,qa::ahdqa_0166195,original_pool,0,5,0.29043333,0.08817876,0.02561005,0.31604338
evalv1_030,evidence,qa::ahdqa_0635965,partial_fts_expansion,0,1,0.67921959,0.134792,0.09155337,0.77077296
evalv1_030,evidence,qa::ahdqa_0270489,partial_fts_expansion,0,2,0.51423049,0.17665854,0.09084321,0.6050737
evalv1_030,evidence,qa::ahdqa_0681693,partial_fts_expansion,0,3,0.45657317,0.19271609,0.087989,0.54456217
evalv1_030,evidence,qa::ahdqa_0481467,partial_fts_expansion,0,4,0.37850608,0.19595107,0.07416867,0.45267475
evalv1_030,evidence,qa::ahdqa_0490668,partial_fts_expansion,0,5,0.41119855,0.20634466,0.08484863,0.49604718
evalv1_030,evidence,qa::ahdqa_0599977,partial_fts_expansion,0,6,0.40005654,0.20986118,0.08395634,0.48401288
evalv1_030,evidence,qa::ahdqa_0152986,partial_fts_expansion,0,7,0.39216008,0.2123998,0.08329472,0.4754548
evalv1_030,evidence,qa::ahdqa_0231717,partial_fts_expansion,0,8,0.33867453,0.20886608,0.07073762,0.40941215
evalv1_030,evidence,qa::ahdqa_0468185,partial_fts_expansion,0,9,0.38171923,0.21581939,0.08238241,0.46410164
evalv1_030,evidence,qa::ahdqa_0443557,partial_fts_expansion,0,10,0.37809005,0.21702564,0.08205524,0.46014529
evalv1_030,evidence,qa::ahdqa_0263959,partial_fts_expansion,1,11,0.51053968,0.43010381,0.21958506,0.73012475
evalv1_030,evidence,qa::ahdqa_0034732,partial_fts_expansion,1,12,0.62643757,0.20212996,0.1266218,0.75305938
evalv1_031,evidence,qa::ahd5k_03444,original_pool,1,1,0.76376104,0.42958859,0.32810303,1.09186407
evalv1_031,evidence,qa::ahd5k_03662,original_pool,2,2,0.62696826,0.26037443,0.1632465,0.79021476
evalv1_031,evidence,qa::ahd10k_07860,original_pool,1,3,0.92235319,0.0219202,0.02021817,0.94257136
evalv1_031,evidence,qa::ahdqa_0739295,original_pool,0,4,0.31010554,0.3210054,0.09954555,0.40965109
evalv1_031,evidence,qa::ahdqa_0391803,original_pool,1,5,0.80860769,0.5349167,0.43253776,1.24114545
evalv1_032,evidence,qa::ahd10k_05970,original_pool,0,1,0.6854246,0.27610122,0.18924657,0.87467117
evalv1_032,evidence,qa::ahd10k_04616,original_pool,0,2,0.40639244,0.24936325,0.10133934,0.50773177
evalv1_032,evidence,qa::ahdqa_0192090,original_pool,0,3,0.55057799,0.46076722,0.25368829,0.80426629
evalv1_032,evidence,qa::ahd10k_02724,original_pool,0,4,0.544655,0.15942043,0.08682913,0.63148413
evalv1_032,evidence,qa::ahdqa_0799605,original_pool,0,5,0.5747969,0.50962557,0.29293119,0.86772809
evalv1_033,evidence,mention::men_merge_0000254,original_pool,1,1,0.30792936,0.17986989,0.05538722,0.36331658
evalv1_033,relation,rel_seed_c14646e0bf44057a,original_pool,0,1,0.01391419,0.33344468,0.00463961,0.0185538
evalv1_033,relation,rel_seed_c94900272aac3790,original_pool,0,2,0.00799079,0.56872529,0.00454456,0.01253535
evalv1_033,evidence,relation::rel_seed_c94900272aac3790,original_pool,0,2,0.01234815,0.72004592,0.00889123,0.02123938
evalv1_033,evidence,qa::ahdqa_0567820,original_pool,1,3,0.3136398,0.32656131,0.10242262,0.41606242
evalv1_033,relation,rel_seed_bd780eedd9f7201b,original_pool,1,3,0.00913411,0.20662696,0.00188735,0.01102147
evalv1_033,evidence,qa::ahd5k_03958,original_pool,1,4,0.28004085,0.24934261,0.06982612,0.34986697
evalv1_033,evidence,qa::ahd5k_01574,original_pool,1,5,0.26568856,0.2395966,0.06365808,0.32934664
evalv1_033,evidence,qa::ahdqa_0167771,partial_fts_expansion,1,1,0.96596471,0.41317634,0.39911376,1.36507847
evalv1_033,evidence,qa::ahdqa_0424769,partial_fts_expansion,0,2,0.43522159,0.32943054,0.14337528,0.57859688
evalv1_033,evidence,qa::ahdqa_0036723,partial_fts_expansion,0,3,0.91844435,0.51897334,0.47664813,1.39509247
evalv1_033,evidence,qa::ahdqa_0539243,partial_fts_expansion,1,4,0.9093607,0.53227438,0.48402941,1.39339011
evalv1_033,evidence,qa::ahdqa_0290635,partial_fts_expansion,0,5,0.33703658,0.37315372,0.12576645,0.46280304
evalv1_033,evidence,qa::ahdqa_0246896,partial_fts_expansion,0,6,0.3267888,0.37815848,0.12357795,0.45036675
evalv1_033,evidence,qa::ahdqa_0432621,partial_fts_expansion,1,7,0.89634899,0.54930596,0.49236984,1.38871884
evalv1_033,evidence,qa::ahdqa_0695005,partial_fts_expansion,1,8,0.50695318,0.38731703,0.1963516,0.70330478
evalv1_033,evidence,qa::ahdqa_0531029,partial_fts_expansion,0,9,0.31007411,0.38655726,0.1198614,0.42993551
evalv1_033,evidence,qa::ahdqa_0241351,partial_fts_expansion,0,10,0.49828801,0.39112165,0.19489123,0.69317924
evalv1_033,evidence,qa::ahdqa_0172648,partial_fts_expansion,1,11,0.88946366,0.55752477,0.49589802,1.38536168
evalv1_033,evidence,qa::ahdqa_0136754,partial_fts_expansion,1,12,0.30189574,0.39078244,0.11797555,0.41987129
evalv1_034,evidence,qa::ahd5k_03769,original_pool,0,1,0.32903387,0.66849594,0.21995781,0.54899168
evalv1_034,relation,rel_seed_09da847e7089db0f,original_pool,0,1,0.36883386,0.00237263,0.0008751,0.36970896
evalv1_034,evidence,mention::men_merge_0005378,original_pool,0,2,0.90774598,0.67291476,0.61083567,1.51858165
evalv1_034,relation,rel_seed_df957f2c6e2ea5fc,original_pool,0,2,0.28439974,0.0022937,0.00065233,0.28505206
evalv1_034,evidence,mention::men_merge_0003852,original_pool,1,3,0.5570351,0.44240996,0.24643787,0.80347297
evalv1_034,relation,rel_seed_91186f65aba4b349,original_pool,0,3,0.03316792,0.00083354,2.765e-05,0.03319557
evalv1_034,evidence,qa::ahd10k_09335,original_pool,1,4,0.63602979,0.40606562,0.25826983,0.89429962
evalv1_034,evidence,qa::ahdqa_0112255,original_pool,0,5,0.90040705,0.81689869,0.73554134,1.63594839
evalv1_034,evidence,qa::ahdqa_0681874,partial_fts_expansion,1,1,0.6979025,0.40436291,0.28220589,0.98010838
evalv1_034,evidence,qa::ahdqa_0653710,partial_fts_expansion,0,2,0.58072621,0.52414152,0.30438272,0.88510893
evalv1_034,evidence,qa::ahdqa_0681767,partial_fts_expansion,0,3,0.63662544,0.51724196,0.32928939,0.96591483
evalv1_034,evidence,qa::ahdqa_0681832,partial_fts_expansion,0,4,0.5174849,0.58385556,0.30213644,0.81962134
evalv1_034,evidence,qa::ahdqa_0408967,partial_fts_expansion,0,5,0.5828308,0.55003576,0.32057778,0.90340859
evalv1_034,evidence,qa::ahdqa_0288814,partial_fts_expansion,0,6,0.49617651,0.60331124,0.29934886,0.79552538
evalv1_034,evidence,qa::ahdqa_0777223,partial_fts_expansion,0,7,0.56855043,0.56368347,0.32048248,0.88903291
evalv1_034,evidence,qa::ahdqa_0201461,partial_fts_expansion,0,8,0.48552269,0.61292194,0.29758751,0.78311019
evalv1_034,evidence,qa::ahdqa_0330263,partial_fts_expansion,1,9,0.48197386,0.61610647,0.29694721,0.77892107
evalv1_034,evidence,qa::ahdqa_0725619,partial_fts_expansion,0,10,0.55754995,0.61636206,0.34365263,0.90120258
evalv1_034,evidence,qa::ahdqa_0031232,partial_fts_expansion,0,11,0.55546797,0.57600788,0.31995392,0.87542189
evalv1_034,evidence,qa::ahdqa_0627688,partial_fts_expansion,0,12,0.57565462,0.57712328,0.33222368,0.90787831
evalv1_035,evidence,qa::ahd5k_01766,original_pool,0,1,0.3455144,0.29789343,0.10292647,0.44844087
evalv1_035,evidence,qa::ahd5k_04620,original_pool,0,2,0.35341269,0.44057396,0.15570443,0.50911712
evalv1_035,evidence,qa::ahd5k_03056,original_pool,0,3,0.28014332,0.33753454,0.09455805,0.37470137
evalv1_035,evidence,mention::men_merge_0001890,original_pool,0,4,0.25200297,0.13236535,0.03335646,0.28535943
evalv1_035,evidence,mention::men_merge_0005321,original_pool,0,5,0.38840487,0.40803842,0.15848411,0.54688898
evalv1_036,evidence,qa::ahd10k_02192,original_pool,1,1,0.52833028,0.20133445,0.10637109,0.63470137
evalv1_036,relation,rel_seed_cba636fb7f63b8b3,original_pool,0,1,0.10448111,0.07014977,0.00732933,0.11181044
evalv1_036,evidence,qa::ahd10k_02333,original_pool,1,2,0.74020327,0.40279832,0.29815264,1.03835591
evalv1_036,relation,rel_seed_16a86488326d1ff8,original_pool,0,2,0.01644162,0.00781836,0.00012855,0.01657017
evalv1_036,evidence,qa::ahd5k_03769,original_pool,0,3,0.40147453,0.49134923,0.1972642,0.59873874
evalv1_036,relation,rel_seed_dbfe92e4a18f19b1,original_pool,0,3,0.01504197,0.00810594,0.00012193,0.0151639
evalv1_036,evidence,mention::men_merge_0005253,original_pool,0,4,0.32532469,0.03671372,0.01194388,0.33726857
evalv1_036,evidence,mention::men_merge_0003567,original_pool,1,5,0.40621672,0.20629432,0.0838002,0.49001693
evalv1_036,evidence,qa::ahdqa_0435350,partial_fts_expansion,0,1,0.74469483,0.0921531,0.06862594,0.81332077
evalv1_036,evidence,qa::ahdqa_0590995,partial_fts_expansion,0,2,0.69250563,0.22524792,0.15598545,0.84849109
evalv1_036,evidence,qa::ahdqa_0707271,partial_fts_expansion,0,3,0.62756846,0.11321282,0.07104879,0.69861725
evalv1_036,evidence,qa::ahdqa_0431804,partial_fts_expansion,0,4,0.47041531,0.32419106,0.15250444,0.62291974
evalv1_036,evidence,qa::ahdqa_0415447,partial_fts_expansion,1,5,0.38048891,0.29533819,0.11237291,0.49286182
evalv1_036,evidence,qa::ahdqa_0060517,partial_fts_expansion,0,6,0.45969107,0.36373331,0.16720495,0.62689603
evalv1_036,evidence,qa::ahdqa_0741190,partial_fts_expansion,0,7,0.45663341,0.37540731,0.17142352,0.62805693
evalv1_036,evidence,qa::ahdqa_0712569,partial_fts_expansion,0,8,0.64973353,0.39028149,0.25357897,0.90331249
evalv1_036,evidence,qa::ahdqa_0372211,partial_fts_expansion,0,9,0.45256165,0.39119865,0.17704151,0.62960315
evalv1_036,evidence,qa::ahdqa_0151992,partial_fts_expansion,0,10,0.451138,0.39678181,0.17900335,0.63014135
evalv1_036,evidence,qa::ahdqa_0427821,partial_fts_expansion,0,11,0.63747265,0.39492062,0.2517511,0.88922375
evalv1_036,evidence,qa::ahdqa_0121951,partial_fts_expansion,0,12,0.44900403,0.40520677,0.18193947,0.63094351
evalv1_037,evidence,qa::ahd5k_03524,original_pool,0,1,0.45425685,0.81273954,0.3691925,0.82344935
evalv1_037,evidence,mention::men_merge_0005521,original_pool,0,2,0.38178243,0.46651009,0.17810535,0.55988778
evalv1_037,evidence,mention::men_merge_0005637,original_pool,0,3,0.21442069,0.47804892,0.10250358,0.31692427
evalv1_037,evidence,mention::men_merge_0000668,original_pool,0,4,0.33683825,0.12368912,0.04166323,0.37850148
evalv1_037,evidence,mention::men_merge_0000918,original_pool,0,5,0.31038277,0.00101255,0.00031428,0.31069705
evalv1_038,evidence,qa::ahd10k_07751,original_pool,2,1,0.93326379,0.25312846,0.23623563,1.16949941
evalv1_038,evidence,qa::ahd5k_00597,original_pool,1,2,0.37492367,0.19971564,0.07487812,0.44980179
evalv1_038,evidence,qa::ahd10k_00533,original_pool,0,3,0.46231161,0.05765545,0.02665479,0.48896639
evalv1_038,evidence,mention::men_merge_0002012,original_pool,0,4,0.5255717,0.11175332,0.05873438,0.58430609
evalv1_038,evidence,mention::men_merge_0001487,original_pool,0,5,0.50749457,0.10314744,0.05234677,0.55984133
evalv1_039,evidence,qa::ahd5k_00114,original_pool,0,1,0.46433537,0.80438508,0.37350444,0.83783981
evalv1_039,evidence,qa::ahd5k_04903,original_pool,0,2,0.22957581,0.48554307,0.11146894,0.34104476
evalv1_039,evidence,qa::ahdqa_0247864,original_pool,1,3,0.83908333,0.72414829,0.60762076,1.4467041
evalv1_039,evidence,qa::ahd5k_00024,original_pool,1,4,0.6872019,0.61374906,0.42176952,1.10897142
evalv1_039,evidence,qa::ahdqa_0187235,original_pool,2,5,0.79455763,0.60821976,0.48326565,1.27782328
evalv1_040,evidence,qa::ahd5k_01924,original_pool,0,1,0.65401266,0.62352133,0.40779084,1.0618035
evalv1_040,evidence,qa::ahd5k_00261,original_pool,1,2,0.77511735,0.72643652,0.56307355,1.33819091
evalv1_040,evidence,qa::ahdqa_0772433,original_pool,2,3,0.35833524,0.38993523,0.13972754,0.49806277
evalv1_040,evidence,qa::ahdqa_0321197,original_pool,0,4,0.61085433,0.52601764,0.32132015,0.93217448
evalv1_040,evidence,qa::ahd10k_07055,original_pool,0,5,0.44142394,0.08301626,0.03664537,0.4780693
evalv1_041,evidence,qa::ahd10k_08157,original_pool,2,1,0.76696873,0.31915898,0.24478496,1.01175369
evalv1_041,evidence,qa::ahd10k_01997,original_pool,1,2,0.5141268,0.17799808,0.09151359,0.60564039
evalv1_041,evidence,mention::men_merge_0000638,original_pool,0,3,0.11345438,0.00555524,0.00063027,0.11408465
evalv1_041,evidence,mention::men_merge_0001184,original_pool,0,4,0.6433148,0.00443578,0.00285361,0.6461684
evalv1_041,evidence,qa::ahdqa_0015154,original_pool,0,5,0.30003701,0.30546529,0.09165089,0.3916879
evalv1_042,evidence,qa::ahd5k_00855,original_pool,1,1,0.70972301,0.69807958,0.49544314,1.20516615
evalv1_042,relation,rel_seed_09cd13831e099fe0,original_pool,0,1,0.14825041,0.32827353,0.04866669,0.1969171
evalv1_042,relation,rel_seed_6a19266a600cd127,original_pool,0,2,0.0058581,0.03491599,0.00020454,0.00606265
evalv1_042,evidence,relation::rel_seed_09cd13831e099fe0,original_pool,0,2,0.28308429,0.65035982,0.18410665,0.46719094
evalv1_042,evidence,qa::ahd5k_03469,original_pool,1,3,0.79060602,0.70719296,0.55911101,1.34971704
evalv1_042,relation,rel_seed_4029f49360fdb5ad,original_pool,0,3,0.09935097,0.00241861,0.00024029,0.09959126
evalv1_042,evidence,qa::ahd10k_07940,original_pool,1,4,0.88932147,0.00241448,0.00214725,0.89146872
evalv1_042,evidence,qa::ahdqa_0791135,original_pool,2,5,0.88448418,0.69707588,0.61655258,1.50103676
evalv1_043,evidence,qa::ahd5k_02226,original_pool,0,1,0.57948043,0.58181484,0.33715032,0.91663075
evalv1_043,relation,rel_seed_0825c85f330a038e,original_pool,0,1,0.03474153,0.0196986,0.00068436,0.03542589
evalv1_043,evidence,qa::ahd5k_02627,original_pool,0,2,0.50076639,0.33158929,0.16604877,0.66681517
evalv1_043,relation,rel_seed_6080689629dbc056,original_pool,0,2,0.02723937,0.01790623,0.00048775,0.02772712
evalv1_043,evidence,qa::ahd10k_01972,original_pool,0,3,0.35612645,0.1734682,0.06177662,0.41790306
evalv1_043,relation,rel_seed_010726fd84a291db,original_pool,0,3,0.03247763,0.01076522,0.00034963,0.03282726
evalv1_043,evidence,mention::men_merge_0004417,original_pool,0,4,0.26488276,0.48645069,0.1288524,0.39373517
evalv1_043,evidence,mention::men_merge_0004476,original_pool,1,5,0.49679994,0.4896973,0.24328159,0.74008153
evalv1_043,evidence,qa::ahdqa_0255027,partial_fts_expansion,0,1,0.36793237,0.23035738,0.08475594,0.45268831
evalv1_043,evidence,qa::ahdqa_0185848,partial_fts_expansion,0,2,0.23161917,0.22721695,0.0526278,0.28424697
evalv1_043,evidence,qa::ahdqa_0051727,partial_fts_expansion,0,3,0.247827,0.058719,0.01455215,0.26237916
evalv1_043,evidence,qa::ahdqa_0712805,partial_fts_expansion,0,4,0.17825166,0.22565811,0.04022393,0.21847559
evalv1_043,evidence,qa::ahdqa_0144454,partial_fts_expansion,0,5,0.19077867,0.05668132,0.01081359,0.20159225
evalv1_043,evidence,qa::ahdqa_0615473,partial_fts_expansion,0,6,0.16274827,0.22514018,0.03664118,0.19938945
evalv1_043,evidence,qa::ahdqa_0614806,partial_fts_expansion,0,7,0.1794366,0.05657265,0.0101512,0.18958781
evalv1_043,evidence,qa::ahdqa_0346152,partial_fts_expansion,0,8,0.17600202,0.05653874,0.00995093,0.18595296
evalv1_043,evidence,qa::ahdqa_0787610,partial_fts_expansion,0,9,0.15302866,0.22479536,0.03440013,0.18742879
evalv1_043,evidence,qa::ahdqa_0252273,partial_fts_expansion,0,10,0.17128077,0.05649128,0.00967587,0.18095664
evalv1_043,evidence,qa::ahdqa_0603486,partial_fts_expansion,1,11,0.37159619,0.22955569,0.08530202,0.45689821
evalv1_043,evidence,qa::ahdqa_0603488,partial_fts_expansion,1,12,0.56183132,0.21680383,0.12180718,0.68363851
evalv1_044,evidence,mention::men_merge_0005257,original_pool,0,1,0.84810486,0.67701102,0.57417634,1.4222812
evalv1_044,relation,rel_seed_f5731974f11b3c2d,original_pool,0,1,0.11848556,0.01707465,0.0020231,0.12050866
evalv1_044,evidence,mention::men_merge_0004416,original_pool,0,2,0.35704482,0.46522465,0.16610605,0.52315088
evalv1_044,relation,rel_seed_f221b15447fe509d,original_pool,0,2,0.07995865,0.00213037,0.00017034,0.08012899
evalv1_044,evidence,mention::men_merge_0000639,original_pool,0,3,0.37238243,0.16656501,0.06202588,0.43440831
evalv1_044,relation,rel_seed_a65c2067cae57d10,original_pool,0,3,0.07410241,0.00196658,0.00014573,0.07424814
evalv1_044,evidence,qa::ahdqa_0068821,original_pool,0,4,0.37027622,0.36105657,0.13369066,0.50396688
evalv1_044,evidence,qa::ahdqa_0263320,original_pool,1,5,0.59279211,0.35105707,0.20810386,0.80089597
evalv1_044,evidence,qa::ahdqa_0568889,partial_fts_expansion,0,1,0.5641943,0.23543723,0.13283234,0.69702665
evalv1_044,evidence,qa::ahdqa_0030963,partial_fts_expansion,0,2,0.73048245,0.47773414,0.3489764,1.07945886
evalv1_044,evidence,qa::ahdqa_0386457,partial_fts_expansion,1,3,0.54584483,0.46111846,0.25169913,0.79754396
evalv1_044,evidence,qa::ahdqa_0141423,partial_fts_expansion,0,4,0.66133381,0.53534364,0.35404085,1.01537466
evalv1_044,evidence,qa::ahdqa_0142692,partial_fts_expansion,0,5,0.42098141,0.37518153,0.15794445,0.57892586
evalv1_044,evidence,qa::ahdqa_0301590,partial_fts_expansion,1,6,0.41788833,0.47930359,0.20029538,0.61818371
evalv1_044,evidence,qa::ahdqa_0732454,partial_fts_expansion,0,7,0.62919061,0.55983597,0.35224354,0.98143415
evalv1_044,evidence,qa::ahdqa_0794268,partial_fts_expansion,1,8,0.62371104,0.5638931,0.35170635,0.97541739
evalv1_044,evidence,qa::ahdqa_0769268,partial_fts_expansion,1,9,0.61942707,0.56704278,0.35124165,0.97066872
evalv1_044,evidence,qa::ahdqa_0312415,partial_fts_expansion,0,10,0.61598643,0.56955863,0.35084039,0.96682681
evalv1_044,evidence,qa::ahdqa_0395118,partial_fts_expansion,0,11,0.47069227,0.23158494,0.10900524,0.57969751
evalv1_044,evidence,qa::ahdqa_0108135,partial_fts_expansion,0,12,0.61080371,0.57332566,0.35018944,0.96099315
evalv1_046,evidence,qa::ahd5k_00887,original_pool,0,1,0.75185838,0.8269928,0.62178146,1.37363984
evalv1_046,relation,rel_seed_49926f1b963bb45d,original_pool,0,1,0.52676425,0.00191201,0.00100718,0.52777143
evalv1_046,evidence,qa::ahdqa_0502468,original_pool,1,2,0.88079335,0.86089243,0.75826833,1.63906167
evalv1_046,evidence,mention::men_merge_0000081,original_pool,0,3,0.88214493,0.44800652,0.39520668,1.27735161
evalv1_046,evidence,qa::ahd5k_04408,original_pool,0,4,0.59369004,0.7472908,0.4436591,1.03734915
evalv1_046,evidence,qa::ahd10k_09313,original_pool,0,5,0.36387789,0.00937952,0.003413,0.36729089
evalv1_046,evidence,qa::ahdqa_0495257,partial_fts_expansion,1,1,0.6780801,0.21084478,0.14296965,0.82104975
evalv1_046,evidence,qa::ahdqa_0271063,partial_fts_expansion,1,2,0.52170359,0.20789851,0.1084614,0.63016498
evalv1_046,evidence,qa::ahdqa_0618917,partial_fts_expansion,1,3,0.46692446,0.20692319,0.0966175,0.56354196
evalv1_046,evidence,qa::ahdqa_0761140,partial_fts_expansion,1,4,0.43974971,0.2064368,0.09078052,0.53053023
evalv1_046,evidence,qa::ahdqa_0343224,partial_fts_expansion,1,5,0.42360609,0.20614537,0.08732443,0.51093053
evalv1_046,evidence,qa::ahdqa_0759062,partial_fts_expansion,1,6,0.4129314,0.20595125,0.08504374,0.49797514
evalv1_046,evidence,qa::ahdqa_0467092,partial_fts_expansion,1,7,0.40535581,0.20581268,0.08342737,0.48878318
evalv1_046,evidence,qa::ahdqa_0675015,partial_fts_expansion,1,8,0.79601583,0.31213732,0.24846625,1.04448208
evalv1_046,evidence,qa::ahdqa_0294165,partial_fts_expansion,0,9,0.71532849,0.05784701,0.04137962,0.75670811
evalv1_046,evidence,qa::ahdqa_0449882,partial_fts_expansion,1,10,0.79062088,0.31194627,0.24663124,1.03725212
evalv1_046,evidence,qa::ahdqa_0515627,partial_fts_expansion,1,11,0.70988309,0.05780783,0.0410368,0.75091989
evalv1_046,evidence,qa::ahdqa_0754385,partial_fts_expansion,1,12,0.78696638,0.31181895,0.24539103,1.03235741
evalv1_047,evidence,mention::men_merge_0004758,original_pool,0,1,0.34867521,0.51272544,0.17877465,0.52744987
evalv1_047,evidence,qa::ahdqa_0730805,original_pool,1,2,0.55257588,0.62335701,0.34445205,0.89702793
evalv1_047,evidence,qa::ahdqa_0261478,original_pool,0,3,0.25825234,0.02483343,0.00641329,0.26466564
evalv1_047,evidence,qa::ahdqa_0427768,original_pool,2,4,0.81344891,0.64710202,0.52638444,1.33983335
evalv1_047,evidence,qa::ahdqa_0497569,original_pool,0,5,0.22207543,0.01936217,0.00429986,0.2263753
evalv1_048,evidence,qa::ahd5k_03544,original_pool,0,1,0.74273306,0.63048001,0.46827835,1.21101141
evalv1_048,relation,rel_seed_e6616c7aea6c2a6b,original_pool,0,1,0.0458726,0.08374398,0.00384155,0.04971415
evalv1_048,evidence,qa::ahd10k_08370,original_pool,0,2,0.69675151,0.39172655,0.27293607,0.96968758
