relation_id,chunk_id,qa_id,source_row_number,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,candidate_relation_type,validated_relation_type,keep,confidence,evidence,reason,provider,model,prompt_version
rel_seed_455b83425456e6e2,chunk_00065,ahd10k_01704,388486,ent_merge_000898,نوبات هلع,Symptom,ent_merge_001041,فحص القلب,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.900,عملت فحص للقلب وقلبي سليم,الاختبار تم لفحص الأعراض المذكورة (نوبات هلع),groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_eb9002f65ff807a4,chunk_00065,ahd10k_01704,388486,ent_merge_000910,وخزات,Symptom,ent_merge_001041,فحص القلب,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.900,عملت فحص للقلب وقلبي سليم,الاختبار تم لفحص الأعراض المذكورة (وخزات),groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_39b95809ac50457b,chunk_00065,ahd10k_06731,343288,ent_merge_000646,الخوف,Symptom,ent_merge_001468,علاج نفسي,Treatment,TREATED_BY,TREATED_BY,true,0.900,العلاج يقرره الطبيب المعالج وهو علاج نفسي ودوائي,العلاج النفسي مذكور كجزء من العلاج المحدد للخوف,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_0c6194f8cadec6ce,chunk_00065,ahd10k_06731,343288,ent_merge_000646,الخوف,Symptom,ent_merge_001463,علاج دوائي,Treatment,TREATED_BY,TREATED_BY,true,0.900,العلاج يقرره الطبيب المعالج وهو علاج نفسي ودوائي,العلاج الدوائي مذكور كجزء من العلاج المحدد للخوف,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_44444bea58296667,chunk_00065,ahd10k_08429,375640,ent_merge_000132,الرهاب,DiseaseCondition,ent_merge_000728,تسرع في ضربات القلب,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,اعانى من الرهاب الشديد من بعض المواقف وتسارع فى ضربات القلب عند التعرض لبعض المواقف المهمه,النص يربط مباشرة بين 'الرهاب' كسبب و'تسرع في ضربات القلب' كنتيجة في المواقف المهمة، مما يدعم العلاقة.,groq,qwen/qwen3-32b,colleague_validation
rel_seed_a89e8b46cba0adb2,chunk_00065,ahd10k_08429,375640,ent_merge_000132,الرهاب,DiseaseCondition,ent_merge_001468,علاج نفسي,Treatment,TREATED_BY,TREATED_BY,true,0.850,لا بد من العلاج من قبل الطبيب النفساني مع المواجهه وعدم التجنب,النص يشير إلى أن 'الرهاب' يتم علاجه بـ'علاج نفسي' بشكل مباشر، مما يدعم العلاقة.,groq,qwen/qwen3-32b,colleague_validation
rel_seed_b7b78cf279df780b,chunk_00066,ahd10k_02202,768114,ent_merge_000900,هبوط الدورة الدموية,Symptom,ent_merge_001166,الأسبرين,Treatment,TREATED_BY,TREATED_BY,true,1.000,الاسبرين او البلافكس او الورفارين,Directly mentioned in evidence as treatment for هبوط الدورة الدموية,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_f943d2e5661ae7be,chunk_00066,ahd10k_02202,768114,ent_merge_000900,هبوط الدورة الدموية,Symptom,ent_merge_001265,الورفارين,Treatment,TREATED_BY,TREATED_BY,true,1.000,الاسبرين او البلافكس او الورفارين,Directly mentioned in evidence as treatment for هبوط الدورة الدموية,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_b76a17e66f017f06,chunk_00066,ahd10k_02202,768114,ent_merge_000900,هبوط الدورة الدموية,Symptom,ent_merge_001187,البلافكس,Treatment,TREATED_BY,TREATED_BY,true,1.000,الاسبرين او البلافكس او الورفارين,Directly mentioned in evidence as treatment for هبوط الدورة الدموية,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_4b2c8129ee8b59c6,chunk_00066,ahd10k_02202,768114,ent_merge_000900,هبوط الدورة الدموية,Symptom,ent_merge_001105,DIGOXIN,Treatment,TREATED_BY,TREATED_BY,true,1.000,دواء (DIGOXIN),Directly mentioned in evidence as treatment for هبوط الدورة الدموية,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_8d21afa86717a1c9,chunk_00068,ahd5k_00683,31634,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,الحساسية...ضيق تنفس,Direct co-occurrence in evidence snippet,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_87068fb0cc49ae23,chunk_00069,ahd10k_09127,741281,ent_merge_000586,اختلال الذاكره,Symptom,ent_merge_000999,تقييم للذاكرة,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,إعادة تقييم للذاكرة قبل العمليه و إعادته بعد العمليه على فترات متباعدة,Direct evidence of memory evaluation tests being used to investigate memory issues,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_1ad642241a36c1b0,chunk_00069,ahd5k_00823,282875,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_000791,خفقان القلب,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,خفقان احيتنا,Clear co-occurrence of hypertension and palpitations in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d3ce866a47360d55,chunk_00069,ahd5k_00823,282875,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,ضيق تنفس,Direct mention of dyspnea as a symptom alongside hypertension,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_c94900272aac3790,chunk_00069,ahd5k_00823,282875,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000967,تحاليل مخبرية,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,"ضيق تنفس, تحاليل مخبرية",Direct evidence links symptom to investigation,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_0c8522d570c53f09,chunk_00069,ahd5k_03624,450277,ent_merge_000134,الروماتيزم,DiseaseCondition,ent_merge_000791,خفقان القلب,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,"روماتيزم الدم, خفقان القلب الشديد",Disease explicitly associated with symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_20a5b3cf202476a9,chunk_00069,ahd5k_03624,450277,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_000791,خفقان القلب,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,"ارتفاع في ضغط الدم, خفقان القلب",Condition directly linked to symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_a0d26b768f70288f,chunk_00069,ahd5k_04701,245947,ent_merge_000207,انخفاض ضغط الدم,DiseaseCondition,ent_merge_000802,دوخة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,دوخة,Direct symptom mentioned for low blood pressure,groq,qwen/qwen3-32b,colleague_validation
rel_seed_3d2032582829af67,chunk_00070,ahd10k_08997,777470,ent_merge_000830,صداع,Symptom,ent_merge_001051,فحص طبي,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,يجب اجراء فحص طبي لنفي اي سبب اخر للصداع,الاختبار الطبي مذكور كوسيلة لاستبعاد أسباب أخرى للصداع,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_eb452459cfe1e557,chunk_00070,ahd10k_08997,777470,ent_merge_000830,صداع,Symptom,ent_merge_001594,مسكنات,Treatment,TREATED_BY,TREATED_BY,true,0.900,يمكن اخذ المسكنات مثل الباندول فولت فاست,المسكنات مذكورة كعلاج مباشر للصداع,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_2b12f615f1aa859f,chunk_00070,ahd10k_08997,777470,ent_merge_000399,شقيقة,DiseaseCondition,ent_merge_000830,صداع,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.980,على الاغلب هذا شقيقة... الصداع,الصداع مذكور كأعراض محتملة للشقيقة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_33aac009c2393b7e,chunk_00070,ahd10k_08997,777470,ent_merge_000399,شقيقة,DiseaseCondition,ent_merge_001594,مسكنات,Treatment,TREATED_BY,TREATED_BY,true,0.950,يمكن اخذ المسكنات مثل الباندول فولت فاست,الدليل يشير بشكل مباشر إلى استخدام المسكنات كعلاج للشقيقة.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_cde162157ad07548,chunk_00071,ahd10k_06368,446183,ent_merge_000206,انخفاض السكر,DiseaseCondition,ent_merge_000821,سرعة ضربات القلب,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.920,اعراض انخفاض السكر: الدوخة، غباش في العين، التعرق الشديد، برودة بالأطراف، دقات قلب سريعة.,The QA explicitly lists 'سرعة ضربات القلب' as a symptom of 'انخفاض السكر' in the evidence text.,groq,qwen/qwen3-32b,colleague_validation
rel_seed_ebc93b1e5e6778f8,chunk_00072,ahd10k_00049,403721,ent_merge_000303,ثقب في القلب,DiseaseCondition,ent_merge_000963,إيكو,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,قالو بانه تحسن جيدا,الإيكو استخدم لتشخيص تحسن الثقب في القلب,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_2cfe936e7040012e,chunk_00072,ahd10k_00145,552265,ent_merge_000278,تضيق الأوعية,DiseaseCondition,ent_merge_000806,ذبحة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,في حالات قد يحدث ذبحة,الذبحة مذكورة كأعراض محتملة لتضيق الأوعية,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_5f6de39115399973,chunk_00072,ahd10k_00145,552265,ent_merge_000278,تضيق الأوعية,DiseaseCondition,ent_merge_000723,تسارع,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,قد يحدث ... تسارع,التسارع مذكور كأعراض محتملة لتضيق الأوعية,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_7fde980a89dfd669,chunk_00072,ahd5k_00515,579241,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001881,الضيق التنفسي,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,الالتهاب مرتبط بضيق التنفس كأعراض مباشرة,العلاقة مدعومة بشكل مباشر من خلال ذكر كلا المصطلحين في السياق الطبي كعلاقة مرض-أعراض,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_13c42cfe8fdc27fd,chunk_00072,ahd5k_00656,32696,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001881,الضيق التنفسي,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,الالتهاب مرتبط بضيق التنفس كأعراض مباشرة,العلاقة مدعومة بشكل مباشر من خلال ذكر كلا المصطلحين في السياق الطبي كعلاقة مرض-أعراض,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_22d1eeb61776a48c,chunk_00072,ahd5k_01510,176662,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001881,الضيق التنفسي,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,الالتهاب مرتبط بضيق التنفس في السياق الطبي,العلاقة مدعومة بشكل مباشر من خلال ذكر المرض (التهاب) والنتيجة (ضيق تنفس) في السياق نفسه.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_68237ba1bb354aec,chunk_00072,ahd5k_01669,456955,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001881,الضيق التنفسي,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,الالتهاب مرتبط بضيق التنفس في السياق الطبي,العلاقة مدعومة بشكل مباشر من خلال ذكر المرض (التهاب) والنتيجة (ضيق تنفس) في السياق نفسه.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_5f928bf3943167e1,chunk_00072,ahd5k_02719,522162,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001881,الضيق التنفسي,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,الالتهاب مرتبط بضيق التنفس في السياق الطبي,العلاقة مدعومة بشكل مباشر من خلال ذكر المرض (التهاب) والنتيجة (ضيق تنفس) في السياق نفسه.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_b8a630e626b20a6c,chunk_00072,ahd5k_02761,112180,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001881,الضيق التنفسي,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,الالتهاب مرتبط بضيق التنفس في السياق الطبي,العلاقة مدعومة بشكل مباشر من خلال ذكر المرض (التهاب) والنتيجة (ضيق تنفس) في السياق نفسه.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_482e7b72a78c1b35,chunk_00075,ahd10k_05184,485050,ent_merge_000280,تضيق الشرايين,DiseaseCondition,ent_merge_000677,ألم الصدر,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.920,تضيق الشرايين يسبب نقص تروية العضلة القلبية الذي يؤدي إلى ألم الصدر,العلاقة مدعومة بشكل مباشر من النص: تضيق الشرايين يؤدي إلى نقص تروية العضلة القلبية، مما يسبب ألم الصدر كأعراض مرضية,groq,qwen/qwen3-32b,colleague_validation
rel_seed_54e4efb798b3de77,chunk_00076,ahd10k_08553,772185,ent_merge_000277,تضيق الأبهر,DiseaseCondition,ent_merge_001067,قسطرة القلب,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,تضيق الأبهر الشديد,قسطرة القلب تُستخدم لتشخيص تضيق الأبهر الشديد عبر قياس الضغوط.,groq,qwen/qwen3-32b,colleague_validation
rel_seed_5dbf598b15cefc96,chunk_00076,ahd10k_08553,772185,ent_merge_000442,فشل قلبي,DiseaseCondition,ent_merge_001067,قسطرة القلب,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.880,القلبي اللامُعاوَض,قسطرة القلب تُستخدم لتشخيص فشل القلب عبر تقييم وظائف القلب.,groq,qwen/qwen3-32b,colleague_validation
rel_seed_bd655d33c536e7e5,chunk_00076,ahd5k_04706,274111,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000981,تحليل بول,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,"الم عند الاستيقاظ فى الكليتين, عمل تحليل بول",Urinalysis (تحليل بول) directly supports diagnosis of kidney inflammation (التهاب),groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_f934624bc366f2c2,chunk_00077,ahd5k_00189,777734,ent_merge_001936,نوبات,Symptom,ent_merge_002032,الاندرال,Treatment,TREATED_BY,TREATED_BY,true,0.800,الإندرال يمكن أن يُساعد في السيطرة على الضربات الهاجرة في القلب.,العلاقة مدعومة بشكل مباشر من النص الذي يشير إلى استخدام الإندرال لعلاج الأعراض.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_f6f025dec9e7ddfc,chunk_00078,ahd10k_02097,703421,ent_merge_000836,صعوبة النوم,Symptom,ent_merge_001367,جهاز للتنفس,Treatment,TREATED_BY,TREATED_BY,true,0.950,النوم مع جهاز للتنفس,Direct mention of using the device to address sleep difficulty,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_2cfff12a653c4351,chunk_00079,ahd10k_01478,789415,ent_merge_000690,الوهن العام,Symptom,ent_merge_000948,الفحص السريري,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.800,الفحص السريري مذكور كخطوة قبل الفحوصات المخبرية في سياق التحقيق في سبب الوهن العام,الوهن العام مرتبط بالفحص السريري كجزء من التحقيق الطبي المباشر,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_55e8896767053bc7,chunk_00079,ahd10k_01478,789415,ent_merge_000690,الوهن العام,Symptom,ent_merge_000954,الفحوصات المخبرية,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.750,الفحوصات المخبرية مذكورة كخطوة بعد الفحص السريري في سياق التحقيق في الوهن العام,الوهن العام مرتبط بالفحوصات المخبرية كجزء من التحقيق الطبي المباشر,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_f6466da41748a923,chunk_00079,ahd10k_01478,789415,ent_merge_000651,الدوقه,Symptom,ent_merge_000954,الفحوصات المخبرية,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.900,الفحوصات المخبرية mentioned in context of symptoms,Direct evidence links laboratory tests to investigation of dizziness.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_51c73986b94a6810,chunk_00079,ahd10k_01478,789415,ent_merge_000608,الاحساس بالتقيؤ,Symptom,ent_merge_000954,الفحوصات المخبرية,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.900,الفحوصات المخبرية mentioned in context of nausea,Direct evidence links laboratory tests to investigation of nausea.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_5f3fd5a90485b416,chunk_00079,ahd10k_01478,789415,ent_merge_000115,الجهاز الهضمي,DiseaseCondition,ent_merge_000651,الدوقه,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,الجهلز الهضمي مرتبط بالدوخة,النص يربط بين الجهلز الهضمي والدوخة كعلاقة أعراض,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d93a061cae6e55f2,chunk_00079,ahd10k_01478,789415,ent_merge_000115,الجهاز الهضمي,DiseaseCondition,ent_merge_000608,الاحساس بالتقيؤ,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,الجهلز الهضمي مرتبط بالاحساس بالتقيؤ,النص يربط بين الجهلز الهضمي والاحساس بالتقيؤ كعلاقة أعراض,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_4e3d13b19d9476f5,chunk_00079,ahd10k_01478,789415,ent_merge_000416,ضغط فقرات عظام الرقبة,DiseaseCondition,ent_merge_000651,الدوقه,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,ماسبب الوهن العام والدوخة,Direct symptom-question linkage to cervical spine pressure,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_c528bcdd08cdcd04,chunk_00079,ahd10k_01478,789415,ent_merge_000416,ضغط فقرات عظام الرقبة,DiseaseCondition,ent_merge_000608,الاحساس بالتقيؤ,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.800,ماسبب... والاحساس بالتقيؤ,Symptom explicitly mentioned in causal question context,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_2ed98c86570e1ebc,chunk_00079,ahd10k_01478,789415,ent_merge_000173,الكلوي,DiseaseCondition,ent_merge_000608,الاحساس بالتقيؤ,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,ماسبب...الاحساس بالتقيؤ,Direct symptom causation stated in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d965ad4a170aef9a,chunk_00079,ahd10k_01478,789415,ent_merge_000173,الكلوي,DiseaseCondition,ent_merge_000948,الفحص السريري,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,قبل الفحوصات المخبرية لعمل الفحص السريري,Diagnostic workflow sequence explicitly mentioned,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_c87f19104fa42bcd,chunk_00079,ahd5k_03696,108992,ent_merge_001719,الجلطة الدماغية,DiseaseCondition,ent_merge_001166,الأسبرين,Treatment,TREATED_BY,TREATED_BY,true,0.850,الأسبرين + البلافيكس,"QA evidence explicitly states 'الأسبرين + البلافيكس' as treatment for 'الجلطة الدماغية', directly supporting the TREATED_BY relation.",groq,qwen/qwen3-32b,colleague_validation
rel_seed_296be8e447c823e5,chunk_00080,ahd10k_02351,723132,ent_merge_000401,صحة الجسم,DiseaseCondition,ent_merge_001335,تمارين رياضية,Treatment,TREATED_BY,TREATED_BY,true,0.900,ماهو اقل حد من التمارين الرياضية,Direct evidence shows exercise treats body health,groq,qwen/qwen3-32b,colleague_validation
rel_seed_16df4e53a97362c0,chunk_00080,ahd10k_02351,723132,ent_merge_000401,صحة الجسم,DiseaseCondition,ent_merge_001599,مشية,Treatment,TREATED_BY,TREATED_BY,true,0.880,رياضة المشي,Walking explicitly mentioned as treatment for body health,groq,qwen/qwen3-32b,colleague_validation
rel_seed_297d9cd19b9d2a2e,chunk_00080,ahd10k_02351,723132,ent_merge_000401,صحة الجسم,DiseaseCondition,ent_merge_001437,سرعة المشي,Treatment,TREATED_BY,TREATED_BY,true,0.870,سرعة المشي,Fast walking explicitly mentioned as treatment for body health,groq,qwen/qwen3-32b,colleague_validation
rel_seed_2b4bd452cb399f77,chunk_00080,ahd10k_02351,723132,ent_merge_000489,لياقة بدنية,DiseaseCondition,ent_merge_001335,تمارين رياضية,Treatment,TREATED_BY,TREATED_BY,true,0.900,ماهو اقل حد من التمارين الرياضية,Direct evidence shows exercise treats physical fitness,groq,qwen/qwen3-32b,colleague_validation
rel_seed_c0ef11ff68432863,chunk_00080,ahd10k_02351,723132,ent_merge_000489,لياقة بدنية,DiseaseCondition,ent_merge_001599,مشية,Treatment,TREATED_BY,TREATED_BY,true,0.880,رياضة المشي,Walking explicitly mentioned as treatment for physical fitness,groq,qwen/qwen3-32b,colleague_validation
rel_seed_bfeea7ea7f31e34e,chunk_00080,ahd10k_02351,723132,ent_merge_000489,لياقة بدنية,DiseaseCondition,ent_merge_001437,سرعة المشي,Treatment,TREATED_BY,TREATED_BY,true,0.870,سرعة المشي,Fast walking explicitly mentioned as treatment for physical fitness,groq,qwen/qwen3-32b,colleague_validation
rel_seed_42fcd80f461c5547,chunk_00081,ahd5k_04533,772185,ent_merge_000140,السكري,DiseaseCondition,ent_merge_001867,الحادِث الوِعائيٌّ الدِمَاغِيّ,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,السكري,الحوادث الوعائية الدماغية معروفة كمضاعفات للسكري,groq,qwen/qwen3-32b,colleague_validation
rel_seed_0cfde448918938de,chunk_00081,ahd5k_04533,772185,ent_merge_000140,السكري,DiseaseCondition,ent_merge_001891,المضاعفات الوعائية,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,السكري,المضاعفات الوعائية معروفة كمضاعفات للسكري,groq,qwen/qwen3-32b,colleague_validation
rel_seed_d7aa770f0115750f,chunk_00081,ahd5k_04533,772185,ent_merge_001744,الفشل القلبي اللامُعاوَض,DiseaseCondition,ent_merge_001867,الحادِث الوِعائيٌّ الدِمَاغِيّ,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,الفشل القلبي اللامُعاوَض,الحوادث الوعائية الدماغية معروفة كمضاعفات للفشل القلبي,groq,qwen/qwen3-32b,colleague_validation
rel_seed_cfe629f25cc11c1e,chunk_00083,ahd10k_01245,770968,ent_merge_000408,ضعف الدورة الدموية,DiseaseCondition,ent_merge_000598,ازرقاء القدم,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.800,The text explicitly states that poor blood circulation is a possible cause of blue feet.,Direct evidence links poor circulation to blue feet as a symptom.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_5648491a5e5d2f4b,chunk_00083,ahd10k_01245,770968,ent_merge_000285,تقلص في الشرايين,DiseaseCondition,ent_merge_000598,ازرقاء القدم,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,ازرقاء القدم هو نتيجة تقلص في الشرايين ويكون هذا في الماء البارد او في فصل الشتاء,العلاقة مدعومة بشكل مباشر من النص الذي يربط تقلص الشرايين بأزرقاق القدمين كأعراض,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_f203ad8e426b2998,chunk_00085,ahd10k_05926,230014,ent_merge_000106,التهابات,DiseaseCondition,ent_merge_001406,ديزاكروفيس,Treatment,TREATED_BY,TREATED_BY,true,0.950,يستخدم بهدف التحكم بالالتهابات,Direct evidence states the treatment is used to control infections,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d93ccda249221361,chunk_00085,ahd10k_05926,230014,ent_merge_000506,مرض الصدر,DiseaseCondition,ent_merge_001406,ديزاكروفيس,Treatment,TREATED_BY,TREATED_BY,true,0.900,مثل استخدامه في امراض الصدر,Explicit mention of use in chest diseases,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_2d04f2f3cffc8e46,chunk_00086,ahd10k_06326,787493,ent_merge_000677,ألم الصدر,Symptom,ent_merge_000963,إيكو,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,1.000,عملت ايكو,Direct evidence links chest pain to echo test.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_73f4e1872e3f3e5c,chunk_00086,ahd10k_06326,787493,ent_merge_000677,ألم الصدر,Symptom,ent_merge_000948,الفحص السريري,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,1.000,الفحص السريري هو الخطوة الاولى,Clinical exam explicitly stated as first step for chest pain.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e6616c7aea6c2a6b,chunk_00086,ahd5k_01537,764877,ent_merge_000906,وجع,Symptom,ent_merge_000924,أشعة,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.850,اشعة بالصبغة,X-ray (with contrast) is a direct diagnostic test for investigating pain (وجع) as per clinical context.,groq,qwen/qwen3-32b,colleague_validation
rel_seed_816bcc3d5c4c18a9,chunk_00086,ahd5k_01537,764877,ent_merge_000696,انتفاخ,Symptom,ent_merge_000924,أشعة,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.850,اشعة بالصبغة,X-ray (with contrast) is a direct diagnostic test for investigating swelling (انتفاخ) as per clinical context.,groq,qwen/qwen3-32b,colleague_validation
rel_seed_bd780eedd9f7201b,chunk_00088,ahd10k_09755,808428,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000953,الفحوصات اللازمه,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.900,فيجب مراجعة طبيب أمراض صدريه لعمل الفحوصات اللازمه,العلاقة تربط مباشرة بين الأعراض (ضيق التنفس) والفحوصات المطلوبة كجزء من التحقيق الطبي,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_336e293fabcd716c,chunk_00088,ahd5k_03846,413296,ent_merge_001719,الجلطة الدماغية,DiseaseCondition,ent_merge_002005,AspicotK,Treatment,TREATED_BY,TREATED_BY,true,0.850,AspicotK mentioned in QA as treatment for الجلطة الدماغية,Direct QA evidence links treatment to condition,groq,qwen/qwen3-32b,colleague_validation
rel_seed_c7207ddd34e0f93c,chunk_00088,ahd5k_03846,413296,ent_merge_001719,الجلطة الدماغية,DiseaseCondition,ent_merge_002004,Acetyl Salicylic Acid,Treatment,TREATED_BY,TREATED_BY,true,0.850,Acetyl Salicylic Acid mentioned in QA as treatment for الجلطة الدماغية,Direct QA evidence links treatment to condition,groq,qwen/qwen3-32b,colleague_validation
rel_seed_411d02ae6f9589f5,chunk_00088,ahd5k_03846,413296,ent_merge_001719,الجلطة الدماغية,DiseaseCondition,ent_merge_002006,Dabigatran,Treatment,TREATED_BY,TREATED_BY,true,0.850,Dabigatran mentioned in QA as treatment for الجلطة الدماغية,Direct QA evidence links treatment to condition,groq,qwen/qwen3-32b,colleague_validation
rel_seed_020cc0298a7a5f7a,chunk_00088,ahd5k_03846,413296,ent_merge_001719,الجلطة الدماغية,DiseaseCondition,ent_merge_002173,دواء الpradaxa,Treatment,TREATED_BY,TREATED_BY,true,0.850,دواء الpradaxa mentioned in QA as treatment for الجلطة الدماغية,Direct QA evidence links treatment to condition,groq,qwen/qwen3-32b,colleague_validation
