relation_id,chunk_id,qa_id,source_row_number,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,candidate_relation_type,validated_relation_type,keep,confidence,evidence,reason,provider,model,prompt_version
rel_seed_d3c6ecf461c466a0,chunk_00045,ahd5k_04509,776306,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_002237,مضادات الصرع,Treatment,TREATED_BY,TREATED_BY,false,0.200,الحمل ومضادات الصرع,العلاقة عكسية: مضادات الصرع ليست علاجًا للحمل,groq,qwen/qwen3-32b,colleague_validation
rel_seed_529c9bb9fa591a56,chunk_00045,ahd5k_04509,776306,ent_merge_001776,تشوهات خلقية,DiseaseCondition,ent_merge_002095,الكحول,Treatment,TREATED_BY,TREATED_BY,false,0.200,تشوهات خلقية والكحول,العلاقة عكسية: الكحول سبب في التشوهات وليس علاجًا,groq,qwen/qwen3-32b,colleague_validation
rel_seed_21b04bad18e40380,chunk_00045,ahd5k_04509,776306,ent_merge_001776,تشوهات خلقية,DiseaseCondition,ent_merge_002237,مضادات الصرع,Treatment,TREATED_BY,TREATED_BY,false,0.200,تشوهات خلقية ومضادات الصرع,العلاقة عكسية: مضادات الصرع ليست علاجًا للتشوهات الخلقية,groq,qwen/qwen3-32b,colleague_validation
rel_seed_f4415ee2cab75f07,chunk_00046,ahd10k_08834,380947,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,false,0.000,من المحتمل وجود ارتجاع بالمرىء والتهاب بالاثنى عشر,العلاقة بين التهاب الاثنى عشر وضيق التنفس غير مذكورة صراحة في الأدلة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_2a20a9c3415edd66,chunk_00046,ahd10k_08834,380947,ent_merge_000455,قرحة,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,false,0.000,من المحتمل وجود ارتجاع بالمرىء والتهاب بالاثنى عشر او قرحه,العلاقة بين القرحة وضيق التنفس غير مدعومة مباشرة بالأدلة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_94bd49d302104d6b,chunk_00046,ahd5k_00647,123,ent_merge_000270,تضخم,DiseaseCondition,ent_merge_001908,تضخم في الارداف,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,false,0.850,تضخم في الارداف,Entities co-occur in the same QA without explicit source-target relation. The disease 'تضخم' and symptom 'تضخم في الارداف' are semantically overlapping and not directionally distinct.,groq,qwen/qwen3-32b,colleague_validation
rel_seed_0745adac64cc5083,chunk_00047,ahd10k_00435,442050,ent_merge_000735,تعب,Symptom,ent_merge_001001,تنظير علوي,Test,INVESTIGATED_BY,INVESTIGATED_BY,false,0.200,بحاجه لتنظير علوي,Entities co-occur in QA without direct causal/investigative link; test is generic advice not tied to specific symptom,groq,qwen/qwen3-32b,colleague_validation
rel_seed_f594e9e836da6a03,chunk_00047,ahd10k_00435,442050,ent_merge_000858,غازات,Symptom,ent_merge_001001,تنظير علوي,Test,INVESTIGATED_BY,INVESTIGATED_BY,false,0.200,بحاجه لتنظير علوي,Entities co-occur in QA without direct causal/investigative link; test is generic advice not tied to specific symptom,groq,qwen/qwen3-32b,colleague_validation
rel_seed_4f55e4f5f372c656,chunk_00047,ahd10k_00435,442050,ent_merge_000909,وخز,Symptom,ent_merge_001001,تنظير علوي,Test,INVESTIGATED_BY,INVESTIGATED_BY,false,0.200,بحاجه لتنظير علوي,Entities co-occur in QA without direct causal/investigative link; test is generic advice not tied to specific symptom,groq,qwen/qwen3-32b,colleague_validation
rel_seed_e259b182c89a1613,chunk_00047,ahd10k_00435,442050,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_001001,تنظير علوي,Test,INVESTIGATED_BY,INVESTIGATED_BY,false,0.200,بحاجه لتنظير علوي,Entities co-occur in QA without direct causal/investigative link; test is generic advice not tied to specific symptom,groq,qwen/qwen3-32b,colleague_validation
rel_seed_abcb52f4fab2f007,chunk_00048,ahd10k_00461,642866,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000990,تخطيط قلب,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,"تحتاج فحص من قبل طبيب مختص مع اجراء استقصاءات , تخطيط قلب + ايكو قلب وفحوصات مخبرية",Direct evidence links 'ضيق تنفس' to 'تخطيط قلب' as part of required investigations.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e0598b3c14649894,chunk_00048,ahd10k_00461,642866,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000964,إيكو قلب,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,"تحتاج فحص من قبل طبيب مختص مع اجراء استقصاءات , تخطيط قلب + ايكو قلب وفحوصات مخبرية",Direct evidence links 'ضيق تنفس' to 'إيكو قلب' as part of required investigations.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e5f40b465256cad4,chunk_00048,ahd10k_00461,642866,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_001063,فحوصات مخبرية,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,"تحتاج فحص من قبل طبيب مختص مع اجراء استقصاءات , تخطيط قلب + ايكو قلب وفحوصات مخبرية",Direct evidence links 'ضيق تنفس' to 'فحوصات مخبرية' as part of required investigations.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_adc941c9113b261a,chunk_00048,ahd10k_00461,642866,ent_merge_000679,ألم في الصدر,Symptom,ent_merge_000990,تخطيط قلب,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,"تحتاج فحص من قبل طبيب مختص مع اجراء استقصاءات , تخطيط قلب + ايكو قلب وفحوصات مخبرية",Direct evidence links 'ألم في الصدر' to 'تخطيط قلب' as part of required investigations.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_5862eb0eb43f3acf,chunk_00048,ahd10k_00461,642866,ent_merge_000679,ألم في الصدر,Symptom,ent_merge_000964,إيكو قلب,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,"تحتاج فحص من قبل طبيب مختص مع اجراء استقصاءات , تخطيط قلب + ايكو قلب وفحوصات مخبرية",Direct evidence links 'ألم في الصدر' to 'إيكو قلب' as part of required investigations.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d27366a42927eebe,chunk_00048,ahd10k_00461,642866,ent_merge_000679,ألم في الصدر,Symptom,ent_merge_001063,فحوصات مخبرية,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,"تحتاج فحص من قبل طبيب مختص مع اجراء استقصاءات , تخطيط قلب + ايكو قلب وفحوصات مخبرية",Direct evidence links 'ألم في الصدر' to 'فحوصات مخبرية' as part of required investigations.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_4eb4719bd47e1b9e,chunk_00048,ahd10k_00927,163980,ent_merge_000840,ضربات سريعة,Symptom,ent_merge_000990,تخطيط قلب,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,عليك بمراجعه الطبيب و عمل تخطيط القلب لمعرفه نوع اضطراب النبضات,The evidence explicitly links the symptom 'ضربات سريعة' to the test 'تخطيط قلب' as a diagnostic investigation.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_948885936b80ef18,chunk_00048,ahd10k_01083,155080,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_001063,فحوصات مخبرية,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.850,يُنصح بزيارة الطبيب لإجراء فحص سريري وفحوصات للدم لتحديد السبب,الاختبار المخبري مذكور كوسيلة لتحديد سبب ضيق التنفس,groq,qwen/qwen3-32b,colleague_validation
rel_seed_63355cf15d374c96,chunk_00049,ahd10k_01965,730411,ent_merge_000727,تسرع القلب,Symptom,ent_merge_000988,تخطيط القلب,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,1.000,ينبغي تحديد نوع التسارع وسببه عبر تخطيط كهربي للقلب,العلاقة مدعومة مباشرة من النص الذي يشير إلى استخدام تخطيط القلب لتحديد سبب التسارع,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_9294b4e27e684535,chunk_00049,ahd10k_02334,518713,ent_merge_000727,تسرع القلب,Symptom,ent_merge_001082,هولتر,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.920,هولتر يوفر الفرصة لرصده للتحقق من طبيعتها,ال QA يشير بشكل مباشر إلى استخدام جهاز هولتر لرصد تسرع القلب وتحديد طبيعته,groq,qwen/qwen3-32b,colleague_validation
rel_seed_a5fc62daf54fc302,chunk_00050,ahd5k_00597,690510,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_002052,الجرعات الثلاثه,Treatment,TREATED_BY,TREATED_BY,false,0.200,الجرعات الثلاثه كافيه,"Directionally wrong relation: 'الحمل' (Pregnancy) is not treated by 'الجرعات الثلاثه' (Three Doses). The QA discusses hepatitis B treatment, not pregnancy.",groq,qwen/qwen3-32b,colleague_validation
rel_seed_05bce0feb5979820,chunk_00050,ahd5k_00597,690510,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001248,اللقاح,Treatment,TREATED_BY,TREATED_BY,false,0.200,اللقاح تستطيعين الإطمئنان,"Directionally wrong relation: 'الحمل' (Pregnancy) is not treated by 'اللقاح' (Vaccine). The QA discusses hepatitis B prevention, not pregnancy treatment.",groq,qwen/qwen3-32b,colleague_validation
rel_seed_31557eb58d185d49,chunk_00050,ahd5k_00597,690510,ent_merge_001819,فايروس الكبد,DiseaseCondition,ent_merge_002052,الجرعات الثلاثه,Treatment,TREATED_BY,TREATED_BY,true,0.850,الجرعات الثلاثه كافيه,Direct evidence: 'الجرعات الثلاثه' (Three Doses) are explicitly stated as sufficient treatment for 'فايروس الكبد' (Hepatitis B).,groq,qwen/qwen3-32b,colleague_validation
rel_seed_8215499c0478c177,chunk_00050,ahd5k_00597,690510,ent_merge_001819,فايروس الكبد,DiseaseCondition,ent_merge_001248,اللقاح,Treatment,TREATED_BY,TREATED_BY,true,0.850,اللقاح تستطيعين الإطمئنان,Direct evidence: 'اللقاح' (Vaccine) is explicitly stated as effective for preventing hepatitis B transmission.,groq,qwen/qwen3-32b,colleague_validation
rel_seed_0ed76cd1b4005296,chunk_00051,ahd10k_05260,706137,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000992,تخطيط كهربي للقلب,Test,INVESTIGATED_BY,INVESTIGATED_BY,false,0.000,الاستشارة تشير إلى تخطيط كهربي للقلب لتحديد سبب التسارع، لكن ضيق التنفس غير مذكور في الأدلة.,العلاقة بين ضيق التنفس وتخطيط القلب غير مدعومة مباشرة بالأدلة؛ الأدلة تشير إلى تخطيط كهربي للتسارع القلبي، وليس ضيق التنفس.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_ae95a0fd9d21ce97,chunk_00051,ahd5k_01005,743021,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_002154,حبوب الأسبرين,Treatment,TREATED_BY,TREATED_BY,true,0.900,حبوب الأسبرين لحماية القلب مذكورة كعلاج ضمن سياق ارتفاع ضغط الدم.,الأسبرين مذكور كعلاج مباشر لحماية القلب في سياق ارتفاع ضغط الدم.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_7f41b8b1fe283b4a,chunk_00051,ahd5k_01005,743021,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_001247,اللحوم الحمراء,Treatment,TREATED_BY,TREATED_BY,false,0.000,اللحوم الحمراء مذكورة كنظام غذائي يجب تقليله، وليس كعلاج.,القواعد تُلزم رفض النصائح الغذائية كعلاج؛ تقليل اللحوم الحمراء هو نصيحة تغذية، لا علاج.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e0ca837cdbf2ecbe,chunk_00051,ahd5k_01761,519776,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_001234,القهوة,Treatment,TREATED_BY,TREATED_BY,false,0.200,شرب قهوة مع الاكل,العلاج (القهوة) مذكور كجزء من عادات المريض (شرب قهوة مع الأكل) وليس كعلاج موصى به أو سببي لعلاج ارتفاع ضغط الدم,groq,qwen/qwen3-32b,colleague_validation
rel_seed_967c33d8d1e926db,chunk_00052,ahd10k_07391,616640,ent_merge_000275,تضخم عضلة القلب,DiseaseCondition,ent_merge_001013,صورة ايكو,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,قم بصورة ايكو,Echo is directly recommended as diagnostic test for heart muscle enlargement,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_de69c21e2bdb4ab3,chunk_00052,ahd10k_07793,270573,ent_merge_000169,القناة الشريانية المفتوحة,DiseaseCondition,ent_merge_000998,تقييم للحالة,Test,DIAGNOSED_BY,DIAGNOSED_BY,false,0.600,احتاج إلى إغلاق جراحي أو بالقسطرة بعد إجراء تقييم للحالة,التقييم ليس تشخيصًا مباشرًا بل خطوة إعدادية لتحديد العلاج,groq,qwen/qwen3-32b,colleague_validation
rel_seed_0e5939b0aed781e7,chunk_00052,ahd10k_07793,270573,ent_merge_000169,القناة الشريانية المفتوحة,DiseaseCondition,ent_merge_001153,إغلاق جراحي,Treatment,TREATED_BY,TREATED_BY,true,0.900,احتاج إلى إغلاق جراحي أو بالقسطرة,العلاج الجراحي مذكور كحل مباشر للحالة,groq,qwen/qwen3-32b,colleague_validation
rel_seed_a991d94f4aeaa37c,chunk_00052,ahd10k_07793,270573,ent_merge_000169,القناة الشريانية المفتوحة,DiseaseCondition,ent_merge_001152,إغلاق بالقسطرة,Treatment,TREATED_BY,TREATED_BY,true,0.900,احتاج إلى إغلاق جراحي أو بالقسطرة,العلاج بالقسطرة مذكور كحل مباشر للحالة,groq,qwen/qwen3-32b,colleague_validation
rel_seed_0ab91471db2ef779,chunk_00052,ahd5k_04944,772354,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001894,النزلة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,false,0.000,النزلة غير مذكورة في السياق الطبي,Symptom 'النزلة' not mentioned in evidence about skin discoloration,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_8bf0260f433340b1,chunk_00052,ahd5k_04944,772354,ent_merge_000505,مرض السكري,DiseaseCondition,ent_merge_001894,النزلة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,false,0.000,النزلة غير مذكورة في السياق الطبي,Symptom 'النزلة' not mentioned in evidence about diabetes,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_7b103f8a5724c730,chunk_00052,ahd5k_04944,772354,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_001894,النزلة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,false,0.000,النزلة غير مذكورة في السياق الطبي,Symptom 'النزلة' not mentioned in evidence about hypertension,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d95ffc7d0e6f2c3a,chunk_00052,ahd5k_04944,772354,ent_merge_001658,Acanthosis nigricans,DiseaseCondition,ent_merge_001894,النزلة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,false,0.000,النزلة غير مذكورة في السياق الطبي,Symptom 'النزلة' not mentioned in evidence about acanthosis nigricans,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_c3106c1405927328,chunk_00052,ahd5k_04944,772354,ent_merge_000142,السمنة,DiseaseCondition,ent_merge_001894,النزلة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,false,0.000,النزلة غير مذكورة في السياق الطبي,Symptom 'النزلة' not mentioned in evidence about obesity,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_451eef4754fd9292,chunk_00053,ahd10k_09462,186836,ent_merge_000552,نقص فيتامين د,DiseaseCondition,ent_merge_000846,ضيق التنفس,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,هل اعراض نقص فيتامين دال يسبب ضيق التنفس وخمول بالجسم؟,Direct question explicitly links Vitamin D deficiency to shortness of breath as a symptom.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_601d86e1e7f14415,chunk_00053,ahd10k_09462,186836,ent_merge_000552,نقص فيتامين د,DiseaseCondition,ent_merge_000797,دقات القلب السريع,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,هل اعراض نقص فيتامين دال يسبب ضيق التنفس وخمول بالجسم؟ ودقات القلب السريع,Symptom explicitly mentioned in the same diagnostic question about Vitamin D deficiency.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_a82f0e6dedb72ad0,chunk_00053,ahd5k_00696,736302,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_000967,تحاليل مخبرية,Test,DIAGNOSED_BY,DIAGNOSED_BY,false,0.600,الفوال أو التفول هو الاضطراب الخلقي الجيني الناجم عن نقص الأنزيم المسؤول عن الحفاظ على تركيز ببتيد الغلوتاثيون الذي يحمي خلايا الدم الحمراء من التلف بفعل الأكسدة وبالتالي التسبب في فقر الدم الانحلالي الغير مناعي,العلاقة تشير إلى أن فقر الدم يتم تشخيصه عبر التحاليل المخبرية، لكن النص يشير إلى أن التحاليل تُستخدم لتشخيص الفوال/التفول (السبب الجيني) وليس فقر الدم مباشرة. العلاقة غير مباشرة وغير مدعومة بشكل مباشر.,groq,qwen/qwen3-32b,colleague_validation
rel_seed_c7e8724e22feb930,chunk_00053,ahd5k_00696,736302,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_002203,فول,Treatment,TREATED_BY,TREATED_BY,false,0.400,لا يمكن الوقاية من المرض لانه خلقي جيني,العلاقة تشير إلى أن فقر الدم يتم علاجه عبر تناول الفول، لكن النص يوضح أن الفول هو محفز (trigger) للمرض وليس علاجًا. العلاج هنا غير مدعوم، والعلاج الفعلي يشمل تجنب المحفزات.,groq,qwen/qwen3-32b,colleague_validation
rel_seed_0d1363b14059cfec,chunk_00054,ahd10k_02294,168885,ent_merge_000843,ضغط,Symptom,ent_merge_001050,فحص سريري,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.900,مراجعة طبيب قلب للفحص السريري واجراء اللازم للتشخيص والعلاج,الضغط المذكور في الأعراض مرتبط بالفحص السريري كجزء من التشخيص,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_8a910a821d7b6c4f,chunk_00054,ahd10k_02294,168885,ent_merge_000830,صداع,Symptom,ent_merge_001050,فحص سريري,Test,INVESTIGATED_BY,INVESTIGATED_BY,false,0.000,الدوخة والغثيان مذكوران، لكن الصداع غير مذكور,الصداع غير مذكور في الأدلة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_de0481f9e566b5f0,chunk_00054,ahd10k_02294,168885,ent_merge_000802,دوخة,Symptom,ent_merge_001050,فحص سريري,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.900,مراجعة طبيب قلب للفحص السريري واجراء اللازم للتشخيص والعلاج,الدوخة المذكورة مرتبط بالفحص السريري كجزء من التشخيص,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e60375767d86a0f3,chunk_00054,ahd10k_07275,165571,ent_merge_000843,ضغط,Symptom,ent_merge_001050,فحص سريري,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,"ضغط واطى, مراجعة طبيب قلب للفحص السريري",العلاقة مدعومة بشكل مباشر من خلال إشارة إلى الفحص السريري كإجراء ضروري لفحص الضغط المرتفع,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d432b095abdd4d72,chunk_00054,ahd5k_02292,738610,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_001888,الم المعدجة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.980,نقص في الدم مع الالم في المعده,العلاقة مدعومة بشكل مباشر من خلال ذكر وجود ارتباط بين فقر الدم والألم في المعدة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_22bf5e062f7b38d4,chunk_00054,ahd5k_02292,738610,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_001990,فحص الجرثومة الحلزونية,Test,DIAGNOSED_BY,DIAGNOSED_BY,false,0.200,فحص الجرثومة الحلزونية,الاختبار مرتبط بتحديد سبب الألم وليس تشخيص فقر الدم مباشرة، مما يخالف القاعدة الرابعة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_f5517d7fabd9b438,chunk_00054,ahd5k_02292,738610,ent_merge_001888,الم المعدجة,Symptom,ent_merge_001990,فحص الجرثومة الحلزونية,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,فحص الجرثومة الحلزونية مذكور كجزء من الدراسة المطلوبة لمعرفة سبب الم المعدجة,الاختبار مرتبط مباشرة بالبحث عن سبب الأعراض المذكورة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_59cfaf3225a1e511,chunk_00054,ahd5k_02546,538205,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_000863,فقدان الشهيه,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,فقر الدم سبب فقدان الشهيه والكسل والخمول والتعب وثقل الوزن وغيره,Direct causal statement in QA text,groq,qwen/qwen3-32b,colleague_validation
rel_seed_b22299836fe22791,chunk_00054,ahd5k_02546,538205,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_001888,الم المعدجة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,أحيانا الم في المعدة كسل وخمول اضطرابات في النوم شحوب في البشره وأعراض كثيرة اخري,Direct symptom listed in QA text,groq,qwen/qwen3-32b,colleague_validation
rel_seed_e5ecbcbfb0913132,chunk_00055,ahd10k_06844,432590,ent_merge_000361,دقات القلب المش,DiseaseCondition,ent_merge_000907,وجع القلب,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,false,0.000,دقات القلب المش and وجع القلب mentioned together,Co-occurrence without explicit symptom relation,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_2988b4abc5e0c341,chunk_00055,ahd10k_06844,432590,ent_merge_000361,دقات القلب المش,DiseaseCondition,ent_merge_001235,الكانيولا,Treatment,TREATED_BY,TREATED_BY,false,0.000,الكانيولا mentioned as patient preference,Patient preference not valid treatment relation,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d418d742cf11518f,chunk_00055,ahd10k_06844,432590,ent_merge_000907,وجع القلب,Symptom,ent_merge_001235,الكانيولا,Treatment,TREATED_BY,TREATED_BY,false,0.000,الكانيولا mentioned as patient preference,Patient preference not valid treatment relation,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_846ef3f59d908f6c,chunk_00055,ahd5k_04844,591171,ent_merge_001775,تسوس الأسنان,DiseaseCondition,ent_merge_001034,فحص الدم,Test,DIAGNOSED_BY,DIAGNOSED_BY,false,0.000,تسوس الأسنان and فحص الدم mentioned together,Co-occurrence without diagnostic link,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_81fffbf9492c0943,chunk_00055,ahd5k_04844,591171,ent_merge_001775,تسوس الأسنان,DiseaseCondition,ent_merge_000924,أشعة,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,أشعة,أشعة تُستخدم لتشخيص تسوس الأسنان,groq,qwen/qwen3-32b,colleague_validation
rel_seed_0299d097db556b3d,chunk_00055,ahd5k_04844,591171,ent_merge_001775,تسوس الأسنان,DiseaseCondition,ent_merge_002104,المراجعة الطبيب الأسنان,Treatment,TREATED_BY,TREATED_BY,true,0.850,المراجعة الطبيب الأسنان,زيارة طبيب الأسنان تُعتبر علاجًا لتسوس الأسنان,groq,qwen/qwen3-32b,colleague_validation
rel_seed_345dd98b806e95d6,chunk_00055,ahd5k_04844,591171,ent_merge_001777,تضخم الغدد اللمفية,DiseaseCondition,ent_merge_001034,فحص الدم,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.800,فحص الدم,فحص الدم قد يُستخدم لتشخيص تضخم الغدد اللمفية,groq,qwen/qwen3-32b,colleague_validation
rel_seed_1350b079dc985a14,chunk_00055,ahd5k_04844,591171,ent_merge_001777,تضخم الغدد اللمفية,DiseaseCondition,ent_merge_000924,أشعة,Test,DIAGNOSED_BY,DIAGNOSED_BY,false,0.000,No explicit statement that X-ray was used to diagnose lymphadenopathy,Evidence mentions X-ray but does not establish diagnostic relationship,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_6770b0fde7cdbd28,chunk_00055,ahd5k_04844,591171,ent_merge_001777,تضخم الغدد اللمفية,DiseaseCondition,ent_merge_002104,المراجعة الطبيب الأسنان,Treatment,TREATED_BY,TREATED_BY,false,0.000,"Consultation is part of review, not treatment",Rules require rejecting generic consultations as treatment relations,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_cf5ace76c976628d,chunk_00055,ahd5k_04844,591171,ent_merge_001684,الانتان,DiseaseCondition,ent_merge_001034,فحص الدم,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,فحص الدم,فحص الدم ضروري لتشخيص الإنتان,groq,qwen/qwen3-32b,colleague_validation
rel_seed_5679dbd5b337fd5d,chunk_00055,ahd5k_04844,591171,ent_merge_001684,الانتان,DiseaseCondition,ent_merge_000924,أشعة,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.850,أشعة,X-ray (أشعة) is explicitly mentioned in diagnostic context with infection (الانتان),groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_ca3f82f5b1b331e3,chunk_00055,ahd5k_04844,591171,ent_merge_001684,الانتان,DiseaseCondition,ent_merge_002104,المراجعة الطبيب الأسنان,Treatment,TREATED_BY,TREATED_BY,false,0.200,المراجعة الطبيب الأسنان,"Dentist review is likely diagnostic, not treatment per rules rejecting generic tests without direct treatment linkage",groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_dbc0e87564024d2c,chunk_00056,ahd10k_01065,59667,ent_merge_000243,تدخين,DiseaseCondition,ent_merge_000702,انسحاب,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,اعراض انسحاب من التدخين,Direct evidence links smoking cessation to withdrawal symptoms,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e5f848e56e20a8f1,chunk_00056,ahd10k_04769,11790,ent_merge_000243,تدخين,DiseaseCondition,ent_merge_001062,فحوصات طبيه,Test,DIAGNOSED_BY,DIAGNOSED_BY,false,0.200,هل ستنجح الفحوصات الطبيه لي لاعب كره القدم اذا اقلع عن التدخين,No direct evidence that medical tests diagnosed smoking,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_f7b84351001bd378,chunk_00056,ahd10k_04769,11790,ent_merge_000135,الرئه,DiseaseCondition,ent_merge_001062,فحوصات طبيه,Test,DIAGNOSED_BY,DIAGNOSED_BY,false,0.300,اتره علي الرئه,No explicit link between chest pain and diagnostic tests for lung disease,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_80e87593d0630b38,chunk_00056,ahd5k_00543,651333,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_000967,تحاليل مخبرية,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.980,انيميا منجليه,Direct evidence of sickle cell anemia diagnosed via pre-marriage lab tests,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d23a670d491f3500,chunk_00056,ahd5k_00757,760486,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_000967,تحاليل مخبرية,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.850,تحليل فقر الدم,العلاقة مدعومة بشكل مباشر من خلال تحليل مخبري مرتبط بتشخيص فقر الدم,groq,qwen/qwen3-32b,colleague_validation
