combined_version,candidate_pool,query_id,query,query_group,reference_answer,primary_intent,candidate_type,pool_rank,candidate_id,qa_id,source_row_number,source_quality,retrieval_channel,candidate_question,candidate_answer_or_evidence,category,relation_type,source_entity_name,target_entity_name,retrieval_score,answer_relevance,query_concept_coverage,query_constraint_coverage,entity_identity,intent_support,source_reliability,vector_similarity,graph_support,anatomy_mismatch,unrelated_condition_mismatch,matched_query_concepts,missing_query_concepts,matched_variants,variant_A,variant_B,variant_C,variant_support_count,variant_a_rank,variant_b_rank,variant_c_rank,best_variant_rank,best_bm25_rank,safety_mode,safety_reason,graph_aliases_added,relevance_label,error_reason,secondary_error_reason,annotation_status,annotator_id,annotation_notes
candidate_combined_v1,original_pool,evalv1_048,استخدامات اشعة الفا فى الطب,tests_diagnosis,أشعة ألفا أو جسيم ألف ، على الرغم من تسميتها اشعة الا انها عبارة عن نواة ذرة الهليوم وتتكون من بروتونين و نيوترونين ، تتحد في داخل النواة بقوة نووية كبيرة. وهي ذات شحنة موجبة وقوة اختراق ضعيفة مع قدرة ضعيفة على النفاذ لثقلها وانخفاض سرعتها ويمكن إيقافها بقطعة من الورق المقوى. وتمتاز بقدرة كبيرة على تايين المواد، تستخدم في الطب في صناعة منظم القلبPacemaker.,test_request,evidence,4,qa::ahdqa_0572290,ahdqa_0572290,,ahd_heldout_safe_corpus,fts_qa,طفلتي ٣ شهور اول يوم ولاده اخبروني انها احتمال يكون عندها خلع ورك في اليمين بعد اسبوعين عملنا اشعه فوق صوتيه وقال الطبيب ان النسبه (الفا 59) والطبيعي 60 قال...,الافضل للاطمئنان عمل صورة اشعة للحوص على عمر 3 شهور ... الافضل صورة السونار على عمر الشهر ... ولكن لكي تتطمأني اعملي صورة اشعة للحوض,,,,,0.619334,0.575,1.0,1.0,0.5,1.0,0.95,0.0,0.0,false,false,اشعه,,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_048,استخدامات اشعة الفا فى الطب,tests_diagnosis,أشعة ألفا أو جسيم ألف ، على الرغم من تسميتها اشعة الا انها عبارة عن نواة ذرة الهليوم وتتكون من بروتونين و نيوترونين ، تتحد في داخل النواة بقوة نووية كبيرة. وهي ذات شحنة موجبة وقوة اختراق ضعيفة مع قدرة ضعيفة على النفاذ لثقلها وانخفاض سرعتها ويمكن إيقافها بقطعة من الورق المقوى. وتمتاز بقدرة كبيرة على تايين المواد، تستخدم في الطب في صناعة منظم القلبPacemaker.,test_request,evidence,5,qa::ahdqa_0734955,ahdqa_0734955,,ahd_heldout_safe_corpus,fts_qa,"لدي الام عند التبول بالعضو الذكري وحرقة غير دائمة في فتحة الشرج ذهبت للدكتور وعملت اشعه مقطعيه وتحاليل وجد املاح اليورات و ,mucous++ اخبرني انه التهاب بروستات واعطاني بلوك الفا...",ما اعطاه لك الطبيب ممتاز ولكن..ان وجدت الالتهابات فانك تحتاج بالاضافه لما سبق...تحتاج الى مضاد حيوي,,,,,0.618057,0.575,1.0,1.0,0.5,1.0,0.95,0.0,0.0,false,false,اشعه,,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_049,تمزق وتر الكتف بسبب bodybuilding ذهبت لدكتور أعطاني 45ي راحة وبعدها ولم أشفى ثم حقن لي حقنة كتفي و طلب مني العودة لتمرين و الأن أحيانا بعد التمرين أحس الام...,causes_safety,غير طبيعي بحاجة الى صورة رنين مغناطيسي للكتف لأثبات التشخيص والالبتعاد عن الرياضة القوية للكتف,cause_request,evidence,1,qa::ahd5k_00486,ahd5k_00486,,preprocessed_id,vector,السلام عليكم ورحمه الله وبركاته اناعندي الوالده كبيره بالسن تعاني من الم بالكتف وبعدالاشعات اخبروهابانه شخونه في الكتف واعطوهامسكنات وادويه ولاكن لم تفيدمعهاالابتخفبف الالم واخبروها كم دكتوربانه لازم تاخذابره بالكتف...,لم تذكر عمر الوالدة بالضبط، ولكن بشكل عام ، يحدث عند الكبار تاكل في الغضاريف ويسبب هذا الألم نتيجة احتكاك العظم،،هذا لا يمكن استعادته. لذلك يكون العلاج لتخفيف الألم ، والتدليك بالأدوية يفيد في تخفيف الألم ولكنه يجب أن يستمر، كذلك يجب تناول بعض المأكولات التي خفف الألم مثل الزنجبيل وغيره، أو تناول بعض الأدوية المسكنة للألم اللاستيروئيدية ،ثل البروفين وغيره، ولكن الإبر تعطي مفعولاً لمدة أسبوعين أو أكثر، ولهذا يحبها الناس.,,,,,0.695236,0.538483,0.5,0.333333,0.105263,0.0,1.0,0.928555,0.0,false,false,الم|كتف,تمزق|وتر,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_049,تمزق وتر الكتف بسبب bodybuilding ذهبت لدكتور أعطاني 45ي راحة وبعدها ولم أشفى ثم حقن لي حقنة كتفي و طلب مني العودة لتمرين و الأن أحيانا بعد التمرين أحس الام...,causes_safety,غير طبيعي بحاجة الى صورة رنين مغناطيسي للكتف لأثبات التشخيص والالبتعاد عن الرياضة القوية للكتف,cause_request,relation,1,rel_seed_863bafc0ec587f2d,ahd5k_00486,,preprocessed_id,graph_relation,,تناول بعض المأكولات التي خفف الألم مثل الزنجبيل السلام عليكم ورحمه الله وبركاته اناعندي الوالده كبيره بالسن تعاني من الم بالكتف وبعدالاشعات اخبروهابانه شخونه في الكتف واعطوهامسكنات وادويه ولاكن لم تفيدمعهاالابتخفبف الالم واخبروها كم دكتوربانه لازم تاخذابره بالكتف... أو تناول بعض المأكولات التي خفف الألم مثل الزنجبيل وغيره لم تذكر عمر الوالدة بالضبط، ولكن بشكل عام ، يحدث عند الكبار تاكل في الغضاريف ويسبب هذا الألم نتيجة احتكاك العظم،،هذا لا يمكن استعادته. لذلك يكون العلاج لتخفيف الألم ، والتدليك بالأدوية يفيد في تخفيف الألم ولكنه يجب أن يستمر، كذلك يجب تناول بعض المأكولات التي خفف الألم مثل الزنجبيل وغيره، أو تناول بعض الأدوية المسكنة للألم اللاستيروئيدية ،ثل البروفين وغيره، ولكن الإبر تعطي مفعولاً لمدة أسبوعين أو أكثر، ولهذا يحبها الناس. السلام عليكم ورحمه الله وبركاته اناعندي الوالده كبيره بالسن تعاني من الم بالكتف وبعدالاشعات اخبروهابانه شخونه في الكتف واعطوهامسكنات وادويه ولاكن لم تفيدمعهاالابتخفبف الالم واخبروها كم دكتوربانه لازم تاخذابره بالكتف... الم بالكتف وبعد الاشعات اخبروهابانه شخونه في الكتف لم تذكر عمر الوالدة بالضبط، ولكن بشكل عام ، يحدث عند الكبار تاكل في الغضاريف ويسبب هذا الألم نتيجة احتكاك العظم،،هذا لا يمكن استعادته. لذلك يكون العلاج لتخفيف الألم ، والتدليك بالأدوية يفيد في تخفيف الألم ولكنه يجب أن يستمر، كذلك يجب تناول بعض المأكولات التي خفف الألم مثل الزنجبيل وغيره، أو تناول بعض الأدوية المسكنة للألم اللاستيروئيدية ،ثل البروفين وغيره، ولكن الإبر تعطي مفعولاً لمدة أسبوعين أو أكثر، ولهذا يحبها الناس. السلام عليكم ورحمه الله وبركاته اناعندي الوالده كبيره بالسن تعاني من الم بالكتف وبعدالاشعات اخبروهابانه شخونه في الكتف واعطوهامسكنات وادويه ولاكن لم تفيدمعهاالابتخفبف الالم واخبروها كم دكتوربانه لازم تاخذابره بالكتف... أو تناول بعض الأدوية المسكنة للألم اللاستيروئيدية ،ثل البروفين وغيره لم تذكر عمر الوالدة بالضبط، ولكن بشكل عام ، يحدث عند الكبار تاكل في الغضاريف ويسبب هذا الألم نتيجة احتكاك العظم،،هذا لا يمكن استعادته. لذلك يكون العلاج لتخفيف الألم ، والتدليك بالأدوية يفيد في تخفيف الألم ولكنه يجب أن يستمر، كذلك يجب تناول بعض المأكولات التي خفف الألم مثل الزنجبيل وغيره، أو تناول بعض الأدوية المسكنة للألم اللاستيروئيدية ،ثل البروفين وغيره، ولكن الإبر تعطي مفعولاً لمدة أسبوعين أو أكثر، ولهذا يحبها الناس.,,TREATED_BY,الكتف,الزنجبيل,0.472435,0.138889,0.5,0.333333,1.0,0.45,1.0,0.928555,1.0,false,false,الم|كتف,تمزق|وتر,,false,false,false,,,,,,,,,,0,unsupported recommendation,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_049,تمزق وتر الكتف بسبب bodybuilding ذهبت لدكتور أعطاني 45ي راحة وبعدها ولم أشفى ثم حقن لي حقنة كتفي و طلب مني العودة لتمرين و الأن أحيانا بعد التمرين أحس الام...,causes_safety,غير طبيعي بحاجة الى صورة رنين مغناطيسي للكتف لأثبات التشخيص والالبتعاد عن الرياضة القوية للكتف,cause_request,evidence,2,qa::ahd10k_07370,ahd10k_07370,,preprocessed_source_row,vector,دكتور انا اعاني من صوت طقطقه قوي في اعلى الكتف الايمن عند حركة اليد الى اعلى الراس وانزالها وهذا ما سبب لي التهاب في الكتف واخذت ابرة كرتزون وحبوب الم...,"ينصح مراجعة مركز علاج طبيعي , من المفيد استخدام موجات صادمة , تمارين ومساج",,,,,0.670137,0.759809,0.5,0.0,0.157895,1.0,0.9,0.929451,0.0,false,false,الم|كتف,تمزق|وتر,,false,false,false,,,,,,,,,,1,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_049,تمزق وتر الكتف بسبب bodybuilding ذهبت لدكتور أعطاني 45ي راحة وبعدها ولم أشفى ثم حقن لي حقنة كتفي و طلب مني العودة لتمرين و الأن أحيانا بعد التمرين أحس الام...,causes_safety,غير طبيعي بحاجة الى صورة رنين مغناطيسي للكتف لأثبات التشخيص والالبتعاد عن الرياضة القوية للكتف,cause_request,relation,2,rel_seed_726a0bbab0b01798,ahd5k_00486,,preprocessed_id,graph_relation,,تناول بعض الأدوية المسكنة للألم اللاستيروئيدية مثل البروفين السلام عليكم ورحمه الله وبركاته اناعندي الوالده كبيره بالسن تعاني من الم بالكتف وبعدالاشعات اخبروهابانه شخونه في الكتف واعطوهامسكنات وادويه ولاكن لم تفيدمعهاالابتخفبف الالم واخبروها كم دكتوربانه لازم تاخذابره بالكتف... أو تناول بعض المأكولات التي خفف الألم مثل الزنجبيل وغيره لم تذكر عمر الوالدة بالضبط، ولكن بشكل عام ، يحدث عند الكبار تاكل في الغضاريف ويسبب هذا الألم نتيجة احتكاك العظم،،هذا لا يمكن استعادته. لذلك يكون العلاج لتخفيف الألم ، والتدليك بالأدوية يفيد في تخفيف الألم ولكنه يجب أن يستمر، كذلك يجب تناول بعض المأكولات التي خفف الألم مثل الزنجبيل وغيره، أو تناول بعض الأدوية المسكنة للألم اللاستيروئيدية ،ثل البروفين وغيره، ولكن الإبر تعطي مفعولاً لمدة أسبوعين أو أكثر، ولهذا يحبها الناس. السلام عليكم ورحمه الله وبركاته اناعندي الوالده كبيره بالسن تعاني من الم بالكتف وبعدالاشعات اخبروهابانه شخونه في الكتف واعطوهامسكنات وادويه ولاكن لم تفيدمعهاالابتخفبف الالم واخبروها كم دكتوربانه لازم تاخذابره بالكتف... الم بالكتف وبعد الاشعات اخبروهابانه شخونه في الكتف لم تذكر عمر الوالدة بالضبط، ولكن بشكل عام ، يحدث عند الكبار تاكل في الغضاريف ويسبب هذا الألم نتيجة احتكاك العظم،،هذا لا يمكن استعادته. لذلك يكون العلاج لتخفيف الألم ، والتدليك بالأدوية يفيد في تخفيف الألم ولكنه يجب أن يستمر، كذلك يجب تناول بعض المأكولات التي خفف الألم مثل الزنجبيل وغيره، أو تناول بعض الأدوية المسكنة للألم اللاستيروئيدية ،ثل البروفين وغيره، ولكن الإبر تعطي مفعولاً لمدة أسبوعين أو أكثر، ولهذا يحبها الناس. السلام عليكم ورحمه الله وبركاته اناعندي الوالده كبيره بالسن تعاني من الم بالكتف وبعدالاشعات اخبروهابانه شخونه في الكتف واعطوهامسكنات وادويه ولاكن لم تفيدمعهاالابتخفبف الالم واخبروها كم دكتوربانه لازم تاخذابره بالكتف... أو تناول بعض الأدوية المسكنة للألم اللاستيروئيدية ،ثل البروفين وغيره لم تذكر عمر الوالدة بالضبط، ولكن بشكل عام ، يحدث عند الكبار تاكل في الغضاريف ويسبب هذا الألم نتيجة احتكاك العظم،،هذا لا يمكن استعادته. لذلك يكون العلاج لتخفيف الألم ، والتدليك بالأدوية يفيد في تخفيف الألم ولكنه يجب أن يستمر، كذلك يجب تناول بعض المأكولات التي خفف الألم مثل الزنجبيل وغيره، أو تناول بعض الأدوية المسكنة للألم اللاستيروئيدية ،ثل البروفين وغيره، ولكن الإبر تعطي مفعولاً لمدة أسبوعين أو أكثر، ولهذا يحبها الناس.,,TREATED_BY,الكتف,البروفين,0.472435,0.138889,0.5,0.333333,1.0,0.45,1.0,0.928555,1.0,false,false,الم|كتف,تمزق|وتر,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_049,تمزق وتر الكتف بسبب bodybuilding ذهبت لدكتور أعطاني 45ي راحة وبعدها ولم أشفى ثم حقن لي حقنة كتفي و طلب مني العودة لتمرين و الأن أحيانا بعد التمرين أحس الام...,causes_safety,غير طبيعي بحاجة الى صورة رنين مغناطيسي للكتف لأثبات التشخيص والالبتعاد عن الرياضة القوية للكتف,cause_request,evidence,3,qa::ahd10k_00054,ahd10k_00054,,preprocessed_source_row,vector,أعانى من ألم شديد بالكتف الأيمن و تم تشخيصى بإلتهاب شديد بالوتر بعد أشعة بالرنين و طلب منى جلسات علاج طبيعى و لكن مواعيد عملى تمنعنى من إجراء هذه الجلسات..سؤالى...,"في حال التهاب الوتر ينصح بالعلاج الطبيعي اضافة للدواء , عليك مراجعة مركز علاج طبيعي لارشادك لبعض التعليمات التي يجب اتباعها للتخلص من الالم وعدم الوصول لمحدودية حركة",,,,,0.617442,0.591794,0.75,0.0,0.315789,0.0,0.9,0.932448,0.0,false,false,الم|كتف|وتر,تمزق,,false,false,false,,,,,,,,,,1,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_049,تمزق وتر الكتف بسبب bodybuilding ذهبت لدكتور أعطاني 45ي راحة وبعدها ولم أشفى ثم حقن لي حقنة كتفي و طلب مني العودة لتمرين و الأن أحيانا بعد التمرين أحس الام...,causes_safety,غير طبيعي بحاجة الى صورة رنين مغناطيسي للكتف لأثبات التشخيص والالبتعاد عن الرياضة القوية للكتف,cause_request,evidence,4,qa::ahd10k_04712,ahd10k_04712,,mention_evidence,vector,أعاني من إلتهاب رضاضة الكتف الأيمن وذهب إلى الطبيب واعطاني إبرة كورتزون وقمت بجلسات علاج طبيعي ولكن لم استفيد,وذهب إلى الطبيب واعطاني إبرة كورتزون وقمت بجلسات علاج طبيعي ولكن لم استفيد,,,,,0.551069,0.559323,0.25,0.333333,0.2,0.0,0.55,0.926043,0.0,false,false,كتف,الم|تمزق|وتر,,false,false,false,,,,,,,,,,1,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_049,تمزق وتر الكتف بسبب bodybuilding ذهبت لدكتور أعطاني 45ي راحة وبعدها ولم أشفى ثم حقن لي حقنة كتفي و طلب مني العودة لتمرين و الأن أحيانا بعد التمرين أحس الام...,causes_safety,غير طبيعي بحاجة الى صورة رنين مغناطيسي للكتف لأثبات التشخيص والالبتعاد عن الرياضة القوية للكتف,cause_request,evidence,5,mention::men_merge_0004903,ahd5k_00804,,preprocessed_id,vector,ما تفسير شعورى بقبضة فى صدرى تستغرق بضعة ثوانى ويصاحبها ضيق فى التنفس ....كان يتكرر هذا الموضوع معى من فترة الى اخرى ثم اصبح يوميا ثم يقل تدريجيا ولكنى مازلت...,لفتاة بمثل عمرك من المستبعد وجود سبب قلبي للذي تشكين منه ولكن على الاغلب السبب خارجي من عضلات الصدر او من التوتر و القلق الافضل مراجعة طبيب,,,,,0.513967,0.534569,0.0,0.0,0.043478,0.0,1.0,0.921438,0.0,false,false,,الم|تمزق|كتف|وتر,,false,false,false,,,,,,,,,,0,wrong anatomy,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,partial_fts_expansion,evalv1_049,تمزق وتر الكتف بسبب bodybuilding ذهبت لدكتور أعطاني 45ي راحة وبعدها ولم أشفى ثم حقن لي حقنة كتفي و طلب مني العودة لتمرين و الأن أحيانا بعد التمرين أحس الام...,causes_safety,غير طبيعي بحاجة الى صورة رنين مغناطيسي للكتف لأثبات التشخيص والالبتعاد عن الرياضة القوية للكتف,cause_request,evidence,1,qa::ahdqa_0097249,ahdqa_0097249,97249,ahd_heldout_safe_corpus,partial_fts_expansion,منذ اصابتي بالتهاب وتر كتفي الايسر من الخلف من2019 بسبب الرياضة و بعد شرب مضاد الالتهاب ثم حقنه مباشرة في كتفي و راحة لمدة عام تقريبا لم يشفى وعند قيامي...,عليك مراحعة طبيب روماتيزم للفحص السريري لاجراء اللازم,أمراض العضلات والعظام و المفاصل,,,,,,,,,,0.95,,0.0,,,,,C,false,false,true,1,,,1,1,-52.241903,all_three_variants,,الالم المستمر,2,,,human_confirmed,user_human_review_20260723,Imported from partial_only_fts_candidates_v1_annotated.csv; blank expansion rows excluded.
candidate_combined_v1,original_pool,evalv1_050,هل الخصية اليسرى دائما اق ارتفاع من اليمنى,general_medical,في العادة تكون الخصية اليسرى مرتفعة أكثر قليلا من الخصية اليمنى، ولكن هناك اختلافات شخصية كثيرة.,unclear_intent,evidence,1,qa::ahdqa_0778821,ahdqa_0778821,,ahd_heldout_safe_corpus,fts_qa,انا عمري 21 سنة امس دائما في الم في الخصية اليسرى كنت قد تعرضت لضربة مباشرة واحس ان الخصية اليمنى اكبر من اليسرى ؟,لا بد من عمل صورة سونار او التراساوند للخصيتين للتاكد من وزضعهما وكذلك التاكد من عدم وجود دوالي على الخصيه اليسرى,,,,,0.722882,0.76875,1.0,1.0,1.0,0.5,0.95,0.0,0.0,false,false,خصيه|دايما|يسري|يمني,,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_050,هل الخصية اليسرى دائما اق ارتفاع من اليمنى,general_medical,في العادة تكون الخصية اليسرى مرتفعة أكثر قليلا من الخصية اليمنى، ولكن هناك اختلافات شخصية كثيرة.,unclear_intent,evidence,2,qa::ahdqa_0463794,ahdqa_0463794,,ahd_heldout_safe_corpus,fts_qa,انا عندي 16 سنة لم أمارس العادة أشعر بألم بسيط ف الخصية اليسري وليس دائما فنا بالغ من عمر 14 و الخصية اليسري مرتفعة عن اليمني ولاكن لا أشعر بألم...,اختلاف ارتفاع الخصيتين عادي، وحالتك عادية ولا داعي للقلق.,,,,,0.71475,0.76875,1.0,1.0,1.0,0.5,0.95,0.0,0.0,false,false,خصيه|دايما|يسري|يمني,,,false,false,false,,,,,,,,,,2,,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_050,هل الخصية اليسرى دائما اق ارتفاع من اليمنى,general_medical,في العادة تكون الخصية اليسرى مرتفعة أكثر قليلا من الخصية اليمنى، ولكن هناك اختلافات شخصية كثيرة.,unclear_intent,evidence,3,qa::ahdqa_0284460,ahdqa_0284460,,ahd_heldout_safe_corpus,fts_qa,الخصية اليمنى لدي مرتخية كثيرا حتى انها اقل من ارتفاع الخصية اليسرى هل هذا طبيعي ؟ .. وعند المشي لمسافات تؤلمني الخصية اليمنى واشعر بانتفاخ فيها,قد يكون عندك دوالي في الخصية . افحص عند اخصائى ، اذا تاكد ذلك فتحتاج عملية جراحية .,,,,,0.706584,0.7,0.75,1.0,0.75,0.5,0.95,0.0,0.0,false,false,خصيه|يسري|يمني,دايما,,false,false,false,,,,,,,,,,1,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_050,هل الخصية اليسرى دائما اق ارتفاع من اليمنى,general_medical,في العادة تكون الخصية اليسرى مرتفعة أكثر قليلا من الخصية اليمنى، ولكن هناك اختلافات شخصية كثيرة.,unclear_intent,evidence,4,qa::ahdqa_0387163,ahdqa_0387163,,ahd_heldout_safe_corpus,fts_qa,السلام عليكم عمرى 17ولم امارس العاده السريه الخصيه اليسرى لدى متدليه اكثر من اليمنى وهى اصغر من الخصيه اليمنى فى الحجم واشعر بالم شديد بها وكيس الصفن دائما احمراللون ومجعد,قد يكون هذا دلاله على وجود الدوالي اعمل صورة التراساوند مع دوبلار للخصيتين,,,,,0.703183,0.76875,1.0,1.0,1.0,0.5,0.95,0.0,0.0,false,false,خصيه|دايما|يسري|يمني,,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_050,هل الخصية اليسرى دائما اق ارتفاع من اليمنى,general_medical,في العادة تكون الخصية اليسرى مرتفعة أكثر قليلا من الخصية اليمنى، ولكن هناك اختلافات شخصية كثيرة.,unclear_intent,evidence,5,qa::ahdqa_0745805,ahdqa_0745805,,ahd_heldout_safe_corpus,fts_qa,دكتور انا دائما أحس بثقل في الخصية اليمنى خاصة عندما أثار جنسياُ وعندي خصية اليمنى أكبر من خصية اليسرى,الثقل قد يعني كبر في الحجم عادي أو مرضي ، أو وجود انتفاخات وريدية أو دوالي، يجب مراجعة اختصاصي المسالك البولية للتشخيص الدقيق.,,,,,0.702698,0.76875,1.0,1.0,1.0,0.5,0.95,0.0,0.0,false,false,خصيه|دايما|يسري|يمني,,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_051,اريد استفسار علي دواء valdoxan,treatment,يستخدم الدواء لعلاج الاكتئاب وهو يعمل ايضا على مستقبلات الدماغ (الميلاتونين) وهو الهرمون المسؤول عن تنظيم النوم ويجب استخدامه تحت اشراف طبي,unclear_intent,evidence,1,qa::ahdqa_0205255,ahdqa_0205255,,ahd_heldout_safe_corpus,fts_qa,سلام عليكم أريد استفسار على دواء بيبرول ١٠ ملغ ما دواعي الاستعمال و هل تأثير جانبي على قدر جنسية على رجل و شكرا,استخدامات الدواء في حالات ارتفاع ضغط الدم والذبحة الصدرية وعدم انتظام دقات القلب. نعم، من المحتمل أن يؤثر على القدرة من الانتصاب عند الرجل ولكن يمكن اعتباره شيء نسبي وبختلف من شخص إلى اخر.,,,,,0.720092,0.7175,0.75,1.0,0.75,0.5,0.95,0.0,0.0,false,false,استفسار|دواء|علي,valdoxan,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_051,اريد استفسار علي دواء valdoxan,treatment,يستخدم الدواء لعلاج الاكتئاب وهو يعمل ايضا على مستقبلات الدماغ (الميلاتونين) وهو الهرمون المسؤول عن تنظيم النوم ويجب استخدامه تحت اشراف طبي,unclear_intent,evidence,2,qa::ahdqa_0603506,ahdqa_0603506,,ahd_heldout_safe_corpus,fts_qa,السلاه عليكم انا ياسمين عمري 18سنة اعاني من النحافة حتئ اصبحت معقدة من كلام الناس اريد ريجيم يساعدني ازيد 10كيلو ب 3اشهر بليز ردو علي اريد استفسار حول دواء سيبروهيبتادين,راجعى ما قالته د علا رفاعى فى اجابات سابقه فنصائحها ستفيدك للغايه ..بالنسبه للسيبروهيبتادين لا ينصح بتناوله لاثاره الجانبيه ويمكن فاتح شهيه مثل البيزوتايفين(موسيجور) بدلا منه,,,,,0.708567,0.7175,0.75,1.0,0.75,0.5,0.95,0.0,0.0,false,false,استفسار|دواء|علي,valdoxan,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_051,اريد استفسار علي دواء valdoxan,treatment,يستخدم الدواء لعلاج الاكتئاب وهو يعمل ايضا على مستقبلات الدماغ (الميلاتونين) وهو الهرمون المسؤول عن تنظيم النوم ويجب استخدامه تحت اشراف طبي,unclear_intent,evidence,3,qa::ahdqa_0143711,ahdqa_0143711,,ahd_heldout_safe_corpus,fts_qa,السلام عليكم استفسار حول مكونات دواء difen B12 اقراص هل يحتوي على الكورتيزون,نعم تحتوي على كورتيزون.,,,,,0.68613,0.6475,0.75,1.0,0.75,0.5,0.95,0.0,0.0,false,false,استفسار|دواء|علي,valdoxan,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_051,اريد استفسار علي دواء valdoxan,treatment,يستخدم الدواء لعلاج الاكتئاب وهو يعمل ايضا على مستقبلات الدماغ (الميلاتونين) وهو الهرمون المسؤول عن تنظيم النوم ويجب استخدامه تحت اشراف طبي,unclear_intent,evidence,4,qa::ahdqa_0600615,ahdqa_0600615,,ahd_heldout_safe_corpus,fts_qa,السلام عليكم استفسار بسيط حول افضل مسكن لآلام الدوره الشهريه حالياً استخدم دواء Roxonin ولكن قرأت انه مضر بالمعده ارجو منكم إعطائي دواء اكثر أماناً على المعده,يمكنك استخدام دواء ( Hepamol ) باراسيتامول مع ميثيونين بعد استشارة طبيبك.,,,,,0.679452,0.6475,0.75,1.0,0.75,0.5,0.95,0.0,0.0,false,false,استفسار|دواء|علي,valdoxan,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_051,اريد استفسار علي دواء valdoxan,treatment,يستخدم الدواء لعلاج الاكتئاب وهو يعمل ايضا على مستقبلات الدماغ (الميلاتونين) وهو الهرمون المسؤول عن تنظيم النوم ويجب استخدامه تحت اشراف طبي,unclear_intent,evidence,5,qa::ahdqa_0569351,ahdqa_0569351,,ahd_heldout_safe_corpus,fts_qa,السلام عليكم سوالي هو ... استفسار عن تاثير دواء الميتفورمين على الشخص السليم الذي لا يعاني من السكري ؟ ما هو تاثيره على ضغط الدم وغيرها من الاثار... ارجو الاجابه...,لا علاقة لة بالضغط,,,,,0.66902,0.6475,0.75,1.0,0.75,0.5,0.95,0.0,0.0,false,false,استفسار|دواء|علي,valdoxan,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
