query_id,query,reference_answer,removed_claim,verifier_status,support_score,question_relevance,query_concept_coverage,failed_checks,deterministic_audit_class,requires_human_adjudication,citations,cited_evidence,verifier_reason,human_evidence_support,human_query_relevance,human_intent_match,human_concept_match,human_anatomy_match,human_should_retain,human_error_reason
entitygtv1_042,قبل فترة اصبت بالتهاب في اللوزتين فاخذت اقراص ازيثرومايسين 500 ملغم عانيت من الاعراض التالية كثرة النبرز ويحتوي بقايا طعام وبهدها بفترة خفقان وبعدها تحسس بالجلد كلسع الحشرات,الأعراض السابقة هي من أكثر الأعراض الجانبية للإريثرومايسين شيوعاًً .. مما يدل على وجود حساسية لجسمك تجاه الإريثرومايسين .. أنصحك بالإبتعاد عن تناول هذا الدواء بدون إشراف طبي و زيارة الطبيب للتعرف على مدى الحساسية و أنواع المضادات الحيوية الأخرى التي يمكن تناولها بدلاً من الاريثرومايسين.,الاعراض التي ظهرت لديك (كثرة البراز، خفقان، وحساسية الجلد) هي من أكثر الأعراض الجانبية للإريثرومايسين شائعةً، ما يدل على وجود حساسية لجسمك تجاه هذا الدواء.,unsupported,0.526316,0.874811,0.444444,anatomy_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الأعراض السابقة هي من أكثر الأعراض الجانبية للإريثرومايسين شيوعاًً .. مما يدل على وجود حساسية لجسمك تجاه الإريثرومايسين .. أنصحك بالإبتعاد عن تناول هذا الدواء بدون إشراف طبي و زيارة الطبيب للتعرف على مدى الحساسية و أنواع المضادات الحيوية الأخرى التي يمكن تناولها بدلاً من الاريثرومايسين.,No single cited evidence item passed all checks; best candidate: E1.,supported,irrelevant,yes,no,not_applicable,no,"The evidence concerns erythromycin, while the user took azithromycin; the drug concept is mismatched."
entitygtv1_043,"لا أستطبع النوم على جانبي لا الأيمن ولا الأيسر وأجد صعوبة في التنفس العميق. كما أشعر بين الفينة والأخرى بآلام قرب القلب.
كما أخبركم أني مريصة بالقلب (مشكل في صمامتين)",لا داعي للقلق لكن اسباب ذلك كثيرة وقد لا تكون متعلقة بحالتك السابقة وفي جميع الاحوال لا بد من فحص طبي سريري اولا لبيان خصائص الاعراض وللكشف عن العلامات المرافقة اولا,لا داعي للقلق,unsupported,1.0,0.75,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: لا داعي للقلق لكن اسباب ذلك كثيرة وقد لا تكون متعلقة بحالتك السابقة وفي جميع الاحوال لا بد من فحص طبي سريري اولا لبيان خصائص الاعراض وللكشف عن العلامات المرافقة اولا,No single cited evidence item passed all checks; best candidate: E1.,supported,partially_relevant,no,yes,not_applicable,no,Isolated reassurance does not adequately answer the reported dyspnea/chest pain and omits the evidence's need for clinical examination.
entitygtv1_044,اعاني من طنين بالاذن اليمين اثنا الليل,طنين الاذن قد يكون بسبب. شمع كثيف بالاذن الخارجية. او تصلب بعظمة الركاب. او التهاب بعصب السمع او التهاب الاذن الوسطي او الداخلية. ينصح بمتابعة طبيب الانف فقد تحتاج الي غسيل الاذن. او عمل مقياس للسمع او ضغط للسمع,طنين في الأذن اليمنى قد يكون نتيجة شمع كثيف في الأذن الخارجية أو التهاب في الأذن الوسطى أو التهاب في عصب السمع.,unsupported,0.75,0.886011,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: طنين الاذن قد يكون بسبب. شمع كثيف بالاذن الخارجية. او تصلب بعظمة الركاب. او التهاب بعصب السمع او التهاب الاذن الوسطي او الداخلية. ينصح بمتابعة طبيب الانف فقد تحتاج الي غسيل الاذن. او عمل مقياس للسمع او ضغط للسمع,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,The tinnitus causes are explicitly supported and anatomically matched to the right ear.
entitygtv1_044,اعاني من طنين بالاذن اليمين اثنا الليل,طنين الاذن قد يكون بسبب. شمع كثيف بالاذن الخارجية. او تصلب بعظمة الركاب. او التهاب بعصب السمع او التهاب الاذن الوسطي او الداخلية. ينصح بمتابعة طبيب الانف فقد تحتاج الي غسيل الاذن. او عمل مقياس للسمع او ضغط للسمع,ينصح بزيارة طبيب أنف وأذن للقيام بغسيل الأذن أو فحص السمع.,unsupported,0.5,0.886011,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: طنين الاذن قد يكون بسبب. شمع كثيف بالاذن الخارجية. او تصلب بعظمة الركاب. او التهاب بعصب السمع او التهاب الاذن الوسطي او الداخلية. ينصح بمتابعة طبيب الانف فقد تحتاج الي غسيل الاذن. او عمل مقياس للسمع او ضغط للسمع,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,"ENT review, possible ear washing, and hearing testing are explicitly recommended."
entitygtv1_045,اعاني من الخوف وحالات هلع وقلة النوم وتقطعه هل علاج 5htp مفيد لحالتي وهل له اعراض جانبيه او اعراض انسحابيه,(5-Hydroxytryptophan) لم يتم ترخيصه عالميا من قبل وكالة الأغذية و الدواء لعلاج نوبات الهلع و القلق و الاكتئاب كذلك لا توجد دراسات واسعة موثقة تؤكد فعالية هذا العلاج.. الدراسات الموثقة و المنتشرة عالميا تشجع استخدام الادوية المثبطة لامتصاص السيروتنين SSRI بالاضافة للعلاج النفسي,5‑HTP لم يُصنَّف عالميًا كعلاج لنوبات الهلع أو القلق، ولا توجد دراسات واسعة تثبت فعاليته.,unsupported,0.5,0.75,0.142857,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: (5-Hydroxytryptophan) لم يتم ترخيصه عالميا من قبل وكالة الأغذية و الدواء لعلاج نوبات الهلع و القلق و الاكتئاب كذلك لا توجد دراسات واسعة موثقة تؤكد فعالية هذا العلاج.. الدراسات الموثقة و المنتشرة عالميا تشجع استخدام الادوية المثبطة لامتصاص السيروتنين SSRI بالاضافة للعلاج النفسي,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,The evidence directly addresses 5-HTP effectiveness for panic and anxiety.
entitygtv1_047,"تمت علاقة جنسية سطحية مع خطيبي فقط احتكاك الاعضاء ببعضهما وملامستهم لبعضهما البعض ولكن دون ايلاج ودون قذف وفي وضع الوقوف ف اليوم الذي يلي الدورة الشهرية
هل يحدث حمل؟...","الوقت غير مناسب للحمل. والحمل لا يتم إلافي وقت الإباضة، ايام الاباضة المتوقعة تكون تقريباً ب١٠-١٤ يوم قبل نزول الدوره القادمة(اول يوم من الدورة القادمة). فاذا كانت دورتك منتظمة  كل 28 يوم ،  فان افضل ايام  لحصول الحمل هي يوم ١٠،١٢،١٤،١٦ من بدايه الدورة.
ان الاباضة تحصل في يوم واحد من الايام المتوقعة ولكنها تبقى في قناة فالوب ومن ثم الرحم مده 48 ساعة, لذا اذا كان هناك رغبة بحصول حمل فينصح ان يكون الجماع بايام الاباضة المتوقعة.",احتمال حدوث حمل ضعيف إذا كان هناك إفرازات قبل القذف.,unsupported,0.5,0.633654,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: الاحتمال ضعيف، والحمل قد ينشأ عند وجود بعض المنويات من قذف سابق، انتظر الدورة الشهرية التي تنفي الحمل.,No single cited evidence item passed all checks; best candidate: E2.,partial,relevant,yes,yes,not_applicable,no,"The evidence supports a low pregnancy possibility from residual sperm, but does not explicitly support the claim's pre-ejaculate formulation."
entitygtv1_049,هل تعاطي الحشيش لاول مرة اي لغير المدمن يؤثر على هرمون الحمل في الدم hgc علما ان التعاطي كان قبل ب 9 أيام من عمل التحليل الدم هل يؤثر على...,"لا يؤثر تعاطي الحشيش علي الحمل اذا كان مرة واحدة كما اخبرتي
ولكن استمرار تعاطيه اثناء الحمل يؤثر سلبا علي صحتك وصحة الجنين لذلك يجب الامتناع عن تعاطيه او حتي التدخين بصفة عامة طوال فترة الحمل وكذلك الجلوس في اماكن مغلقة مع مدخنين",تعاطي الحشيش مرة واحدة لا يؤثر على هرمون الحمل في الدم (hCG).,unsupported,0.727273,0.846591,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: لا يؤثر تعاطي الحشيش علي الحمل اذا كان مرة واحدة كما اخبرتي ولكن استمرار تعاطيه اثناء الحمل يؤثر سلبا علي صحتك وصحة الجنين لذلك يجب الامتناع عن تعاطيه او حتي التدخين بصفة عامة طوال فترة الحمل وكذلك الجلوس في اماكن مغلقة مع مدخنين,No single cited evidence item passed all checks; best candidate: E1.,partial,relevant,yes,yes,not_applicable,no,"The evidence discusses pregnancy harm from one-time cannabis use, not whether it alters the blood hCG result."
entitygtv1_051,انا مصاب بالتهاب الكبد بي هل إذا أعطيت الزوجه التطعيمات لاينتقل لها المرض ارجو الاجابه,نعم تكون محميه من الفايروس .. بشرط ان تتاكد من درجه المناعه بعد اعطاء اللقاح..,تطعيم زوجتك يحمّها من فيروس التهاب الكبد ب بشرط التأكد من درجة المناعة بعد إعطاء اللقاح.,unsupported,0.461538,0.692045,0.0,anatomy_mismatch|claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: نعم تكون محميه من الفايروس .. بشرط ان تتاكد من درجه المناعه بعد اعطاء اللقاح..,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,Vaccination protection and confirmation of immunity directly answer transmission risk to the wife.
entitygtv1_052,لماذا لا يؤثر الببسين على المعدة ما دام يفكك البروتينات,"لوجود عوامل في جدار المعدة تحول دون ذلك منها
1- طبقة من المخاط تبطن جدار المعدة من الداخل
2- افراز الماد القلوية لمقاومة الاحماض الموجودة في المعدة
3- وجود شبكة غنية من الاوعية الدموية في الطبقة الولى من جدار المعدة لتسريع عملية الشفاء عند التعرض للضرر",يمنع وجود طبقة مخاطية، إفراز مادة قلوية، وشبكة دموية في جدار المعدة من تأثير الببسين على المعدة رغم قدرته على تفكيك البروتينات.,unsupported,0.444444,0.85,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: لوجود عوامل في جدار المعدة تحول دون ذلك منها 1- طبقة من المخاط تبطن جدار المعدة من الداخل 2- افراز الماد القلوية لمقاومة الاحماض الموجودة في المعدة 3- وجود شبكة غنية من الاوعية الدموية في الطبقة الولى من جدار المعدة لتسريع عملية الشفاء عند التعرض للضرر,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,The gastric protective mechanisms are explicitly stated and answer why pepsin does not digest the stomach.
entitygtv1_053,لدي وجع دائم في النصف الايمن من دماغي اعلي الرأس ويحدث كثيرا ويقل في بعض الأحيان ومكان الوجع غذا لمسته بيدي أشعر بنفس الالم وأشعر ان هناك ورم أو إنتفاخ...,الكثير من الناس يشكون من وجع في الرأس الذي يكون بطبائع متعددة، ويعبرون عنه بطرق مختلفة لكونه يظهر بآليات تقوم على أسباب كثيرة لا يمكن حصرها بسهولة هنا فمنها ما يتعلق بقضاياة وعائية ومنه ما يكون لاضطراب كيميائي وعصبي وما إلى غير ذلك، وليس بالضرورة أن يكون سببه موجود في مكان الألم، ويمكن المساعدة في تشخيص الأسباب التى تؤدى إلى ظهوره اذا حاولنا تذكر النشاط الذي سبقه مثل النشاط الرياضى أو النشاط الجنسى أو انواع معينة من الطعام أو المشروبات الباردة أو السعال أو ارتداء شىء ضاغط على الرأس أو غير ذلك من الأسباب، كذلك يتوجب استبعاد أمراض عضوية محددة خاصة ما يتعلق بالأنف والجيوب والعيون أو أمراض مجموعية مثل الضغط ، حيث يمكن أن تسبب هكذا صداع، ولتضيق دائرة الأسباب لا بد من الفحص الطبي السريري الذي يسمح بالوقوف على تفاصيل أكثر ويمكن أن يكون مدعوماُ ببعض الفحوصات الخاصة التي تسمح باستبعاد أشياء وتقريب أخرى، ومن المسبق لأوانه أن نقول هناك ورم ما كون أن الصداع الذي نشعر به يولد هكذا إحساس وكأن ذلك موجود حقاً لأن الاشارة العصبية الناجمة عنه تسبب هذا الشعور,ويجب فحص سريري لاستبعاد أمراض عضوية,unsupported,0.4,0.92679,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الكثير من الناس يشكون من وجع في الرأس الذي يكون بطبائع متعددة، ويعبرون عنه بطرق مختلفة لكونه يظهر بآليات تقوم على أسباب كثيرة لا يمكن حصرها بسهولة هنا فمنها ما يتعلق بقضاياة وعائية ومنه ما يكون لاضطراب كيميائي وعصبي وما إلى غير ذلك، وليس بالضرورة أن يكون سببه موجود في مكان الألم، ويمكن المساعدة في تشخيص الأسباب التى تؤدى إلى ظهوره اذا حاولنا تذكر النشاط الذي سبقه مثل النشاط الرياضى أو النشاط الجنسى أو انواع معينة من الطعام أو المشروبات الباردة أو السعال أو ارتداء شىء ضاغط على الرأس أو غير ذلك من الأسباب، كذلك يتوجب استبعاد أمراض عضوية محددة خاصة ما يتعلق بالأنف والجيوب والعيون أو أمراض مجموعية مثل الضغط ، حيث يمكن أن تسبب هكذا صداع، ولتضيق دائرة الأسباب لا بد من الفحص الطبي السريري الذي يسمح بالوقوف على تفاصيل أكثر ويمكن أن يكون مدعوماُ ببعض الفحوصات الخاصة التي تسمح باستبعاد أشياء وتقريب أخرى، ومن المسبق لأوانه أن نقول هناك ورم ما كون أن الصداع الذي نشعر به يولد هكذا إحساس وكأن ذلك موجود حقاً لأن الاشارة العصبية الناجمة عنه تسبب هذا الشعور,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,Clinical examination to exclude organic disease is supported and relevant to persistent focal head pain.
entitygtv1_054,اشعر بدوخة ودوار عند الضحك او العطس ما هو السبب,السبب المباشر لحدوث الدوخة والوار هو قلة وصول الدم الى المخ والاسباب المؤدية لذلك متعددة منها : ضع تروية جهاز التوازن في الاذن الداخلية ، دوار الوضع الحميد الذي ينتج عن تغير مفاجئ في وضعية الرأس والتصلب العصبي المتعدد وارام المخ وفقر الدم . وفي حالتك على الارجح يحدث عندك تضيق في الشرايين المغذية للدماغ والاذن الداخلية فيقل وصول الدم اليهما فتشعر بالدوخة والدوار ولهذا ننصحك بتناول ادوية موسعة للاوعية الدموية ومن أفضلها دواء بيتاسيرك ، وعلاج السبب مثل تمارين الوضع الحميد علىعلى كيفية تحريك الرأس ببطء وعلاج التهاب الأذن إن وجد وتخفيف الانفعال والتوتر النفسي,يمكن علاج نقص وصول الدم إلى المخ والأذن الداخلية بموسعات الأوعية الدموية مثل بيتاسيرك,unsupported,0.714286,0.816667,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: السبب المباشر لحدوث الدوخة والوار هو قلة وصول الدم الى المخ والاسباب المؤدية لذلك متعددة منها : ضع تروية جهاز التوازن في الاذن الداخلية ، دوار الوضع الحميد الذي ينتج عن تغير مفاجئ في وضعية الرأس والتصلب العصبي المتعدد وارام المخ وفقر الدم . وفي حالتك على الارجح يحدث عندك تضيق في الشرايين المغذية للدماغ والاذن الداخلية فيقل وصول الدم اليهما فتشعر بالدوخة والدوار ولهذا ننصحك بتناول ادوية موسعة للاوعية الدموية ومن أفضلها دواء بيتاسيرك ، وعلاج السبب مثل تمارين الوضع الحميد علىعلى كيفية تحريك الرأس ببطء وعلاج التهاب الأذن إن وجد وتخفيف الانفعال والتوتر النفسي,No single cited evidence item passed all checks; best candidate: E1.,supported,partially_relevant,no,yes,yes,no,"The user asks for the cause, while this claim gives treatment for a proposed mechanism rather than answering the requested cause."
entitygtv1_055,أسباب و علاج السعال الليلي عند الأطفال؟!,"تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية:

السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص.
الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية.
السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوية تحت إشراف الطبيب والإكثار من شرب السوائل.
الربو، وقد تظهر أعراض السعال في هذه الحالة يرافقها الأزيز أي صوت الصفير الذي يخرج من الصدر ويجب أن يتم تحديد علاج من قبل الطبيب للتخفيف من النوبات بالإضافة للعلاج طويل الأمد.
الإصابة بعدوى فيروس كورونا (كوفيد 19)، حيث يعاني الأطفال في هذه الحالة من السعال الذي يرافقه ارتفاع في درجة حرارة الجسم.
الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها.

ينصح باتباع النصائح التالية للتخفيف من السعال الليلي عند الأطفال:

العمل على تجربة أخذ حمام ماء دافئ قبل النوم.
الحصول على قسط كاف من الراحة.
الحرص على حصول الطفل على الكثير من السوائل.
الحرص على تجنب إعطاء العسل للأطفال دون سن 12 شهر.
العمل على مراجعة الطبيب المختص بأسرع صورة ممكنة.

للمزيد:

أفضل طرق علاج السعال للأطفال
علاج السعال بالأعشاب الطبية",الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة قد تسبب السعال الليلي عند الأطفال.,unsupported,0.583333,0.988288,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,Seasonal and environmental allergies are explicitly supported causes of nocturnal cough in children.
entitygtv1_055,أسباب و علاج السعال الليلي عند الأطفال؟!,"تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية:

السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص.
الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية.
السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوية تحت إشراف الطبيب والإكثار من شرب السوائل.
الربو، وقد تظهر أعراض السعال في هذه الحالة يرافقها الأزيز أي صوت الصفير الذي يخرج من الصدر ويجب أن يتم تحديد علاج من قبل الطبيب للتخفيف من النوبات بالإضافة للعلاج طويل الأمد.
الإصابة بعدوى فيروس كورونا (كوفيد 19)، حيث يعاني الأطفال في هذه الحالة من السعال الذي يرافقه ارتفاع في درجة حرارة الجسم.
الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها.

ينصح باتباع النصائح التالية للتخفيف من السعال الليلي عند الأطفال:

العمل على تجربة أخذ حمام ماء دافئ قبل النوم.
الحصول على قسط كاف من الراحة.
الحرص على حصول الطفل على الكثير من السوائل.
الحرص على تجنب إعطاء العسل للأطفال دون سن 12 شهر.
العمل على مراجعة الطبيب المختص بأسرع صورة ممكنة.

للمزيد:

أفضل طرق علاج السعال للأطفال
علاج السعال بالأعشاب الطبية",قد يكون السعال نتيجة التنقيط الأنفي الخلفي.,unsupported,0.833333,0.90625,0.5,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية: السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص. الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية. السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوي...,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,yes,yes,Postnasal drip is explicitly listed as a cause of nocturnal cough in children.
entitygtv1_055,أسباب و علاج السعال الليلي عند الأطفال؟!,"تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية:

السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص.
الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية.
السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوية تحت إشراف الطبيب والإكثار من شرب السوائل.
الربو، وقد تظهر أعراض السعال في هذه الحالة يرافقها الأزيز أي صوت الصفير الذي يخرج من الصدر ويجب أن يتم تحديد علاج من قبل الطبيب للتخفيف من النوبات بالإضافة للعلاج طويل الأمد.
الإصابة بعدوى فيروس كورونا (كوفيد 19)، حيث يعاني الأطفال في هذه الحالة من السعال الذي يرافقه ارتفاع في درجة حرارة الجسم.
الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها.

ينصح باتباع النصائح التالية للتخفيف من السعال الليلي عند الأطفال:

العمل على تجربة أخذ حمام ماء دافئ قبل النوم.
الحصول على قسط كاف من الراحة.
الحرص على حصول الطفل على الكثير من السوائل.
الحرص على تجنب إعطاء العسل للأطفال دون سن 12 شهر.
العمل على مراجعة الطبيب المختص بأسرع صورة ممكنة.

للمزيد:

أفضل طرق علاج السعال للأطفال
علاج السعال بالأعشاب الطبية",قد يكون السعال نتيجة الإصابة بالخناق أو السعال الذي يشبه صوت النباح.,unsupported,0.888889,0.90625,0.5,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية: السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص. الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية. السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوي...,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,yes,yes,Croup or barking cough is explicitly listed as a possible cause.
