query_id,query,reference_answer,removed_claim,verifier_status,support_score,question_relevance,query_concept_coverage,failed_checks,deterministic_audit_class,requires_human_adjudication,citations,cited_evidence,verifier_reason
entitygtv1_031,اعراض التهاب القولون لاني اعاني من الم في البطن من اسبوعين في الجهة اليسرى اكثر وفي اسفل البطن بدي اعرف السببب والعلاج وشكرا,"• يجب نغير أنماطنا السريعة المتعجلة في تناول الطعام وفي عملية التبرز
• لا بد ان ندقق في نوعية الأطعمة التي نأكلها وفي موعد تناولها
لا تشرب المشروبات الغازية
ابتعد عن مضغ العلك
ابتعد عن البقوليات
ان كانت منتجات الحليب تؤذيك فتجنبها
أيضاً البصل والملفوف
المخللات
الاكل المملوء بالبهارات والفلفل
الشوفان وبذر الكتان جيدا للغازات والنفخة
شاي الأعشاب مثل النعناع والبابونج مفيدة",القولون قد يكون هضمي أو عصبي، ويشمل أعراضه انتفاخ البطن، ألم متفرق قد يمتد للظهر، غثيان، إسهال أو إمساك، ومخاط في البراز.,unsupported,0.647059,0.781979,0.75,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: القولون قد يكون هضمي او عصبي والقولون الهضمي قد يكون نتيجه التهاب في المعده او حصوه في المراره او نقص انزيمات الهضم اما القولون العصبي فهو المرتبط بالحاله المزاجيه كالقلق مثل ايام الاختبارات ومن اعراض القولون انتفاخ البطن والام متفرقه قد تمتد للظهر مع ضيق في التنفس ومخاط في البراز وغثيان واسهال اوامساك وعلاجه يتطلب نظام غذائي صحي كتناول الفواكه والخضروات وعدم تقليل الوجبات بكميات اكبر ولكن ممكن تكرار الوجبات بكميات اقل وعدم اكل الاشياء التي تذيد الغازات كالبصل والبقوليات كالفول والعدس والفاصوليا وكذلك الدهون مع ممارسه الرياضه واخذ ادويه تحسن الهضم وتحسن حركه القولون وكذلك علاج تقلل الحموضه,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_031,اعراض التهاب القولون لاني اعاني من الم في البطن من اسبوعين في الجهة اليسرى اكثر وفي اسفل البطن بدي اعرف السببب والعلاج وشكرا,"• يجب نغير أنماطنا السريعة المتعجلة في تناول الطعام وفي عملية التبرز
• لا بد ان ندقق في نوعية الأطعمة التي نأكلها وفي موعد تناولها
لا تشرب المشروبات الغازية
ابتعد عن مضغ العلك
ابتعد عن البقوليات
ان كانت منتجات الحليب تؤذيك فتجنبها
أيضاً البصل والملفوف
المخللات
الاكل المملوء بالبهارات والفلفل
الشوفان وبذر الكتان جيدا للغازات والنفخة
شاي الأعشاب مثل النعناع والبابونج مفيدة",يمكن أن يكون السبب التهاب المعدة، حصوة المرارة، نقص إنزيمات الهضم، أو اضطراب القولون العصبي المرتبط بالحالة المزاجية.,unsupported,0.764706,0.781979,0.5,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: القولون قد يكون هضمي او عصبي والقولون الهضمي قد يكون نتيجه التهاب في المعده او حصوه في المراره او نقص انزيمات الهضم اما القولون العصبي فهو المرتبط بالحاله المزاجيه كالقلق مثل ايام الاختبارات ومن اعراض القولون انتفاخ البطن والام متفرقه قد تمتد للظهر مع ضيق في التنفس ومخاط في البراز وغثيان واسهال اوامساك وعلاجه يتطلب نظام غذائي صحي كتناول الفواكه والخضروات وعدم تقليل الوجبات بكميات اكبر ولكن ممكن تكرار الوجبات بكميات اقل وعدم اكل الاشياء التي تذيد الغازات كالبصل والبقوليات كالفول والعدس والفاصوليا وكذلك الدهون مع ممارسه الرياضه واخذ ادويه تحسن الهضم وتحسن حركه القولون وكذلك علاج تقلل الحموضه,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_031,اعراض التهاب القولون لاني اعاني من الم في البطن من اسبوعين في الجهة اليسرى اكثر وفي اسفل البطن بدي اعرف السببب والعلاج وشكرا,"• يجب نغير أنماطنا السريعة المتعجلة في تناول الطعام وفي عملية التبرز
• لا بد ان ندقق في نوعية الأطعمة التي نأكلها وفي موعد تناولها
لا تشرب المشروبات الغازية
ابتعد عن مضغ العلك
ابتعد عن البقوليات
ان كانت منتجات الحليب تؤذيك فتجنبها
أيضاً البصل والملفوف
المخللات
الاكل المملوء بالبهارات والفلفل
الشوفان وبذر الكتان جيدا للغازات والنفخة
شاي الأعشاب مثل النعناع والبابونج مفيدة",العلاج يتطلب نظامًا غذائيًا صحيًا مع تجنب الأطعمة التي تزيد الغازات، ممارسة الرياضة، واستخدام أدوية تحسن الهضم وتقلل الحموضة.,unsupported,0.611111,0.781979,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: القولون قد يكون هضمي او عصبي والقولون الهضمي قد يكون نتيجه التهاب في المعده او حصوه في المراره او نقص انزيمات الهضم اما القولون العصبي فهو المرتبط بالحاله المزاجيه كالقلق مثل ايام الاختبارات ومن اعراض القولون انتفاخ البطن والام متفرقه قد تمتد للظهر مع ضيق في التنفس ومخاط في البراز وغثيان واسهال اوامساك وعلاجه يتطلب نظام غذائي صحي كتناول الفواكه والخضروات وعدم تقليل الوجبات بكميات اكبر ولكن ممكن تكرار الوجبات بكميات اقل وعدم اكل الاشياء التي تذيد الغازات كالبصل والبقوليات كالفول والعدس والفاصوليا وكذلك الدهون مع ممارسه الرياضه واخذ ادويه تحسن الهضم وتحسن حركه القولون وكذلك علاج تقلل الحموضه,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_032,حصل لي إلتهاب مكان الضرس المخلوع لكن مع ايام شفيت الحمدلله و الأن قررت المضمضة بيروكسيد الهيدروجين ماء اكسجيني 10٪؜ لكن خفت ان يترك لي اثار جانبية او يضر مكان...,ما سبب استخدامك لهذه المضمضه ...يجب ان لا تستخدمها استخدم مضمضه عاديه وابتعد عن هذه,يجب تنظيف الجرح عند الطبيب.,unsupported,0.75,0.371238,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: راجع عيادة الطبيب ، لاعادة تنظيف الجرح وعمل اللازم,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_034,صعوبة التنفس,"ضيق التنفس
هو عبارة عن تنفس مجهد وسريع أو عدم القدرة على استنشاق الهواء أو اخراجه من الرئتين.
وفي الغالبية العظمى من الحالات تنبيء هذه الحالة عن ضرورة طلب العناية الطبية خاصة إذا كانت مصحوبة بالم في الصدر أو تورم في الوجه.
أهم اسباب ضيق النفس:
قصور عضلة القلب/ الربو الشعبي / النوبة القلبية / الاسترواح الصدري / فقر الدم
إذا بدات تشعر بقصر النفس مؤخرآ + وإذا كنت تشعر بأي من الاعراض التالية :
- تورم الوجه أو الزور
- حكة أو ارتكاريا
فالحالة على الارجح
تفاعل حساسية / العوار / الربو الشعبي
إذا بدات تشعر بقصر النفس مؤخرآ + واصبت بالم مفاجيء بالصدر أثناء التنفس بعمق واستمر بعد الاستراحة لبضع دقائق
إذا بدات تشعر بقصر النفس مؤخرآ + وتشعر بأي من الاعراض التالية :
- دوار خفيف
- خوف شديد مفاجيء.
- تنميل بالشفاه أو اليدين.
- عرق.
- سرعة ضربات القلب
فالتشخيص على الارجح
اضطراب الذعر
إذا بدات تشعر بقصر النفس مؤخرآ +
وتشعر باي من الاعراض التالية:
- حرارة فوق 37.4 درجة مؤية.
- بلغم أصفر أة أخضر.
- ألم بالصدر اثناء التنفس.
فالتشخيص الراجح:
عدوى بكتيرية / الانفلونزا / الالتهاب الرئوي / نزلة البرد
إذا كنت مصاب بقصر مزمن في التنفس مع أو بدون سعال+
وتشعر بأي من الاعراض التالية:
- حمى.
- عرق غزير بالليل.
- فقدان الشهية.
- سعال مع دم.
- إصابة سابقة بالسل.
فالتشخيص الراجح:
ورم رئوي / خراج رئوي أو سل / سرطان الرئة
إذا كنت مصاب بقصر مزمن في التنفس مع أو بدون سعال+
وتشعر باي من الاعراض التالية:
- قصر النفس أو السعال يزداد سوءآ عند الرقاد.
- تورم الساقين.
- إصابة سابقة بمرض القلب
فالتشخيص الراجح:هبوط القلب الاحتقاني
إذا كنت مصاب بقصر مزمن في التنفس مع أو بدون سعال+
واصابك قصر النفس أثناء نشاط و سعال مصحوب ببلغم لمدة 3 شهور على الاقل
الالتهاب الشعبي المزمن / الانتفاخ الرئوي
إذا كان ضيق النفس مصحوبة بتزييق بالصدر
فالتشخيص الراجح:
تزييق الصدر / الربو الشعبي
إذا كنت بدينآ
زيادة الوزن والسمنة قد تكون السبب",صعوبة التنفس قد تكون علامة على الربو أو اضطرابات تنفسية أخرى,unsupported,0.222222,0.881872,1.0,support_below_weak_threshold,low_or_missing_evidence,yes,E1,E1: أمراض في الجهاز التنفسي مثل الربو فحص سريري و سماع صوت الصدر أخذ عينات دم لاجراء فحص الدم الشامل,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_034,صعوبة التنفس,"ضيق التنفس
هو عبارة عن تنفس مجهد وسريع أو عدم القدرة على استنشاق الهواء أو اخراجه من الرئتين.
وفي الغالبية العظمى من الحالات تنبيء هذه الحالة عن ضرورة طلب العناية الطبية خاصة إذا كانت مصحوبة بالم في الصدر أو تورم في الوجه.
أهم اسباب ضيق النفس:
قصور عضلة القلب/ الربو الشعبي / النوبة القلبية / الاسترواح الصدري / فقر الدم
إذا بدات تشعر بقصر النفس مؤخرآ + وإذا كنت تشعر بأي من الاعراض التالية :
- تورم الوجه أو الزور
- حكة أو ارتكاريا
فالحالة على الارجح
تفاعل حساسية / العوار / الربو الشعبي
إذا بدات تشعر بقصر النفس مؤخرآ + واصبت بالم مفاجيء بالصدر أثناء التنفس بعمق واستمر بعد الاستراحة لبضع دقائق
إذا بدات تشعر بقصر النفس مؤخرآ + وتشعر بأي من الاعراض التالية :
- دوار خفيف
- خوف شديد مفاجيء.
- تنميل بالشفاه أو اليدين.
- عرق.
- سرعة ضربات القلب
فالتشخيص على الارجح
اضطراب الذعر
إذا بدات تشعر بقصر النفس مؤخرآ +
وتشعر باي من الاعراض التالية:
- حرارة فوق 37.4 درجة مؤية.
- بلغم أصفر أة أخضر.
- ألم بالصدر اثناء التنفس.
فالتشخيص الراجح:
عدوى بكتيرية / الانفلونزا / الالتهاب الرئوي / نزلة البرد
إذا كنت مصاب بقصر مزمن في التنفس مع أو بدون سعال+
وتشعر بأي من الاعراض التالية:
- حمى.
- عرق غزير بالليل.
- فقدان الشهية.
- سعال مع دم.
- إصابة سابقة بالسل.
فالتشخيص الراجح:
ورم رئوي / خراج رئوي أو سل / سرطان الرئة
إذا كنت مصاب بقصر مزمن في التنفس مع أو بدون سعال+
وتشعر باي من الاعراض التالية:
- قصر النفس أو السعال يزداد سوءآ عند الرقاد.
- تورم الساقين.
- إصابة سابقة بمرض القلب
فالتشخيص الراجح:هبوط القلب الاحتقاني
إذا كنت مصاب بقصر مزمن في التنفس مع أو بدون سعال+
واصابك قصر النفس أثناء نشاط و سعال مصحوب ببلغم لمدة 3 شهور على الاقل
الالتهاب الشعبي المزمن / الانتفاخ الرئوي
إذا كان ضيق النفس مصحوبة بتزييق بالصدر
فالتشخيص الراجح:
تزييق الصدر / الربو الشعبي
إذا كنت بدينآ
زيادة الوزن والسمنة قد تكون السبب",ويجب فحص سريري شامل، سماع صوت الصدر، وأخذ عينات دم,unsupported,1.0,0.881872,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: أمراض في الجهاز التنفسي مثل الربو فحص سريري و سماع صوت الصدر أخذ عينات دم لاجراء فحص الدم الشامل,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_034,صعوبة التنفس,"ضيق التنفس
هو عبارة عن تنفس مجهد وسريع أو عدم القدرة على استنشاق الهواء أو اخراجه من الرئتين.
وفي الغالبية العظمى من الحالات تنبيء هذه الحالة عن ضرورة طلب العناية الطبية خاصة إذا كانت مصحوبة بالم في الصدر أو تورم في الوجه.
أهم اسباب ضيق النفس:
قصور عضلة القلب/ الربو الشعبي / النوبة القلبية / الاسترواح الصدري / فقر الدم
إذا بدات تشعر بقصر النفس مؤخرآ + وإذا كنت تشعر بأي من الاعراض التالية :
- تورم الوجه أو الزور
- حكة أو ارتكاريا
فالحالة على الارجح
تفاعل حساسية / العوار / الربو الشعبي
إذا بدات تشعر بقصر النفس مؤخرآ + واصبت بالم مفاجيء بالصدر أثناء التنفس بعمق واستمر بعد الاستراحة لبضع دقائق
إذا بدات تشعر بقصر النفس مؤخرآ + وتشعر بأي من الاعراض التالية :
- دوار خفيف
- خوف شديد مفاجيء.
- تنميل بالشفاه أو اليدين.
- عرق.
- سرعة ضربات القلب
فالتشخيص على الارجح
اضطراب الذعر
إذا بدات تشعر بقصر النفس مؤخرآ +
وتشعر باي من الاعراض التالية:
- حرارة فوق 37.4 درجة مؤية.
- بلغم أصفر أة أخضر.
- ألم بالصدر اثناء التنفس.
فالتشخيص الراجح:
عدوى بكتيرية / الانفلونزا / الالتهاب الرئوي / نزلة البرد
إذا كنت مصاب بقصر مزمن في التنفس مع أو بدون سعال+
وتشعر بأي من الاعراض التالية:
- حمى.
- عرق غزير بالليل.
- فقدان الشهية.
- سعال مع دم.
- إصابة سابقة بالسل.
فالتشخيص الراجح:
ورم رئوي / خراج رئوي أو سل / سرطان الرئة
إذا كنت مصاب بقصر مزمن في التنفس مع أو بدون سعال+
وتشعر باي من الاعراض التالية:
- قصر النفس أو السعال يزداد سوءآ عند الرقاد.
- تورم الساقين.
- إصابة سابقة بمرض القلب
فالتشخيص الراجح:هبوط القلب الاحتقاني
إذا كنت مصاب بقصر مزمن في التنفس مع أو بدون سعال+
واصابك قصر النفس أثناء نشاط و سعال مصحوب ببلغم لمدة 3 شهور على الاقل
الالتهاب الشعبي المزمن / الانتفاخ الرئوي
إذا كان ضيق النفس مصحوبة بتزييق بالصدر
فالتشخيص الراجح:
تزييق الصدر / الربو الشعبي
إذا كنت بدينآ
زيادة الوزن والسمنة قد تكون السبب",إذا كانت صعوبة التنفس شديدة ومستمرة، يجب مراجعة الطبيب فوراً.,unsupported,0.625,0.767857,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E3,E3: إذا كان صعوبة التنفس شديدة ومستمرة فعليك مراجعة طبيبك,No single cited evidence item passed all checks; best candidate: E3.
entitygtv1_037,انا بدي اضعف وزني ٦٤ وطولي ١٦٥ كان وزني ٥٥ ونصحت وكيف اتخلص من كرشه صغيره من الولاده القيصري مرتين صار عندي كرش صغير,تحفيف كمية الطعام تدريجيا والتركيز على الأغذيه قليلة السعرات الحرارية مثل الخضار وبعض المشروبات مثل الشاي الأخضر والقرفه وتناول كافة الاطعمه الصحيه بكميات قليله مع التمارين الرياضية وباستشارة اخصائية تغذيه,ممارسة رياضة تخص منطقة البطن بشكل منتظم تساعد على التخلص من كرش صغير,unsupported,0.833333,0.585618,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: لتخلص من كرش ممارسة رياضة تخص منطقة البطن بشكل منتظم وهذا يعتبر دواء فعال وتناول الالياف يساعد على تخلص من دهون البطن مثل تناول الفواكة والخضروات وايضا شرب كميات كافية من الماء.,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_037,انا بدي اضعف وزني ٦٤ وطولي ١٦٥ كان وزني ٥٥ ونصحت وكيف اتخلص من كرشه صغيره من الولاده القيصري مرتين صار عندي كرش صغير,تحفيف كمية الطعام تدريجيا والتركيز على الأغذيه قليلة السعرات الحرارية مثل الخضار وبعض المشروبات مثل الشاي الأخضر والقرفه وتناول كافة الاطعمه الصحيه بكميات قليله مع التمارين الرياضية وباستشارة اخصائية تغذيه,تناول الألياف يساعد على تخلص من دهون البطن مثل تناول الفواكه والخضروات,unsupported,1.0,0.585618,0.0,claim_query_concept_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: لتخلص من كرش ممارسة رياضة تخص منطقة البطن بشكل منتظم وهذا يعتبر دواء فعال وتناول الالياف يساعد على تخلص من دهون البطن مثل تناول الفواكة والخضروات وايضا شرب كميات كافية من الماء.,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_037,انا بدي اضعف وزني ٦٤ وطولي ١٦٥ كان وزني ٥٥ ونصحت وكيف اتخلص من كرشه صغيره من الولاده القيصري مرتين صار عندي كرش صغير,تحفيف كمية الطعام تدريجيا والتركيز على الأغذيه قليلة السعرات الحرارية مثل الخضار وبعض المشروبات مثل الشاي الأخضر والقرفه وتناول كافة الاطعمه الصحيه بكميات قليله مع التمارين الرياضية وباستشارة اخصائية تغذيه,شرب كميات كافية من الماء يساهم في خفض الدهون في منطقة البطن,unsupported,0.777778,0.585618,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: لتخلص من كرش ممارسة رياضة تخص منطقة البطن بشكل منتظم وهذا يعتبر دواء فعال وتناول الالياف يساعد على تخلص من دهون البطن مثل تناول الفواكة والخضروات وايضا شرب كميات كافية من الماء.,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_039,ماهي افضل طريقه للتخلص من الجلد الزاائد بعد ازاله الكرش او البطن,حسب كمية الزيادة وليونة الجلد اذا بسيط ولا يوجد انثنأت الرياضة وعلاج الميزو بساعد والعكس جراحة,لا يُنصح بعملية شفط الدهون لتقليل الجلد الزائد، إذ أن الفائدة منها محدودة ويجب التركيز على تغيير نمط الحياة واتباع حمية متوازنة.,unsupported,0.6,0.623504,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,"E2: اذا كنت تعانين من زيادة الوزن الكبيرة( لمعرفة ذلك يمكن لك قياس مشعر الكتلة الجسمية لديك على الموقع، متاح ذلك ) , لافائدة من شفط الدهون لان الموضوع ليس يتعلق بتراكم الشحم في منطقة تحت الجلد وانما تكون المساريقا الحشوية متثخنة وكذلك الثرب ( شحم البطن من الداخل ) يكون كذلك والعلاج بتغيير نمط الحياة واتباع حمية متوازنة, اما اذا كان وزنك مثاليا , هنا تستفيدي من العملية لسبب تجميلي اما ان يحدث اثر ام لا هذه تتعلق بعوامل كثيرة منها المتابعة بعد الجراحة لمنع الانتان والتكنيك الجراحي المتبع وعادة يجرى الشق اسفل البطن مع طية الجلد تقريبا مثل شق القيصرية لكن بشك اوسع من الجانبين وعادة يكوم تحت البكيني .",No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_040,التحليل النسيجي ورم من الثدي T3 G3N1M0 her2 neu +1مستقبلات الهرمون ايجابية،ماهي نسبة الشفاء التام وعدم عودة المرض ؟ لم تتم الجراحة بعد واللستئصال سيكون كلي ، العقد الابطية ٢,ما هي نسبة مؤشر لانتشار ki 67؟ اذا كان مرتفعا يمكن بدا العلاج بال chemotherapy لتجنب الاستئصال الكلي للثدي,نسبة البقاء على قيد الحياة لمدة 5 سنوات لمرضى سرطان الثدي الموضعي غير المنتشر خارج الثدي، مع وجود HER2 موجب، تساوي تقريباً 98.8٪.,unsupported,0.809524,0.42584,0.142857,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: عند تشخيص مرض سرطان الثدي وعمل خزعة يتم اختبار الأنسجة لوجود مستقبلات لبعض الهرمونات مثل الإستروجين والبروجيسترون وعوامل نمو مستقبلات معينة مثل (HER2) من أجل تحديد نوع سرطان الثدي وبالتالي توجيه العلاج المناسب حسب الحالة لزيادة فرصة نجاح العلاج والنجاة من المرض حيث يوجد علاجات معينة وخاصة لا يتم اللجوء إليها إلا في حال تم التأكد من تحليل HER2 موجب. وعلى الرغم من أنه لا يوجد دراسات محددة عن معدلات البقاء على قيد الحياة لسرطان الثدي موجب HER2 إلا أن التطور الطبي في علاج سرطان الثدي والعلاجات التي تستهدف هذه المستقبلات تزيد من فرص نجاح العلاج والنجاة من المرض، وبشكل عام فإن نسبة النجاة والبقاء على قيد الحياة لمدة 5 سنوات بعد الإصابة بسرطان الثدي الموضعي غير المنتشر خارج الثدي تساوي 98.8%. يفضل المتابعة مع الطبيب المختص واتباع جميع التعليمات والالتزم بعلاج سرطان الثدي المحدد من أجل الفائدة القصوى. للمزيد: الغذاء وسرطان الثدي اوميغا 3 وسرطان الثدي هل يعود المرض حتى بعد استئصال الثدي المرجع: HER2-Positive Breast Cancer Survival Rates and Other Statistics,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_040,التحليل النسيجي ورم من الثدي T3 G3N1M0 her2 neu +1مستقبلات الهرمون ايجابية،ماهي نسبة الشفاء التام وعدم عودة المرض ؟ لم تتم الجراحة بعد واللستئصال سيكون كلي ، العقد الابطية ٢,ما هي نسبة مؤشر لانتشار ki 67؟ اذا كان مرتفعا يمكن بدا العلاج بال chemotherapy لتجنب الاستئصال الكلي للثدي,إذا كان مؤشر Ki‑67 مرتفعاً، قد يُنصح بالبدء بالعلاج الكيميائي قبل الاستئصال الكلي للثدي.,unsupported,0.636364,0.920012,0.142857,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: ما هي نسبة مؤشر لانتشار ki 67؟ اذا كان مرتفعا يمكن بدا العلاج بال chemotherapy لتجنب الاستئصال الكلي للثدي,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_041,ما هي اعراض الاصابة بمرض القلب وما هي اسبابه,أمراض القلب كثيرة ولكل منها سببه، ولا نعرف عن أي مرض تسأل هل عن ما يتعلق بالصمامات أو الشريين أو عضلة القلب أو أغشيته أو غير ذلك,أعراض الإصابة بمرض القلب تشمل ألمًا في الصدر، ضيقًا أو صعوبة في التنفس، دوخة أو إغماء، تسارع أو خفقان، إزرقاق الجلد، وتعرق غير مبرر.,unsupported,0.5,0.964286,1.0,anatomy_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: أمراض القلب كثيرة ولكل منها أعراضه الخاصة فمنها ما يتصف بالألم وضيق التنفس أو صعوبته ومنها ما يظهر على شكل دوخة أو إغماء ومنها ما يتضمن تسارع أو خفقان أو إزرقاق الجلد أو غير ذلك,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_041,ما هي اعراض الاصابة بمرض القلب وما هي اسبابه,أمراض القلب كثيرة ولكل منها سببه، ولا نعرف عن أي مرض تسأل هل عن ما يتعلق بالصمامات أو الشريين أو عضلة القلب أو أغشيته أو غير ذلك,نقص فيتامين د يزيد خطر الإصابة بأمراض القلب.,unsupported,0.857143,0.818256,0.666667,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E5,E5: نقص فيتامين د عند النساء قد يسبب العديد من الأعراض المختلفة زيادة خطر الإصابة بكسور العظام و هشاشة العظام لدى النساء زيادة خطر الاضطرابات الهرمونية، خاصة انخفاض مستويات هرمون الاستروجين الهبات الساخنة والتقلبات المزاجية و الاكتئاب وغيرها ضعف جهاز المناعة، مما يزيد من خطر الإصابة بالعدوى زيادة حطر مقاومة الأنسولين وما ينتج عنها من مشاكل ومضاعفات زيادة خطر خلل واضطرابات الغدة النخامية زيادة خطر السرطان وأمراض القلب وغيرها نتيجة عدم علاج نقص فيتامين د,No single cited evidence item passed all checks; best candidate: E5.
entitygtv1_042,قبل فترة اصبت بالتهاب في اللوزتين فاخذت اقراص ازيثرومايسين 500 ملغم عانيت من الاعراض التالية كثرة النبرز ويحتوي بقايا طعام وبهدها بفترة خفقان وبعدها تحسس بالجلد كلسع الحشرات,الأعراض السابقة هي من أكثر الأعراض الجانبية للإريثرومايسين شيوعاًً .. مما يدل على وجود حساسية لجسمك تجاه الإريثرومايسين .. أنصحك بالإبتعاد عن تناول هذا الدواء بدون إشراف طبي و زيارة الطبيب للتعرف على مدى الحساسية و أنواع المضادات الحيوية الأخرى التي يمكن تناولها بدلاً من الاريثرومايسين.,التحسس تجاه أزيثروميسين,unsupported,0.333333,0.810192,0.111111,intent_mismatch,other_requires_human_review,yes,E1,E1: مما يدل على وجود حساسية لجسمك تجاه الإريثرومايسين .. أنصحك بالإبتعاد عن تناول هذا الدواء بدون إشراف طبي و زيارة الطبيب للتعرف على مدى الحساسية و أنواع المضادات الحيوية الأخرى التي يمكن تناولها بدلاً من الاريثرومايسين.,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_042,قبل فترة اصبت بالتهاب في اللوزتين فاخذت اقراص ازيثرومايسين 500 ملغم عانيت من الاعراض التالية كثرة النبرز ويحتوي بقايا طعام وبهدها بفترة خفقان وبعدها تحسس بالجلد كلسع الحشرات,الأعراض السابقة هي من أكثر الأعراض الجانبية للإريثرومايسين شيوعاًً .. مما يدل على وجود حساسية لجسمك تجاه الإريثرومايسين .. أنصحك بالإبتعاد عن تناول هذا الدواء بدون إشراف طبي و زيارة الطبيب للتعرف على مدى الحساسية و أنواع المضادات الحيوية الأخرى التي يمكن تناولها بدلاً من الاريثرومايسين.,تجنب تناول أزيثروميسين بدون إشراف طبي,unsupported,0.666667,0.810192,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: مما يدل على وجود حساسية لجسمك تجاه الإريثرومايسين .. أنصحك بالإبتعاد عن تناول هذا الدواء بدون إشراف طبي و زيارة الطبيب للتعرف على مدى الحساسية و أنواع المضادات الحيوية الأخرى التي يمكن تناولها بدلاً من الاريثرومايسين.,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_043,"لا أستطبع النوم على جانبي لا الأيمن ولا الأيسر وأجد صعوبة في التنفس العميق. كما أشعر بين الفينة والأخرى بآلام قرب القلب.
كما أخبركم أني مريصة بالقلب (مشكل في صمامتين)",لا داعي للقلق لكن اسباب ذلك كثيرة وقد لا تكون متعلقة بحالتك السابقة وفي جميع الاحوال لا بد من فحص طبي سريري اولا لبيان خصائص الاعراض وللكشف عن العلامات المرافقة اولا,صعوبة في التنفس العميق قد تكون مرتبطة بمشكلة في صمامات القلب.,unsupported,0.125,0.812141,0.5,anatomy_mismatch|intent_mismatch|negation_mismatch|support_below_weak_threshold,mixed_relevance_and_support_or_safety_failure,yes,E1|E2,"E1: لا داعي للقلق ولكن ينبغي معرفة تاريخك المرضي واجراء فحص للكشف عن أي علامات سريرية قد تكون موجودة لديك وتساعد في تحديد طبيعة الحالة , فهكذا أعراض ممكن أن تكون ناجمة عن التها ب في الجهاز التنفسي ويمكن تترافق مع فقر الدم أو اضطرابات دموية أو متعلقة بجهاز الدورة الدموية أو غير ذلك ، لذلك ننصحك بمعاودة طبيبك للوقوف على تفاصيل أكثر تسمح بالتشخيص ومن ثم اتخاذ السلوك الطبي الأمثل || E2: علئ الأغلب لاداعي للقلق و لكن الامر تابع لنوع العيب و درجة شدته و الطبيب المعالج هو الاقدر على تحديد درجة الخطورة",No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_043,"لا أستطبع النوم على جانبي لا الأيمن ولا الأيسر وأجد صعوبة في التنفس العميق. كما أشعر بين الفينة والأخرى بآلام قرب القلب.
كما أخبركم أني مريصة بالقلب (مشكل في صمامتين)",لا داعي للقلق لكن اسباب ذلك كثيرة وقد لا تكون متعلقة بحالتك السابقة وفي جميع الاحوال لا بد من فحص طبي سريري اولا لبيان خصائص الاعراض وللكشف عن العلامات المرافقة اولا,لا داعي للقلق ولكن يجب فحص طبي لتحديد طبيعة الحالة.,unsupported,1.0,0.812141,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,"E1: لا داعي للقلق ولكن ينبغي معرفة تاريخك المرضي واجراء فحص للكشف عن أي علامات سريرية قد تكون موجودة لديك وتساعد في تحديد طبيعة الحالة , فهكذا أعراض ممكن أن تكون ناجمة عن التها ب في الجهاز التنفسي ويمكن تترافق مع فقر الدم أو اضطرابات دموية أو متعلقة بجهاز الدورة الدموية أو غير ذلك ، لذلك ننصحك بمعاودة طبيبك للوقوف على تفاصيل أكثر تسمح بالتشخيص ومن ثم اتخاذ السلوك الطبي الأمثل",No single cited evidence item passed all checks; best candidate: E1.
